Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os06g0115200,['not assigned.unknown'],LOC_Os06g02480,-0.791835695974723,0.230519517559934,,0.799578742728248,0.177146939869873,,0.160058914464138,0.839747273829958,,0.257174398689724,0.720908015212444,
Os06g0115300,['lipid metabolism.FA synthesis and FA elongation.acyl-CoA binding protein'],LOC_Os06g02490,-0.543379388917845,0.104563216462045,,0.109423950146946,0.796743712957406,,0.001608251857265,0.997634186112877,,0.049340979072193,0.914866883524317,
Os06g0115400,['redox.dismutases and catalases'],LOC_Os06g02500,-1.59458159916985,6.18E-13,Down,-1.55011663192113,7.55E-13,Down,-2.34384320609108,2.38E-27,Down,-2.36585664825722,6.26E-27,Down
Os06g0115500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L13'],LOC_Os06g02510,-0.57598672141175,0.279526337436233,,-0.764635060174957,0.121095928480447,,-0.20616881451094,0.73674744788869,,-0.029457450741022,0.966061534474805,
Os06g0116400,['transport.metal'],LOC_Os06g02580,-1.62158310969851,2.95E-05,Down,-1.68692018038312,5.28E-06,Down,-2.25649804510656,1.04E-09,Down,-2.69992436541739,1.77E-11,Down
Os06g0116500,['not assigned.unknown'],LOC_Os06g02590,0.487742010114414,0.093639109934262,,0.094590231148889,0.801898449143136,,0.174675469537317,0.611609781916213,,0.42455924292954,0.135498517875075,
Os06g0116600,['development.unspecified'],LOC_Os06g02600,-0.818523766978673,0.1649762222486,,-0.089809108520967,0.907712661229668,,0.313528281924983,0.6382699643411,,0.386110998748406,0.537270510164102,
Os06g0116800,['stress.abiotic.heat'],LOC_Os06g02620,-0.385664830214599,0.195940633843517,,-0.169953381155611,0.616747652297787,,-0.013686609129282,0.972247756338354,,-0.428001548071368,0.126692124030779,
Os06g0118600,['not assigned.unknown'],LOC_Os06g02770,-1.03070073089537,0.291027794562279,,-1.69783455531683,0.060674226725924,,-0.535358987300346,0.599436792745187,,-0.408757539773332,0.696736375245408,
Os06g0118700,"['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os06g02780,-0.072531023412356,0.949292378627065,,-1.25116683260663,0.119552544969046,,-1.3566904108136,0.082139985992203,,-3.05386795024343,5.80E-05,Down
Os06g0118800,['not assigned.unknown'],LOC_Os06g02800,-0.619366621023212,0.688643884006293,,-3.49106221166098,0.036643612425682,Down,-0.530980337310961,0.731029444807045,,-1.01159906847071,0.476843320478159,
Os06g0118900,['not assigned.unknown'],LOC_Os06g02810,-1.27236074024681,0.369787046912654,,-3.04725456984987,0.026879909919242,Down,-0.250786933520821,0.880409990767717,,-0.894346447937308,0.525630486902108,
Os06g0119100,['not assigned.unknown'],LOC_Os06g02830,-0.382728767511475,0.695967767612252,,-0.860611776968039,0.317925722519306,,0.172911794039514,0.871680555026664,,0.52329059708414,0.557020155722112,
Os06g0119800,['not assigned.unknown'],LOC_Os06g02930,-1.40102525694906,0.029904325456738,Down,-1.03862419392685,0.089590453681857,,-0.206277921120395,0.784376766473229,,-0.035900174681051,0.965443641417167,
Os06g0119900,['not assigned.unknown'],LOC_Os06g02940,-1.71604660787508,0.074382976370856,,-1.23622911869519,0.165908342467743,,-0.35138131462622,0.726969154886553,,-0.121158719018899,0.915093848557586,
Os06g0120200,['not assigned.unknown'],LOC_Os06g02960,-2.83087912877865,2.83E-05,Down,-3.80181760243717,2.20E-07,Down,-2.5756631232498,1.65E-05,Down,-2.56540708196413,4.30E-05,Down
Os06g0124900,['not assigned.unknown'],LOC_Os06g03486,-0.24266783588126,0.353374885878182,,0.15389621723201,0.573824981944665,,0.371348278257681,0.098303015462918,,0.49830888192686,0.019348938593725,
Os06g0125132,['not assigned.unknown'],LOC_Os06g03514,-0.801475793372324,0.058363384276964,,0.391370956789221,0.353506682695722,,0.944884539037872,0.006091861231578,,1.12905959429136,0.000773858877242,Up
Os06g0125400,['transport.peptides and oligopeptides'],LOC_Os06g03540,-1.47730111684339,3.27E-05,Down,-0.673053746711453,0.065446856887289,,-0.036336296551086,0.943197767483847,,0.046002096183983,0.930440717567919,
Os06g0125600,"['RNA.processing', 'RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification', 'transport.misc']",LOC_Os06g03570,-0.331711752908974,0.581181242210931,,-1.1502659407838,0.0202831313307,Down,-0.194502101513481,0.759663327529251,,-0.048068626191811,0.945969404681824,
Os06g0126000,"['RNA.regulation of transcription.C2H2 zinc finger family', 'RNA.regulation of transcription.unclassified']",LOC_Os06g03600,1.42853832219185,5.97E-05,Up,0.217563854698483,0.655686089899532,,0.500612447814209,0.218799933985728,,0.506056528364125,0.209790916759949,
Os06g0126500,['stress.abiotic'],LOC_Os06g03640,0.278125155499464,0.88441182860342,,-2.59824666585979,0.055008882795641,,-3.88877297355214,0.002114460079353,Down,-3.92377100533629,0.001864918121791,Down
Os06g0127000,"['protein.targeting.peroxisomes', 'cell.organisation']",LOC_Os06g03660,0.518099016794057,0.025178991455237,,2.0395626624516,8.50E-26,Up,2.56323971363088,7.01E-41,Up,2.88755934772493,6.29E-52,Up
Os06g0127200,['not assigned.unknown'],LOC_Os06g03676,-0.124229740903793,0.866690460969405,,-0.647511583257668,0.272518240895709,,-0.073162735780036,0.921751348125897,,-0.328864256933269,0.60788483139537,
Os06g0127500,['RNA.RNA binding'],LOC_Os06g03690,-0.006202519627075,0.992976184224464,,2.08679645590685,2.41E-09,Up,2.50773298455158,2.44E-13,Up,2.34382481444452,8.46E-12,Up
Os06g0128500,['protein.synthesis.ribosomal protein.prokaryotic.mitochondrion.50S subunit.L29'],LOC_Os06g03790,-1.42784744355961,0.075145549661509,,0.122111107758676,0.898258901202052,,0.593049783116295,0.428029122536912,,0.109089711030882,0.911304064985803,
Os06g0128600,NA,LOC_Os06g03800,-0.685373037230491,0.366772520433307,,0.777284805381611,0.257147926659858,,0.624964246179807,0.377328959707478,,0.794344903988878,0.233278594225111,
Os06g0128700,['cell.organisation'],LOC_Os06g03800,-0.782564274246352,0.171581515152065,,0.478957823991743,0.428623067677786,,0.468571806765971,0.437311075930817,,0.864093983778651,0.101069939667415,
Os06g0129000,['not assigned.unknown'],LOC_Os06g03820,0.266607826313054,0.763409587247683,,0.197228133524237,0.829151832148546,,-1.22690185507334,0.095612452066999,,-2.04028946827157,0.011357355293752,Down
Os06g0129100,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os06g03830,0.718617791452285,0.505629656777594,,1.54234669445175,0.094912854223539,,0.155019326109102,0.904645660535035,,-0.750397013956692,0.472190147609291,
Os06g0129200,['not assigned.unknown'],LOC_Os06g03840,-0.340234392926509,0.23202319747534,,-0.654539943211176,0.00828457145156,,-0.8558006242052,0.00030376243477,,-0.904713755627058,0.000169130786744,
Os06g0129400,['not assigned.unknown'],LOC_Os06g03860,2.83746350681487,6.00E-11,Up,1.30502778073041,0.004827427718506,Up,0.812035889143065,0.102480061882513,,0.344465141944568,0.549088272031352,
Os06g0129700,['nucleotide metabolism.salvage.NUDIX hydrolases'],LOC_Os06g03910,-0.583311956636833,0.292644196616589,,0.258975423762948,0.664105735531038,,0.150502323406588,0.815649758290296,,0.213242142938849,0.72078028366194,
Os06g0129800,['not assigned.unknown'],LOC_Os06g03920,-0.255071149532404,0.748149370970874,,0.157452603906322,0.844298630461572,,-0.131375426852918,0.873915582342357,,-0.289275823199894,0.705144604730997,
Os06g0130000,['protein.degradation.AAA type'],LOC_Os06g03940,0.383882010740306,0.251681278595277,,0.478752552479347,0.125000532498264,,0.620252444776025,0.033897145267405,,0.914604406254386,0.000853059425119,
Os06g0130200,['not assigned.unknown'],LOC_Os06g03980,1.04917684546145,0.22103750881886,,0.957492005632756,0.258499816454704,,1.24718237598277,0.107268723314754,,1.71645561569899,0.017703408095041,Up
Os06g0130500,['cell.cycle.peptidylprolyl isomerase'],LOC_Os06g04000,-0.150372040941049,0.774172648574947,,0.089053279453496,0.868289595782922,,0.054140960924478,0.9205859230276,,0.048333657422788,0.933499210093034,
Os06g0130600,['RNA.regulation of transcription'],LOC_Os06g04010,-0.745492352564143,0.058814297074255,,-0.375213594991386,0.371989779178394,,-0.536204624403055,0.164976483207803,,-0.80629162784822,0.028998053125159,
Os06g0130800,['DNA.synthesis/chromatin structure.histone'],LOC_Os06g04020,-0.99212996635011,0.0226954720065,,0.779276950268904,0.074723995945619,,0.371098337859411,0.459508280535342,,0.354598877739762,0.472872949955515,
Os06g0130900,['DNA.synthesis/chromatin structure.histone'],LOC_Os06g04030,0.797989671307504,0.105962437652489,,1.29758025102022,0.003097086619149,Up,0.740610031940723,0.1224521376357,,0.647743807304903,0.185899262135646,
Os06g0131100,['not assigned.unknown'],LOC_Os06g04040,-0.323541561937235,0.386562719098561,,-0.049651102344894,0.913819955921417,,-0.315775943668347,0.376892098471059,,-0.474683967646728,0.157324347306579,
Os06g0131300,NA,LOC_Os06g04070,0.082994843021314,0.904948862712374,,0.383767694035601,0.508858598643209,,-0.85497336467779,0.083046917869552,,-0.47817169327784,0.378151862482255,
Os06g0131700,['development.unspecified'],LOC_Os06g04090,0.455565302522381,0.5907543916457,,-0.912942736271629,0.23265708089921,,-2.42571438702771,0.000438778420851,Down,-2.81282441958994,0.000108434363001,Down
Os06g0132300,['not assigned.unknown'],LOC_Os06g04140,0.071749108787868,0.939705684606843,,-0.420977160651965,0.60557567958264,,-0.374646148671346,0.645539270079117,,-1.71060015682053,0.016276823855293,Down
Os06g0132400,['tetrapyrrole synthesis.magnesium protoporphyrin IX methyltransferase'],LOC_Os06g04150,-2.47327981712937,3.34E-06,Down,-3.76719012491893,7.55E-12,Down,-4.78082133416196,1.07E-15,Down,-4.45498238359621,2.22E-13,Down
Os06g0132600,['not assigned.unknown'],LOC_Os06g04190,0.561335545915157,0.733035192533377,,0.532484021756767,0.747044926125082,,1.49549346127488,0.246282755541984,,1.85606437360177,0.130226532273513,
Os06g0133200,['not assigned.unknown'],LOC_Os06g04210,-2.65399041965522,3.84E-09,Down,-3.8857487096088,7.41E-17,Down,-3.63803157172055,3.47E-16,Down,-3.56344632717307,6.25E-15,Down
Os06g0133300,['not assigned.unknown'],LOC_Os06g04220,4.36782938741243,0.000775770175293,Up,6.11630529497851,2.44E-07,Up,5.39524121166345,6.21E-06,Up,6.38839242395119,4.21E-08,Up
Os06g0133600,['signalling.in sugar and nutrient physiology'],LOC_Os06g04250,-4.44674868478521,0.02123561612141,Down,-1.02857313082202,0.460220433892876,,-0.727342012560974,0.612106661554446,,-1.27504517182306,0.3426119371129,
Os06g0133800,['PS.calvin cycle.transketolase'],LOC_Os06g04270,-1.83503894247013,3.01E-06,Down,-2.87194151648458,1.11E-14,Down,-2.58693247077283,3.33E-12,Down,-2.32611683334101,4.27E-10,Down
Os06g0133900,['amino acid metabolism.synthesis.aromatic aa.chorismate.5-enolpyruvylshikimate-3-phosphate synthase'],LOC_Os06g04280,1.19372823064832,0.004559745434207,Up,0.093256206049008,0.877688567928038,,0.793892314856287,0.065887333196812,,1.62570747703638,2.65E-05,Up
Os06g0134000,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S20'],LOC_Os06g04290,-0.145402812629732,0.733698687313588,,-0.100706601559182,0.822461381851744,,0.055164428213286,0.905941370569813,,0.060222297974821,0.899196953746619,
Os06g0134466,['not assigned.unknown'],LOC_Os06g04350,-0.470033507093257,0.392901310718728,,0.743772829504767,0.116926158550848,,0.874431909462025,0.053231830152292,,0.493460816208205,0.327871101124448,
Os06g0134800,['amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'],LOC_Os06g04380,0.9075259291371,0.001510555436006,,1.77389634557546,1.14E-12,Up,1.77753638256246,5.80E-13,Up,1.42177382167667,2.23E-08,Up
Os06g0135000,['not assigned.unknown'],LOC_Os06g04399,0.502286756573365,0.0697977406933,,0.545830083496634,0.03892741677983,,0.587020423207891,0.022940560151471,,0.922737320378592,0.000127763592452,
Os06g0136000,['not assigned.unknown'],LOC_Os06g04460,0.584921415113676,0.07848751333126,,0.864377237010287,0.003746878253913,,1.16544614600968,3.74E-05,Up,1.59057617280828,6.02E-09,Up
Os06g0136600,['glycolysis.cytosolic branch.enolase'],LOC_Os06g04510,-0.255574856219745,0.802719577288895,,-0.428996155274818,0.659530717476845,,-0.298313058949932,0.771909309607306,,-0.506346869036596,0.578316325651714,
Os06g0136800,['protein.degradation.serine protease'],LOC_Os06g04530,-0.542887031693011,0.143888616272566,,-0.794888072204983,0.018846177948398,,-0.535391156307407,0.134670951102039,,-0.709161075077822,0.036767467231441,
Os06g0137166,NA,None,-0.608594825057253,0.245456463978761,,-0.903702700166424,0.057798966272017,,-0.794130283139946,0.093058022222438,,-0.304159419894982,0.581967108283614,
Os06g0137500,['protein.synthesis.misc ribosomal protein.BRIX'],LOC_Os06g04600,-0.474460264003218,0.304839307408369,,0.188837276011799,0.716401983646396,,0.29586580897582,0.535051055872601,,0.191209580158525,0.704616828978399,
Os06g0137600,['RNA.processing'],LOC_Os06g04610,-1.03283380309808,0.001051446956465,Down,-0.486830412506843,0.142914920008467,,-0.47235337932727,0.149209459994998,,-0.895423424649203,0.003056346151888,
Os06g0137700,['cell wall.precursor synthesis.GMD'],LOC_Os06g04620,0.947968748878791,0.014901230514514,,0.145773992132905,0.786943314602224,,0.356980690305395,0.430821252350514,,0.471737382160125,0.268798501440328,
Os06g0138600,['not assigned.unknown'],LOC_Os06g04680,-2.60701870508446,0.000512318253938,Down,-2.70886426971336,0.000153633946043,Down,-3.02505733701653,1.87E-05,Down,-2.64502753608057,0.000207984009075,Down
Os06g0139200,NA,None,-1.16844774185781,0.051772623303563,,0.263255029494772,0.700757111241261,,0.036722159835192,0.961001133200657,,0.875549104784255,0.096326011117352,
Os06g0139800,['misc.acid and other phosphatases'],LOC_Os06g04790,2.79550948041893,6.06E-09,Up,0.62818857093054,0.316527513067524,,0.759435385109066,0.194133713818897,,1.33828451275873,0.010182369771753,Up
Os06g0139900,['protein.degradation.ubiquitin.proteasom'],LOC_Os06g04800,0.034770230463946,0.934306524355122,,0.391734923936893,0.204827240299588,,0.549140411087195,0.052596332474267,,0.345085732814005,0.267019568502427,
Os06g0140100,['not assigned.unknown'],LOC_Os06g04820,-0.001590892411769,0.996936880597429,,0.742859098366749,0.000896395015066,,0.753601338939938,0.000599573396612,,0.598971263692549,0.009060021375949,
Os06g0140700,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os06g04870,1.7918936876867,0.014965702464956,Up,0.515680292377315,0.58133019364363,,-0.45578924359722,0.646378921121487,,-0.641542700941835,0.500412702164981,
Os06g0140800,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os06g04880,1.23365613708724,1.02E-08,Up,1.98112113678481,3.22E-22,Up,1.8253768823224,3.40E-19,Up,1.83092575976767,2.23E-19,Up
Os06g0140900,['not assigned.unknown'],LOC_Os06g04889,2.1818624294103,1.05E-05,Up,3.57770695665246,1.14E-14,Up,3.00513408060921,1.06E-10,Up,2.83666214528251,1.14E-09,Up
Os06g0141200,['signalling.G-proteins'],LOC_Os06g04920,-2.39155687030614,2.31E-07,Down,-2.3616167967346,1.36E-07,Down,-3.0880442624414,4.05E-12,Down,-2.94108559939497,5.90E-11,Down
Os06g0142300,['not assigned.unknown'],LOC_Os06g05000,4.51447371164257,1.70E-08,Up,4.80857699875596,5.51E-10,Up,3.00198852203205,0.000299867406514,Up,1.45493993670944,0.167221105612664,
Os06g0142500,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os06g05050,-0.07698268985193,0.915254891107841,,-0.105576400594028,0.881731214737401,,0.038590348877645,0.956195614084843,,-0.065188114691137,0.930842678221117,
Os06g0142600,['RNA.regulation of transcription.ELF3'],LOC_Os06g05060,-0.450214270078981,0.114141013325438,,-0.609919997670202,0.020190976700204,,-0.840573635275248,0.000704879757576,,-0.998062693171129,4.12E-05,
Os06g0142800,['misc.O-methyl transferases'],LOC_Os06g05090,-1.2376061958658,0.129383329578411,,-0.603668808695576,0.490362219569951,,0.076259614769242,0.941444301680748,,-0.077491072316589,0.942584107529178,
Os06g0143000,['redox.dismutases and catalases'],LOC_Os06g05110,-0.498867842471411,0.130761472117154,,0.560523810146344,0.070338473298474,,0.433364244513281,0.177193879661927,,-0.099467983446406,0.807832962873637,
Os06g0143100,['not assigned.unknown'],LOC_Os06g05120,-1.74943500935778,2.39E-12,Down,-2.21473245689464,1.27E-19,Down,-2.14164768805198,8.14E-19,Down,-2.25330691320818,2.03E-20,Down
Os06g0143400,['lipid metabolism.FA synthesis and FA elongation.ACP thioesterase'],LOC_Os06g05130,1.579583005387,0.001978252733514,Up,0.920037982215083,0.089634112160713,,0.049134306551366,0.948750704741438,,0.455085351246733,0.450828702051936,
Os06g0144000,['DNA.repair'],LOC_Os06g05190,-1.08648636086126,0.021082929702856,Down,-0.554500682516134,0.246735657944764,,-0.273958873615852,0.603785878137808,,-0.585856480415488,0.212141661834287,
Os06g0145600,['secondary metabolism.flavonoids.anthocyanins.anthocyanin 5-aromatic acyltransferase'],LOC_Os06g05320,2.56752778115256,0.000490638882148,Up,3.8812644683458,5.40E-09,Up,4.55592055780049,2.22E-12,Up,4.49234162048304,4.44E-12,Up
Os06g0145800,"['RNA.regulation of transcription.putative transcription regulator', 'RNA.regulation of transcription.plant TF (pbf2)']",LOC_Os06g05350,-1.40213232123241,0.089671881710999,,-0.910605912906528,0.266665032374454,,-2.02446367721447,0.007462703301297,Down,-1.9656832983141,0.012449149216909,Down
Os06g0145950,['not assigned.unknown'],LOC_Os06g05355,-1.19586055471507,0.255564600619977,,-2.06824464165204,0.037696774693946,Down,-1.72526656971754,0.070438471061177,,-2.12214716766073,0.034981975918626,Down
Os06g0146100,['stress.biotic.PR-proteins'],LOC_Os06g05359,-3.3250128890337,9.99E-09,Down,-1.9796188075928,4.36E-05,Down,-1.45524003255496,0.00199975154522,Down,-1.36757900130265,0.004515988383701,Down
Os06g0146200,['not assigned.unknown'],LOC_Os06g05368,-0.679652024827561,0.095638485860483,,-0.449301172585615,0.285549267840801,,-0.224362696144134,0.633846226540291,,-0.280307139635222,0.529070280093086,
Os06g0146250,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os06g05380,-0.718505496396312,0.136408835717957,,-1.33979763106657,0.002057158782494,Down,-0.925399431596985,0.034383277435406,,-0.069900275346212,0.912992322570281,
Os06g0146300,['not assigned.unknown'],LOC_Os06g05390,-0.463567730704543,0.172463298711103,,-1.46646345388728,1.99E-07,Down,-1.8275726801637,3.50E-11,Down,-2.02896260790751,1.79E-13,Down
Os06g0146400,['secondary metabolism.sulfur-containing'],LOC_Os06g05400,0.35534493114362,0.413533318899996,,0.978851177591933,0.004362828969291,,1.18115301703315,0.000326094427548,Up,1.14965781297586,0.000513750458733,Up
Os06g0146800,['not assigned.unknown'],LOC_Os06g05420,6.16959759376981,8.52E-38,Up,5.25025744800628,1.53E-27,Up,5.85330432921672,1.67E-34,Up,6.56157813805467,1.70E-43,Up
Os06g0146900,['not assigned.unknown'],LOC_Os06g05424,2.35683058931303,0.000273737221183,Up,1.5409594198361,0.023693591844499,Up,1.39897796524615,0.040656719426374,Up,1.72968560642731,0.00843593760608,Up
Os06g0147000,['not assigned.unknown'],LOC_Os06g05430,5.09520988799634,7.82E-20,Up,3.60796089550942,1.98E-10,Up,2.04874015478594,0.000586688818877,Up,1.74135257162955,0.00417314565741,Up
Os06g0147100,['not assigned.unknown'],LOC_Os06g05440,0.563871774704346,0.20434662268082,,-0.145953160265365,0.790990858971736,,-0.277396961282291,0.577980804270399,,-0.243640875752882,0.62210126326244,
Os06g0147200,NA,LOC_Os06g05450,1.80609506321957,5.35E-06,Up,1.28182270256436,0.001557945092031,Up,1.0559228363921,0.010555572113647,Up,0.907466695874376,0.032919032112444,
Os06g0147300,['not assigned.unknown'],LOC_Os06g05470,4.30166441928787,1.05E-09,Up,3.85059926316182,3.91E-08,Up,3.06384062264802,2.07E-05,Up,3.94273009073142,1.23E-08,Up
Os06g0147800,['protein.postranslational modification'],LOC_Os06g05520,0.293761823606219,0.440745464373281,,-0.504555091780919,0.142180701149069,,-0.24273053246468,0.534611131035074,,-0.088514647501513,0.842083189749836,
Os06g0148000,['not assigned.unknown'],LOC_Os06g05530,-1.24093098513074,0.024498710346372,Down,-0.701001275937591,0.200077318413878,,-0.70534842639055,0.183056864734936,,-1.26759622292074,0.014865008394235,Down
Os06g0148600,['not assigned.unknown'],LOC_Os06g05580,-0.621655076754705,0.327316324139671,,-0.276508918531492,0.688499676511838,,-0.380935394717387,0.553295230370613,,-0.082544700212354,0.915866860391858,
Os06g0149100,['misc.GDSL-motif lipase'],LOC_Os06g05630,-2.60395239571286,6.80E-07,Down,-2.83891946791947,2.42E-08,Down,-1.41679287511825,0.002503725616548,Down,-1.31571728564384,0.006006140287391,Down
Os06g0149166,NA,None,-1.81785335394848,0.01442477982481,Down,-1.93202063768762,0.005813711429801,Down,-1.73798430750832,0.010370093005275,Down,-1.17746458145572,0.096669041371932,
Os06g0149300,['not assigned.unknown'],LOC_Os06g05650,-0.496935720188906,0.349665191380157,,-0.840176715786299,0.075947328623401,,-0.799877725185724,0.087822340161834,,-0.48395739529165,0.341582244039035,
Os06g0149400,['DNA.synthesis/chromatin structure'],LOC_Os06g05660,-1.04877388045563,0.077925117985179,,-0.593763408372938,0.33075551120678,,-0.169826535424082,0.816809513827766,,-0.310140798615031,0.638462826552421,
Os06g0149500,['not assigned.unknown'],LOC_Os06g05670,-0.811112490509128,0.064672878733239,,-0.386514367816793,0.413280873430282,,-0.763425110028731,0.064468262653953,,-0.58873252442657,0.174795360893451,
Os06g0149900,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL'],LOC_Os06g05700,-1.29145868583123,2.18E-05,Down,-0.860637337471158,0.004801100385441,,-0.904925194117543,0.002501486166248,,-0.794626607114024,0.009113492510937,
Os06g0150400,['not assigned.unknown'],LOC_Os06g05740,0.524925103425333,0.373752120504168,,1.5350150515936,0.001240018739782,Up,1.30245929748352,0.006833605686833,Up,0.639058456116122,0.240514519963065,
Os06g0151300,['protein.targeting.unknown'],LOC_Os06g05804,-0.243013364342291,0.764913755141295,,0.622429003813129,0.339818280975649,,0.548715913812458,0.405432514186742,,-0.394997864074901,0.595052872888303,
Os06g0151600,NA,LOC_Os06g05820,-1.26898866839953,0.001325022980686,Down,0.010111732691577,0.985272634596886,,0.013006376481881,0.980316783523035,,0.428670562035854,0.261725475129497,
Os06g0151900,['glycolysis.plastid branch.phosphofructokinase (PFK)'],LOC_Os06g05860,-1.42872597439076,3.00E-06,Down,-3.74980975902402,2.65E-34,Down,-3.94336494024588,2.83E-38,Down,-3.64994977229728,1.05E-32,Down
Os06g0152100,['cell.organisation'],LOC_Os06g05880,0.574642263276692,0.001738343863433,,0.71704447621986,3.21E-05,,0.942710876222037,1.52E-08,,1.1699124550545,8.93E-13,Up
Os06g0152200,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os06g05890,0.650168847636886,0.072139489613478,,1.01425363965959,0.001712311745,Up,0.761878451964722,0.022817987558329,,0.610229181846944,0.079127877869216,
Os06g0152400,['Co-factor and vitamine metabolism.ubiquinone.hexaprenyldihydroxybenzoate methyltransferase'],LOC_Os06g05910,-0.849629547289146,0.276021513322694,,0.39383733936472,0.630600625330273,,0.660038011842153,0.361598964017108,,0.330882660908791,0.686547140708039,
Os06g0152700,['not assigned.unknown'],LOC_Os06g05940,-0.219923622774492,0.741381383145875,,0.700121959853533,0.155029947295202,,1.60474353670029,7.35E-05,Up,1.95218802163554,7.78E-07,Up
Os06g0152800,['not assigned.unknown'],LOC_Os06g05950,-0.855570915842707,0.181803718143247,,-2.94623806168504,4.25E-08,Down,-3.17323004009076,2.30E-09,Down,-2.62024376932301,9.34E-07,Down
Os06g0153200,['transport.metabolite transporters at the envelope membrane'],LOC_Os06g05980,1.67742658476267,0.024210694599317,Up,-0.02918918078253,0.979903067370575,,-0.697926978556642,0.429018382711294,,-0.575819130183959,0.521905507274432,
Os06g0153600,['not assigned.unknown'],LOC_Os06g06014,-0.052098299927436,0.943042770753717,,1.05703264902491,0.020190976700204,Up,0.945373940799789,0.038779325342905,,1.03269299867732,0.022328304261106,Up
Os06g0153800,['protein.degradation.ubiquitin.proteasom'],LOC_Os06g06030,0.032287891381827,0.936758517998502,,0.622656075303752,0.022997715415812,,0.729411059131174,0.005718873942755,,0.713424511107599,0.0067983570882,
Os06g0154200,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os06g06050,0.953047848621138,0.000918491661025,,1.10014346680246,5.68E-05,Up,0.984979261687954,0.000330917952235,,0.784732885682162,0.005389421443071,
Os06g0154900,['not assigned.unknown'],LOC_Os06g06120,1.21796336412347,2.35E-06,Up,1.5219141180186,6.15E-10,Up,1.77830310118461,1.65E-13,Up,2.33516691563354,6.83E-23,Up
Os06g0155400,['not assigned.unknown'],LOC_Os06g06170,-0.325255482672938,0.566564799504671,,-2.27329408112064,4.45E-07,Down,-3.37975419414109,1.03E-12,Down,-2.58545397950898,2.00E-08,Down
Os06g0155500,['secondary metabolism.phenylpropanoids'],LOC_Os06g06180,-0.21334445905585,0.852099122850064,,-1.70609072069109,0.047088468227792,Down,-2.78580384686223,0.000844988037088,Down,-2.98982611612757,0.00059817833463,Down
Os06g0155600,['protein.degradation'],LOC_Os06g06190,-0.580520253695449,0.067184396718938,,-1.254487090641,6.21E-06,Down,-1.50393178238836,3.06E-08,Down,-1.6897583385012,4.84E-10,Down
Os06g0155900,['not assigned.unknown'],LOC_Os06g06210,-1.47563949376015,0.000358683154,Down,0.054309632732295,0.919779064182933,,0.349620052473631,0.398078488155352,,0.112255068664944,0.822716224901824,
Os06g0156600,['misc.GDSL-motif lipase'],LOC_Os06g06250,1.12430561716834,0.430760855620605,,0.671900611571669,0.667969049512626,,-0.081466064323283,0.963248644467245,,-2.20470016622176,0.102235805900579,
Os06g0157000,['misc.GDSL-motif lipase'],LOC_Os06g06290,-1.53926135138386,0.00200557357157,Down,0.569045035590955,0.319510168003921,,0.999102378935094,0.047940486502484,,0.807856419567804,0.121713278157753,
Os06g0158100,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os06g06360,2.9183928676622,0.003352347045892,Up,1.65848559124884,0.133237705098405,,1.55083850928029,0.15822991940946,,2.43537392082793,0.013419250752472,Up
Os06g0158300,['stress.biotic.PR-proteins'],LOC_Os06g06380,-0.606169647986444,0.36013192709605,,-0.091525825509243,0.91139830003033,,0.289136877102321,0.687013618441939,,0.76533292034816,0.190765434538719,
Os06g0158500,['stress.biotic.PR-proteins'],LOC_Os06g06400,-0.866687669591574,0.320786541655381,,0.096918593736276,0.926260756083264,,0.406724989209425,0.647975816763775,,1.0678198226423,0.139181407922276,
Os06g0158600,['not assigned.unknown'],LOC_Os06g06410,0.049957348755123,0.933032560037584,,0.297646672914541,0.546763951257316,,0.153758639268658,0.780339170941983,,0.064461375223801,0.915128416906483,
Os06g0158700,['Biodegradation of Xenobiotics.lactoylglutathione lyase'],LOC_Os06g06420,-0.66043448218744,0.446851227170541,,-0.195006212269391,0.838478026980075,,-0.03910536105064,0.967966861701578,,0.176376108321363,0.851285742041731,
Os06g0158850,['not assigned.unknown'],LOC_Os06g06430,-0.505777430491853,0.653240293567748,,-0.496377749459447,0.657107896788279,,-0.284088176566276,0.810768429277084,,0.896810490157548,0.322170909890562,
