Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os04g0660600,['not assigned.unknown'],LOC_Os04g56540,0.022725676,0.999997499,,-0.136426423,0.702279132,,0.48610654,0.015008177,,1.192632079,2.69E-13,Up,1.451071627,4.67E-16,Up
Os04g0661200,['minor CHO metabolism.myo-inositol.InsP-Kinases'],LOC_Os04g56580,-0.486560436,0.999997499,,-0.026928163,0.985489964,,2.045108087,3.67E-06,Up,1.855602603,3.17E-06,Up,2.041278008,2.90E-06,Up
Os04g0661300,['not assigned.unknown'],LOC_Os04g56590,0.376973175,0.999997499,,-0.083303285,0.921123014,,1.489663756,6.58E-06,Up,1.889671707,8.17E-11,Up,2.283703455,5.09E-13,Up
Os04g0661900,['protein.degradation.ubiquitin.proteasom'],LOC_Os04g56646,0.126512003,0.999997499,,-0.24108485,0.656359498,,0.722212769,0.022675784,,0.860862119,0.001682848,,1.209381154,4.32E-05,Up
Os04g0662000,['not assigned.unknown'],LOC_Os04g56654,0.106962859,0.999997499,,-0.546119058,0.304079299,,-0.669820482,0.118291291,,-0.725247483,0.043111316,,-0.416344428,0.329605995,
Os04g0662100,['protein.synthesis.ribosomal protein.unknown.small subunit.S4'],LOC_Os04g56670,0.082829356,0.999997499,,-0.879343853,0.042656861,,-1.958161551,3.10E-06,Down,-2.235326066,4.53E-10,Down,-2.342984475,1.51E-07,Down
Os04g0662700,['C1-metabolism.GTP cyclohydrolase I'],LOC_Os04g56710,-0.002446877,0.999997499,,-1.405918322,1.24E-06,Down,-4.024627921,7.55E-41,Down,-4.316080367,1.51E-58,Down,-4.37487056,2.84E-45,Down
Os04g0662900,['not assigned.unknown'],LOC_Os04g56730,-0.171567476,0.999997499,,-0.301312454,0.45602889,,-0.811261055,0.00300632,,-0.878376117,0.000221759,,-0.825481894,0.002240707,
Os04g0663200,['RNA.regulation of transcription.unclassified'],LOC_Os04g56750,-0.064201106,0.999997499,,0.348925882,0.637758307,,1.438459703,0.000613672,Up,1.516827746,4.43E-05,Up,0.96562539,0.025374928,
Os04g0663300,['not assigned.unknown'],LOC_Os04g56760,0.189080705,0.999997499,,-0.230621323,0.802441058,,-0.554333635,0.30109616,,0.205255752,0.670488407,,-0.537590307,0.29795651,
Os04g0663500,['not assigned.unknown'],LOC_Os04g56770,-0.008850958,NA,,-0.87815092,0.501044216,,-0.789358774,0.435048735,,-0.651066342,0.431674567,,-1.263729959,0.204253548,
Os04g0663700,['not assigned.unknown'],LOC_Os04g56790,-0.015077591,0.999997499,,0.67419156,0.172201873,,1.551147241,2.96E-05,Up,1.511684812,5.21E-06,Up,2.051166946,1.08E-08,Up
Os04g0665000,['not assigned.unknown'],LOC_Os04g56939,0.176745635,0.999997499,,0.468023597,0.412083574,,1.667942785,3.01E-06,Up,1.252961227,0.000151291,Up,1.872248704,9.47E-08,Up
Os04g0665400,['cell.division'],LOC_Os04g56970,-0.079717744,0.999997499,,-0.224442197,0.885941806,,-0.768664079,0.354301526,,-0.963379602,0.160620424,,-1.60376543,0.043965615,Down
Os04g0665500,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os04g56980,0.016433036,0.999997499,,0.008194394,0.990974306,,0.641740194,0.005274432,,1.073519369,3.72E-08,Up,1.457411989,6.19E-12,Up
Os04g0665600,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os04g56990,-0.209153964,0.999997499,,0.741957093,0.241954201,,-2.311927171,1.46E-05,Down,-2.276470004,4.67E-07,Down,-2.492220325,5.35E-06,Down
Os04g0666900,['cell.organisation'],LOC_Os04g57140,-0.04078759,0.999997499,,1.273189914,0.004198962,Up,2.053106597,3.96E-07,Up,2.187451689,1.28E-09,Up,3.041765945,7.67E-15,Up
Os04g0667100,['not assigned.unknown'],LOC_Os04g57154,0.321564561,0.999997499,,-0.087754403,0.931763091,,-0.433425786,0.391876487,,-0.801968225,0.048829855,,-1.216386889,0.012916523,Down
Os04g0667400,"['secondary metabolism.flavonoids.flavonols', 'hormone metabolism.ethylene.synthesis-degradation']",LOC_Os04g57180,-0.85131155,0.999997499,,1.113618369,0.394492777,,2.534718194,0.002374969,Up,2.782974229,0.000203678,Up,3.598615555,3.87E-06,Up
Os04g0667700,['cell.organisation'],LOC_Os04g57210,0.033979812,0.999997499,,-0.418925276,0.39173056,,-0.921007493,0.006634583,,-0.595558138,0.053413336,,-0.314126128,0.381402177,
Os04g0667800,['protein.degradation.ubiquitin.E2'],LOC_Os04g57220,-0.007423114,0.999997499,,0.229327089,0.36344015,,0.110645663,0.600762467,,1.048749272,1.31E-12,Up,1.301479324,8.76E-16,Up
Os04g0668700,['protein.degradation.ubiquitin'],LOC_Os04g57300,-0.205296557,0.999997499,,0.350854714,0.342616767,,0.512363345,0.060427774,,0.937378532,3.70E-05,,0.69403819,0.006820792,
Os04g0668800,['not assigned.unknown'],LOC_Os04g57310,0.145450839,0.999997499,,-1.761323429,0.072410129,,-2.67783966,0.00120756,Down,-2.775818944,0.000137098,Down,-2.107709622,0.010217585,Down
Os04g0668900,['PS.lightreaction.cyclic electron flow-chlororespiration'],LOC_Os04g57320,0.140097633,0.999997499,,1.224476345,0.082092215,,3.150960414,1.74E-08,Up,2.222114393,1.31E-05,Up,2.559284051,4.38E-06,Up
Os04g0669100,['not assigned.unknown'],LOC_Os04g57330,0.371359479,0.999997499,,-0.052168626,0.959782052,,2.068958807,3.19E-08,Up,1.629726515,1.66E-06,Up,1.999089279,6.73E-08,Up
Os04g0669475,['not assigned.unknown'],LOC_Os04g57360,0.036499999,0.999997499,,0.135760725,0.920108292,,-0.348555001,0.626489747,,0.331538285,0.568021966,,1.043313909,0.068199991,
Os04g0669600,['lipid metabolism.lipid degradation.lysophospholipases.carboxylesterase'],LOC_Os04g57380,0.168986608,0.999997499,,0.57040791,0.597680752,,2.047822056,0.001007575,Up,2.664712687,9.45E-07,Up,1.645044421,0.009267775,Up
Os04g0669800,['amino acid metabolism.misc'],LOC_Os04g57400,0.057152651,0.999997499,,0.379634131,0.117760343,,-0.1706061,0.470901676,,-0.370102108,0.046832489,,-0.866445546,3.40E-05,
Os04g0669900,['amino acid metabolism.misc'],LOC_Os04g57410,0.173111885,0.999997499,,0.077546133,0.92675542,,-1.116837814,0.003058924,Down,-1.366972396,2.51E-05,Down,-1.350417895,0.000347293,Down
Os04g0670000,['not assigned.unknown'],LOC_Os04g57420,-0.046884422,0.999997499,,-0.419413084,0.527726783,,-1.021032553,0.028193276,Down,-0.586947498,0.143180636,,-0.098972282,0.844821107,
Os04g0670200,['protein.degradation.cysteine protease'],LOC_Os04g57440,-0.089725793,0.999997499,,0.056217019,0.943709565,,2.066158083,2.65E-12,Up,2.569426832,1.69E-22,Up,2.667577831,2.47E-20,Up
Os04g0670600,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os04g57510,0.261517687,0.999997499,,0.052098169,0.958247219,,-1.149295231,0.00511271,Down,-0.658556356,0.070381281,,-1.44060298,0.000443901,Down
Os04g0670800,['protein.degradation'],LOC_Os04g57520,0.094247342,0.999997499,,0.116410591,0.843730316,,1.359912782,2.72E-07,Up,1.521410103,9.47E-11,Up,1.918865352,6.27E-14,Up
Os04g0671100,['nucleotide metabolism.phosphotransfer and pyrophosphatases.adenylate kinase'],LOC_Os04g57540,0.223187504,0.999997499,,1.88805852,0.000363189,Up,2.798403011,2.31E-08,Up,3.194551757,7.77E-13,Up,3.49646752,7.81E-13,Up
Os04g0671200,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g57550,0.286335131,0.999997499,,1.896712191,8.46E-05,Up,2.952636771,1.26E-10,Up,3.355214987,3.15E-16,Up,3.685030531,2.00E-16,Up
Os04g0671700,['development.unspecified'],LOC_Os04g57590,0.070236157,0.999997499,,-0.440451755,0.163453315,,-1.761540542,1.46E-12,Down,-1.693931111,6.84E-15,Down,-1.789200435,9.75E-13,Down
Os04g0671800,['RNA.regulation of transcription.unclassified'],LOC_Os04g57600,0.035696098,0.999997499,,0.516380479,0.216507412,,1.706175327,1.62E-08,Up,2.197626983,2.03E-16,Up,2.831072178,2.64E-22,Up
Os04g0671900,"['RNA.regulation of transcription.ARF, Auxin Response Factor family']",LOC_Os04g57610,0.594480222,0.999997499,,0.490402569,0.404089752,,-2.166094977,1.41E-07,Down,-1.848621402,2.29E-07,Down,-1.914508625,2.96E-06,Down
Os04g0672100,['signalling.receptor kinases.misc'],LOC_Os04g57630,0.188715398,0.999997499,,-0.035907769,0.974359563,,-1.187831838,0.006761338,Down,-0.685446854,0.067247747,,-0.660999804,0.129122816,
Os04g0672700,"['protein.postranslational modification', 'transport.misc']",LOC_Os04g57670,-0.633295604,NA,,0.107519499,0.960651634,,-0.536454595,0.621813035,,-0.060277444,0.948144739,,-1.418016356,0.184336952,
Os04g0672900,['not assigned.unknown'],LOC_Os04g57690,0.215465372,0.999997499,,0.745989032,0.183319129,,1.128206833,0.010067013,Up,1.072792838,0.005728555,Up,1.778097686,1.56E-05,Up
Os04g0673000,['not assigned.unknown'],LOC_Os04g57700,0.327548743,0.999997499,,-0.172604056,0.823098189,,0.348878863,0.420255294,,0.180579161,0.644846033,,0.747312363,0.0490791,
Os04g0673700,['not assigned.unknown'],LOC_Os04g57739,0.213474281,0.999997499,,0.601366545,0.573956671,,1.438092728,0.029835762,Up,1.274338851,0.031103016,Up,1.960963943,0.001652727,Up
Os04g0674400,['not assigned.unknown'],LOC_Os04g57810,-0.06145623,0.999997499,,1.78589778,1.66E-05,Up,3.455503771,2.45E-18,Up,4.323923681,3.13E-34,Up,4.757565221,8.51E-35,Up
Os04g0674700,['lipid metabolism.FA synthesis and FA elongation.acyl coa ligase'],LOC_Os04g57850,-0.534362739,0.999997499,,0.046313828,0.978802751,,0.402703808,0.573340066,,1.573151977,0.001950719,Up,1.212618986,0.038458943,Up
Os04g0675000,['not assigned.unknown'],LOC_Os04g57870,0.029489059,0.999997499,,-0.513126946,0.333700547,,-1.208202724,0.00152236,Down,-1.230534548,0.00023018,Down,-1.17477998,0.001798468,Down
Os04g0675101,NA,None,0.131871559,0.999997499,,0.535186311,0.536934139,,0.472957866,0.453099531,,-0.706890448,0.171989255,,-1.283447821,0.019541749,Down
Os04g0675400,['stress.abiotic.heat'],LOC_Os04g57880,0.11906518,0.999997499,,0.073049517,0.972496157,,1.386680019,0.062367226,,7.563043013,8.92E-41,Up,7.350009924,2.19E-34,Up
Os04g0675800,NA,LOC_Os04g57920,0.015354414,0.999997499,,-0.582739187,0.068929953,,-0.145675906,0.658064251,,-0.133232042,0.631982215,,-0.12648316,0.681739875,
Os04g0676100,['redox.thioredoxin'],LOC_Os04g57930,0.440469284,0.999997499,,0.104810209,0.922664681,,-0.865262701,0.072357319,,-1.225376861,0.002679533,Down,-0.94333215,0.041458361,
Os04g0676300,['nucleotide metabolism.synthesis.pyrimidine.dihydroorotate dehydrogenase'],LOC_Os04g57950,0.595370883,0.999997499,,-0.136591142,0.896242784,,-0.590627015,0.286916324,,-1.286746581,0.004632112,Down,-0.713968283,0.181951806,
Os04g0676400,['not assigned.unknown'],LOC_Os04g57970,0.451186476,0.999997499,,1.092276245,0.107592442,,-2.213047607,0.00355491,Down,-2.784029153,1.96E-05,Down,-2.192127023,0.003989437,Down
Os04g0676700,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os04g58020,0.163570099,0.999997499,,1.065243663,0.000206427,Up,2.317102788,1.81E-18,Up,3.110573327,1.20E-39,Up,3.423946816,1.18E-40,Up
Os04g0676800,['not assigned.unknown'],LOC_Os04g58030,-1.279775659,0.999997499,,2.99657171,0.00014057,Up,3.17807252,3.01E-05,Up,3.478702312,3.26E-07,Up,2.517370227,0.00104925,Up
Os04g0677066,['misc.O-methyl transferases'],LOC_Os04g58060,-0.04990397,0.999997499,,0.169574531,0.862559075,,0.284682019,0.604522697,,0.432634482,0.327320784,,-0.73396386,0.152748906,
Os04g0677400,['not assigned.unknown'],LOC_Os04g58100,-0.313206885,0.999997499,,0.371028091,0.744640853,,1.85772935,0.00137621,Up,2.548903703,4.08E-07,Up,3.447379906,1.40E-10,Up
Os04g0677500,['lipid metabolism.FA synthesis and FA elongation.pyruvate kinase'],LOC_Os04g58110,0.346445599,0.999997499,,-0.295866745,0.546065187,,0.436453341,0.190813251,,0.823859772,0.002504076,,1.436441435,7.19E-07,Up
Os04g0677650,NA,LOC_Os04g58130,-0.10197969,0.999997499,,0.192183167,0.877531679,,-2.712722529,1.54E-05,Down,-1.952814875,0.000200935,Down,-1.581270678,0.008674847,Down
Os04g0677700,['development.unspecified'],LOC_Os04g58130,-0.100941875,0.999997499,,-0.030134573,0.980537774,,-2.715514742,1.02E-10,Down,-3.143528578,3.83E-17,Down,-3.042180398,5.99E-13,Down
Os04g0677800,['protein.synthesis.elongation'],LOC_Os04g58140,-0.066486852,0.999997499,,-0.311864074,0.578936043,,-0.554434793,0.145056418,,-1.394499409,8.50E-06,Down,-1.359432847,0.000210367,Down
Os04g0678000,NA,None,-0.171060612,0.999997499,,0.166106615,0.904263091,,0.015659842,0.984780025,,0.191707076,0.76866795,,-1.559786222,0.034572079,Down
Os04g0678300,['development.unspecified'],LOC_Os04g58180,-0.157672433,0.999997499,,0.139674401,0.913776856,,-1.761973252,0.008152843,Down,-3.103158414,9.33E-07,Down,-2.491607584,0.000701091,Down
Os04g0678400,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os04g58190,1.405227733,0.999997499,,3.258492684,0.000354551,Up,2.580035555,0.004219953,Up,2.610652719,0.001271319,Up,2.419384012,0.006878491,Up
Os04g0678800,['RNA.regulation of transcription.unclassified'],LOC_Os04g58210,0.030568087,0.999997499,,0.339801568,0.730608032,,-1.061051355,0.089068,,-0.70834086,0.179303635,,-0.483680649,0.435324416,
Os04g0679100,['not assigned.unknown'],LOC_Os04g58240,-0.028894891,0.999997499,,-0.001969813,0.99734411,,0.686949795,0.004430523,,1.139775943,2.28E-08,Up,1.525739663,5.79E-12,Up
Os10g0565150,NA,None,-2.10727922,0.000249686,Down,0.151039288,0.859374388,,0.267399958,0.571645398,,2.253165481,2.37E-11,Up,2.708407909,1.93E-13,Up
Os04g0679800,['not assigned.unknown'],LOC_Os04g58320,0.12009973,0.999997499,,0.602886237,0.238003549,,2.603688359,2.95E-13,Up,3.022706414,2.83E-21,Up,3.628404539,1.79E-25,Up
Os04g0679900,['not assigned.unknown'],LOC_Os04g58330,0.093659855,0.999997499,,-0.641683779,0.042141101,,0.07500545,0.832348536,,0.286370264,0.273844899,,0.643504452,0.017313285,
Os04g0680000,['RNA.regulation of transcription.General Transcription'],LOC_Os04g58350,-0.058913023,0.999997499,,-0.572611854,0.546065187,,-1.163556836,0.073590609,,-1.844016745,0.000848115,Down,-2.630716681,0.00013194,Down
Os04g0680400,['nucleotide metabolism.degradation'],LOC_Os04g58390,-0.155845808,0.999997499,,0.117034308,0.900196945,,-1.092657464,0.010245133,Down,-1.122980942,0.002575662,Down,-1.262394257,0.002257246,Down
Os04g0680800,['stress.biotic.signalling.MLO-like'],LOC_Os04g58420,-0.234871786,0.999997499,,0.926513589,0.077385146,,-0.112739191,0.856514189,,0.457245085,0.292606597,,0.289269917,0.575185985,
Os04g0682000,['protein.degradation.autophagy'],LOC_Os04g58560,0.034612852,0.999997499,,-0.273689747,0.522036234,,0.86189255,0.001211384,,0.642821754,0.007725638,,1.006817871,9.77E-05,Up
Os04g0682100,['not assigned.unknown'],LOC_Os04g58570,0.051203983,0.999997499,,-0.644567436,0.353405018,,-1.853169097,0.000240082,Down,-2.363140022,8.72E-08,Down,-2.594378781,7.15E-07,Down
Os04g0682300,['cell wall.precursor synthesis.phosphomannomutase'],LOC_Os04g58580,0.114524138,0.999997499,,-0.531833597,0.413561464,,-1.108931919,0.015460714,Down,-1.261696261,0.001432985,Down,-1.906772397,2.32E-05,Down
Os04g0682800,['transport.potassium'],LOC_Os04g58620,0.1750619,0.999997499,,-0.209965618,0.702447294,,-0.594426011,0.068100134,,-0.572397483,0.0424169,,-0.375172606,0.251574008,
Os04g0683100,['not assigned.unknown'],LOC_Os04g58640,-0.161777905,0.999997499,,-0.119808642,0.912957419,,0.414653977,0.442519853,,0.992005194,0.01917182,,1.106917422,0.017012054,Up
Os04g0683600,"['signalling.receptor kinases.leucine rich repeat III', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os04g58700,-0.083825755,0.999997499,,-0.799393444,0.149081003,,0.074179944,0.898271878,,-0.392058071,0.358734733,,0.376842043,0.421004601,
Os04g0683800,['amino acid metabolism.synthesis.aromatic aa.tryptophan'],LOC_Os04g58720,0.242688673,0.999997499,,-0.844517176,0.327033647,,-0.27243005,0.717053503,,-1.322368543,0.021330784,Down,-0.898517496,0.179701242,
Os04g0683850,NA,None,0.205653227,0.999997499,,-1.0860599,0.157845597,,-4.674473799,1.11E-05,Down,-4.883453889,4.76E-09,Down,-6.042842976,3.58E-05,Down
Os04g0683900,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os04g58730,-0.051178851,0.999997499,,-0.301644262,0.685666705,,-1.889325313,5.32E-06,Down,-2.014741759,3.82E-08,Down,-3.094090742,1.98E-13,Down
Os04g0684100,['not assigned.unknown'],LOC_Os04g58734,0.789183118,0.999997499,,1.378477349,0.196264981,,0.503985295,0.610491174,,1.047529459,0.177863182,,-0.210161063,0.829959271,
Os04g0684500,['development.unspecified'],LOC_Os04g58780,-0.017667685,0.999997499,,-0.111086941,0.879963655,,-1.751622674,1.03E-07,Down,-2.448760194,4.58E-17,Down,-3.40666992,3.48E-23,Down
Os04g0684800,['protein.degradation.ubiquitin.E2'],LOC_Os04g58800,0.449751158,0.999997499,,0.06123661,0.960774428,,-2.341513866,1.27E-06,Down,-1.140482171,0.008935816,Down,-0.692708748,0.168511858,
Os04g0685100,['protein.synthesis.ribosomal RNA'],LOC_Os04g58830,0.157787344,0.999997499,,-0.380897781,0.45357711,,-0.133630002,0.751093527,,-0.075707406,0.835291935,,0.242224877,0.511462039,
Os04g0685400,['stress.biotic'],LOC_Os04g58860,-0.949158828,0.999997499,,-1.340027096,0.123928359,,-1.79742425,0.014754763,Down,-1.067048809,0.103337443,,-1.624742143,0.025269787,Down
Os04g0685500,['cell.vesicle transport'],LOC_Os04g58870,-0.419479138,0.999997499,,1.257641659,0.080881067,,2.703454457,7.83E-07,Up,3.12042678,2.69E-10,Up,2.385110981,1.67E-05,Up
Os04g0685600,['cell.vesicle transport'],LOC_Os04g58880,0.093342954,0.999997499,,0.613170543,0.090335727,,1.626400369,1.17E-08,Up,1.590621405,4.60E-10,Up,2.039827439,2.24E-13,Up
Os04g0685900,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g58910,-0.006986375,0.999997499,,0.146921485,0.873627468,,-1.649292206,0.00022893,Down,-2.093129313,8.18E-08,Down,-1.887381649,3.08E-05,Down
Os04g0686200,['cell.division'],LOC_Os04g58960,-0.040993435,0.999997499,,0.039297367,0.979496919,,0.696952051,0.227252325,,0.757109579,0.122480147,,1.120298462,0.032793328,Up
Os04g0686300,['not assigned.unknown'],"LOC_Os04g58970, LOC_Os04g58980",-0.016812808,0.999997499,,0.257819188,0.747107192,,0.434946412,0.371470792,,0.417435107,0.310671967,,0.235746072,0.634063678,
Os04g0686650,['protein.postranslational modification'],LOC_Os04g59000,0.293555368,0.999997499,,0.716792915,0.03776722,,1.012418099,0.000701117,Up,0.997062178,0.000167731,,0.975433423,0.000923492,
Os04g0687100,['nucleotide metabolism.phosphotransfer and pyrophosphatases.misc'],LOC_Os04g59040,0.486026946,0.999997499,,0.082921474,0.945875267,,0.931816465,0.063054678,,1.356333502,0.001141892,Up,2.001384875,5.74E-06,Up
Os04g0687800,['development.unspecified'],LOC_Os04g59120,0.059717701,NA,,-0.54497639,0.689041703,,-2.116230664,0.032815736,Down,-0.994133902,0.185816035,,-0.626673795,0.479120409,
Os04g0687900,"['protein.degradation.ubiquitin.E3.SCF.FBOX', 'cell.organisation']",LOC_Os04g59130,-0.065084339,0.999997499,,0.175760916,0.779262635,,0.67270612,0.04582644,,0.61843599,0.036883573,,0.12808226,0.733114055,
Os04g0688000,['not assigned.unknown'],LOC_Os04g59140,-0.418113176,0.999997499,,1.802658113,6.25E-05,Up,2.57444929,2.17E-09,Up,2.801343231,3.84E-13,Up,3.115194859,1.21E-13,Up
Os04g0688100,['misc.peroxidases'],LOC_Os04g59150,-0.040294432,0.999997499,,-0.631867174,0.429602537,,-1.498203147,0.006081429,Down,-1.317656617,0.006426917,Down,-2.398453547,5.56E-06,Down
Os04g0688300,['misc.peroxidases'],LOC_Os04g59190,-0.277377955,0.999997499,,0.825115867,0.260606808,,2.147263808,3.70E-05,Up,3.65102779,6.27E-16,Up,3.427208024,4.63E-12,Up
Os04g0688500,['misc.peroxidases'],LOC_Os04g59200,-1.15986594,0.999997499,,0.668233337,0.676633295,,0.448392763,0.685741305,,-1.420940574,0.095399016,,-3.076327783,0.000969951,Down
Os04g0688600,['misc.peroxidases'],LOC_Os04g59210,-0.471012343,0.999997499,,1.352662956,0.14841961,,-2.235851316,0.009262708,Down,-2.247727514,0.001927195,Down,-3.451927032,0.000427649,Down
Os04g0689400,['signalling.receptor kinases.misc'],LOC_Os04g59320,-1.452901648,NA,,0.029684051,NA,,-0.335980486,0.832153353,,-1.914029745,0.124013818,,-3.411322184,0.059155595,
Os04g0689500,['not assigned.unknown'],LOC_Os04g59330,0.391292433,0.999997499,,0.262219911,0.76329246,,-2.865335143,1.02E-09,Down,-2.958748028,5.83E-13,Down,-2.630285211,1.77E-08,Down
Os04g0689700,['not assigned.unknown'],LOC_Os04g59340,0.155466353,0.999997499,,-0.299351826,0.732318206,,-1.523660037,0.003902804,Down,-2.268125001,9.66E-07,Down,-2.730090928,6.28E-06,Down
Os04g0690500,['not assigned.unknown'],LOC_Os04g59420,-0.646889421,0.999997499,,0.56732891,0.674688281,,3.387102699,5.80E-07,Up,2.925055736,3.16E-06,Up,2.598786377,0.000179974,Up
Os04g0690900,NA,None,-1.625727139,NA,,-0.390297097,NA,,-1.945006845,0.265941088,,0.14934128,0.909272762,,-0.848888097,0.571942215,
Os04g0691200,['not assigned.unknown'],LOC_Os04g59460,-0.098095702,0.999997499,,-0.07231284,0.920915165,,0.53654568,0.095811292,,0.152396763,0.629536759,,0.224962155,0.504191754,
Os04g0691400,['transport.peptides and oligopeptides'],LOC_Os04g59480,-1.094529186,0.999997499,,1.448017108,0.039930618,Up,0.975642792,0.149083515,,1.671525675,0.002225003,Up,1.000686871,0.124924014,
Os04g0691600,['protein.targeting.nucleus'],LOC_Os04g59494,-0.313385707,0.999997499,,-0.314710037,0.769448278,,-2.761547659,5.24E-07,Down,-3.207167734,4.75E-11,Down,-3.116611158,1.27E-08,Down
Os04g0691800,['amino acid metabolism.synthesis.aromatic aa.tryptophan'],LOC_Os04g59520,0.24284506,0.999997499,,0.521287251,0.149895121,,0.819364986,0.004370514,,0.367812958,0.177585393,,0.843993958,0.002801144,
Os04g0691900,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os04g59540,-1.171253519,0.999997499,,1.114863371,0.596406524,,3.099268362,0.016923402,Up,1.624744498,0.176770268,,0.923269793,0.504063515,
Os04g0692100,['cell.organisation'],LOC_Os04g59560,-0.084921718,0.999997499,,-0.051875193,0.966232768,,-0.147823631,0.80576831,,-0.778292618,0.080703699,,-0.701631806,0.185401318,
Os04g0692200,['not assigned.unknown'],LOC_Os04g59570,-0.155487483,0.999997499,,0.684386825,0.113198907,,0.325428635,0.423906991,,0.485661689,0.143103045,,-0.2654111,0.501443688,
Os04g0692300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os04g59580,0.004359021,0.999997499,,0.283695696,0.549918885,,0.969668476,0.000789974,,0.323238047,0.257314823,,0.59782622,0.048438543,
Os04g0692400,['stress.abiotic.drought/salt'],LOC_Os04g59590,0.294490814,0.999997499,,-0.244387193,0.681294146,,-0.758885295,0.041912148,,-1.4646035,3.89E-06,Down,-1.702570559,1.42E-05,Down
Os04g0692500,['transport.misc'],LOC_Os04g59600,-0.15621127,0.999997499,,-0.413853576,0.450244533,,-1.976817654,8.08E-08,Down,-1.851082134,8.64E-09,Down,-1.947204112,1.32E-07,Down
Os04g0692700,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os04g59620,0.276974469,0.999997499,,-0.117450082,0.903162012,,-0.491104222,0.334847866,,-0.712413383,0.085447815,,-0.948610574,0.053433645,
Os04g0692800,['not assigned.unknown'],LOC_Os04g59630,0.664190587,NA,,0.722874453,0.680881052,,0.796697462,0.495579752,,1.698823039,0.058177502,,-0.240887504,0.853106146,
Os04g0693400,NA,None,-0.273678713,0.999997499,,-1.290297459,0.190133789,,-6.757075207,7.64E-05,Down,-5.656250067,7.08E-09,Down,-4.148408846,1.92E-05,Down
Os05g0100500,"['stress.biotic.regulation of transcription', 'RNA.regulation of transcription.WRKY domain transcription factor family', 'RNA.regulation of transcription.unclassified']",LOC_Os05g01020,-0.029129196,0.999997499,,-0.045525094,0.970731826,,0.254817895,0.635268666,,-0.601614313,0.152852641,,-1.054009525,0.019675108,Down
Os05g0100600,['transport.p- and v-ATPases'],LOC_Os05g01030,-0.316532898,0.999997499,,0.043159054,0.953694682,,0.185740098,0.597234882,,-0.121928863,0.693982117,,-0.021097673,0.952203695,
Os05g0100700,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os05g01040,0.103243706,0.999997499,,0.013444813,0.992658648,,-1.574215896,0.021987448,Down,-1.308958851,0.018945946,Down,-0.11713285,0.866908435,
Os05g0100750,NA,None,-0.680367186,0.999997499,,-0.25909851,0.779262635,,-1.388948716,0.00750104,Down,-1.545010353,0.000512668,Down,-1.267367095,0.014029793,Down
Os05g0100800,['RNA.regulation of transcription.unclassified'],LOC_Os05g01050,-0.293381104,0.999997499,,-0.320332698,0.501044216,,1.133675761,0.000142165,Up,0.99594505,0.000195205,,1.31011802,6.27E-06,Up
Os05g0100900,['not assigned.unknown'],LOC_Os05g01060,-0.12497363,0.999997499,,-0.360838824,0.428410866,,-0.59575766,0.066915867,,-1.068416919,8.51E-05,Down,-1.390806197,6.51E-06,Down
Os05g0101400,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L28'],LOC_Os05g01110,-0.192386829,0.999997499,,-0.827948473,0.314473593,,-2.247928271,0.000115151,Down,-2.393779682,3.33E-06,Down,-1.971516659,0.000639725,Down
Os05g0101600,['misc.cytochrome P450'],LOC_Os05g01120,-0.567225438,NA,,-0.77280584,0.562235578,,-2.214427191,0.021300802,Down,-1.692338331,0.031977333,Down,-1.928057768,0.039920798,Down
Os05g0102000,['hormone metabolism.salicylic acid.synthesis-degradation'],LOC_Os05g01140,-0.15142694,0.999997499,,-3.402496581,0.048938578,Down,-4.597320132,0.002304632,Down,-4.355794253,0.001039292,Down,-3.481230704,0.019541749,Down
Os05g0102200,['not assigned.unknown'],LOC_Os05g01180,0.092833558,0.999997499,,-0.247917355,0.803743005,,-0.798884986,0.14687325,,-1.315618765,0.004067348,Down,-1.869475905,0.000348178,Down
Os05g0102300,['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os05g01190,-0.071937975,0.999997499,,-0.268801067,0.618326643,,-0.497759453,0.164515587,,-1.172624672,6.45E-05,Down,-1.30434407,0.000176199,Down
