id,Label
2634,Os04g0451700
2635,Os04g0339800
2636,Os07g0642600
2637,Os07g0681100
2638,Os01g0177900
2639,Os04g0372700
2640,Os12g0432600
2641,Os01g0756200
2642,Os12g0198200
2643,Os01g0817000
2644,Os10g0530200
2645,Os12g0551900
2646,Os03g0793000
2647,Os01g0153700
2648,Os07g0446100
2649,Os03g0610400
2650,Os09g0547500
2651,Os03g0619875
2652,Os11g0637700
2653,Os12g0162500
2654,Os06g0521500
2655,Os09g0543100
2656,Os05g0339200
2657,Os01g0203000
2658,Os03g0180100
2659,Os10g0112850
2660,Os04g0287400
2661,Os12g0191150
2662,Os07g0446600
2663,Os05g0555700
2664,Os11g0605100
2665,Os01g0665200
2666,Os09g0542900
2667,Os08g0385400
2668,Os01g0894600
2669,Os08g0243866
2670,Os09g0452900
2671,Os03g0161500
2672,Os08g0130600
2673,Os11g0503900
2674,Os02g0201300
2675,Os10g0112700
2676,Os09g0553100
2677,Os03g0823400
2678,Os07g0271000
2679,Os12g0582800
2680,Os07g0597200
2681,Os07g0581000
2682,Os10g0536700
2683,Os11g0661000
2684,Os08g0524100
2685,Os05g0200400
2686,Os04g0628100
2687,Os02g0736300
2688,Os07g0528200
2689,Os12g0132200
2690,Os10g0415100
2691,Os01g0717000
2692,Os04g0589400
2693,Os04g0179100
2694,Os10g0510500
2695,Os07g0607400
2696,Os03g0287100
2697,Os08g0205400
2698,Os07g0468100
2699,Os12g0511000
2700,Os05g0541301
2701,Os04g0435500
2702,Os05g0429400
2703,Os08g0425800
2704,Os05g0573800
2705,Os03g0178500
2706,Os08g0118900
2707,Os03g0286500
2708,Os01g0739500
2709,Os01g0369700
2710,Os06g0239100
2711,Os01g0693400
2712,Os10g0417800
2713,Os01g0159000
2714,Os11g0296500
2715,Os01g0196300
2716,Os06g0605900
2717,Os04g0162500
2718,Os02g0721700
2719,Os01g0544700
2720,Os02g0625300
2721,Os01g0329400
2722,Os04g0631100
2723,Os08g0256000
2724,Os02g0807900
2725,Os08g0310300
2726,Os01g0366100
2727,Os11g0700500
2728,Os10g0553300
2729,Os05g0486100
2730,Os07g0521800
2731,Os10g0412600
2732,Os11g0609600
2733,Os01g0349400
2734,Os11g0537350
2735,Os01g0956075
2736,Os10g0563200
2737,Os07g0585000
2738,Os04g0639100
2739,Os05g0138000
2740,Os03g0113500
2741,Os05g0438500
2742,Os01g0220500
2743,Os06g0670300
2744,Os01g0938200
2745,Os06g0153000
2746,Os11g0515000
2747,Os06g0346900
2748,Os05g0576500
2749,Os07g0627000
2750,Os02g0588700
2751,Os05g0392700
2752,Os10g0572400
2753,Os06g0695600
2754,Os08g0356800
2755,Os08g0157400
2756,Os01g0150400
2757,Os12g0556200
2758,Os09g0468800
2759,Os04g0132900
2760,Os01g0748900
2761,Os06g0266800
2762,Os07g0674400
2763,Os11g0570000
2764,Os02g0186500
2765,Os11g0211800
2766,Os08g0296700
2767,Os10g0382400
2768,Os03g0746700
2769,Os05g0134800
2770,Os08g0261000
2771,Os10g0573400
2772,Os01g0803200
2773,Os06g0183100
2774,Os09g0533400
2775,Os06g0182500
2776,Os09g0248900
2777,Os02g0265900
2778,Os09g0481200
2779,Os01g0170500
2780,Os03g0127500
2781,Os02g0110600
2782,Os07g0614300
2783,Os03g0713600
2784,Os05g0553400
2785,Os10g0523700
2786,Os06g0625900
2787,Os03g0619700
2788,Os03g0721900
2789,Os11g0701100
2790,Os06g0663200
2791,Os09g0453300
2792,Os01g0851100
2793,Os06g0556000
2794,Os09g0502500
2795,Os04g0670200
2796,Os10g0154700
2797,Os01g0246700
2798,Os12g0283400
2799,Os06g0146800
2800,Os07g0175100
2801,Os05g0589600
2802,Os12g0169400
2803,Os06g0292301
2804,Os02g0677800
2805,Os01g0847300
2806,Os05g0312000
2807,Os03g0327600
2808,Os01g0120400
2809,Os11g0105750
2810,Os06g0714600
2811,Os03g0838800
2812,Os07g0115500
2813,Os01g0642000
2814,Os07g0193000
2815,Os07g0645500
2816,Os12g0596600
2817,Os03g0381100
2818,Os01g0784600
2819,Os07g0537900
2820,Os06g0634300
2821,Os07g0153400
2822,Os06g0286375
2823,Os08g0476000
2824,Os07g0164700
2825,Os04g0586500
2826,Os08g0367400
2827,Os01g0543100
2828,Os01g0946100
2829,Os01g0673700
2830,Os02g0756800
2831,Os02g0787300
2832,Os10g0546400
2833,Os12g0420300
2834,Os01g0783700
2835,Os11g0618300
2836,Os11g0537375
2837,Os02g0716100
2838,Os04g0128900
2839,Os04g0269900
2840,Os12g0137100
2841,Os10g0568900
2842,Os05g0503500
2843,Os08g0130100
2844,Os08g0539300
2845,Os03g0289800
2846,Os01g0802700
2847,Os08g0492500
2848,Os02g0833200
2849,Os07g0545300
2850,Os06g0254700
2851,Os07g0691300
2852,Os05g0593000
2853,Os03g0448500
2854,Os01g0819700
2855,Os07g0101000
2856,Os04g0606200
2857,Os09g0482900
2858,Os05g0588800
2859,Os09g0401000
2860,Os08g0137900
2861,Os05g0114700
2862,Os07g0695100
2863,Os03g0274000
2864,Os06g0506600
2865,Os02g0116700
2866,Os06g0240001
2867,Os05g0547700
2868,Os05g0495900
2869,Os03g0784000
2870,Os08g0472000
2871,Os01g0588900
2872,Os01g0118700
2873,Os06g0109500
2874,Os04g0380000
2875,Os09g0362500
2876,Os07g0637300
2877,Os06g0667400
2878,Os02g0807000
2879,Os01g0314100
2880,Os08g0224800
2881,Os06g0188550
2882,Os04g0389500
2883,Os07g0681700
2884,Os12g0116400
2885,Os01g0665300
2886,Os03g0389700
2887,Os06g0620700
2888,Os03g0833900
2889,Os04g0402300
2890,Os04g0527400
2891,Os01g0706400
2892,Os05g0111800
2893,Os09g0535900
2894,Os05g0475475
2895,Os03g0320000
2896,Os07g0695400
2897,Os12g0617250
2898,Os02g0694100
2899,Os07g0564500
2900,Os12g0476200
2901,Os03g0803900
2902,Os01g0188400
2903,Os06g0604200
2904,Os08g0113000
2905,Os04g0613700
2906,Os08g0345500
2907,Os10g0510400
2908,Os01g0575200
2909,Os12g0514400
2910,Os01g0185300
2911,Os03g0799000
2912,Os01g0513100
2913,Os12g0128600
2914,Os02g0696500
2915,Os10g0533600
2916,Os08g0528500
2917,Os04g0671100
2918,Os04g0321800
2919,Os04g0395100
2920,Os01g0793800
2921,Os03g0710700
2922,Os07g0101800
2923,Os07g0274700
2924,Os05g0257333
2925,Os01g0805700
2926,Os05g0252100
2927,Os09g0518000
2928,Os02g0332700
2929,Os09g0491644
2930,Os02g0132500
2931,Os05g0594100
2932,Os04g0115500
2933,Os02g0649000
2934,Os09g0433800
2935,Os02g0271600
2936,Os03g0610800
2937,Os06g0690200
2938,Os06g0345200
2939,Os05g0314700
2940,Os04g0494600
2941,Os08g0161500
2942,Os10g0103700
2943,Os05g0466800
2944,Os07g0641200
2945,Os02g0273100
2946,Os08g0417000
2947,Os10g0169200
2948,Os09g0370500
2949,Os11g0144900
2950,Os11g0431700
2951,Os01g0591300
2952,Os03g0810900
2953,Os01g0836900
2954,Os08g0536300
2955,Os11g0425300
2956,Os02g0122600
2957,Os07g0621500
2958,Os03g0833600
2959,Os02g0705500
2960,Os04g0385600
2961,Os10g0513900
2962,Os04g0669800
2963,Os01g0133100
2964,Os12g0149000
2965,Os04g0616300
2966,Os05g0149300
2967,Os01g0835900
2968,Os12g0113500
2969,Os07g0640000
