Gene,WGCNA_Modules, IntraModular Connectivity
Os04g0465800,Turquoise,26.0155123522713
Os04g0466000,Red,1.89048035904113
Os04g0466100,Blue,38.2964666888346
Os04g0466600,Salmon,19.2807782614569
Os04g0466700,Brown,120.078815909621
Os04g0467100,GreenYellow,0.472653109772811
Os04g0467550,Blue,1.51646957569383
Os04g0467800,Brown,34.4276546928236
Os04g0468000,Black,3.00408783268268
Os04g0468600,Black,10.5019806312948
Os04g0469300,Pink,18.3950328806414
Os04g0469400,Grey,0.03089890711846
Os04g0469500,Turquoise,114.60877696452
Os04g0470100,Turquoise,191.011635476953
Os04g0470300,Brown,7.54058549286047
Os04g0470700,Turquoise,62.1870914115473
Os04g0472300,Blue,2.81931183669777
Os04g0472600,Turquoise,1.59999538149178
Os04g0473400,Brown,120.928544993408
Os04g0474300,Midnightblue,1.05820435151356
Os04g0474432,Black,1.89970217290432
Os04g0474500,Magenta,2.47463308865727
Os04g0474700,Magenta,4.79450282335939
Os04g0474800,Pink,5.48417639566695
Os04g0474900,Brown,3.5551460418237
Os04g0475500,Blue,2.68187705110182
Os04g0475600,Turquoise,6.75006670045055
Os04g0476000,Yellow,29.031642332203
Os04g0476100,Turquoise,8.69891282954341
Os04g0476400,Brown,5.90552374441388
Os04g0476600,Turquoise,149.462737271722
Os04g0476700,Turquoise,12.7241753078703
Os04g0476800,Red,7.19801935808869
Os04g0477000,Green,1.61768032319864
Os04g0477200,Brown,20.1311278001361
Os04g0477300,Turquoise,1.1981872804361
Os04g0477500,Purple,4.1696838769359
Os04g0477900,Brown,24.549662114358
Os04g0478000,Pink,4.0025634304087
Os04g0478600,Brown,0.45663168047598
Os04g0479100,Turquoise,59.4742570474755
Os04g0479200,Turquoise,159.701324335003
Os04g0479300,Red,8.641366077127
Os04g0479700,Brown,67.1438840149857
Os04g0479800,Brown,22.0380523354096
Os04g0480100,Yellow,24.7677000247938
Os04g0480300,Turquoise,53.0995887480735
Os04g0480400,Grey60,3.05087620170395
Os04g0480700,Turquoise,9.21493540823149
Os04g0481100,Magenta,2.32167614348123
Os04g0481300,Blue,84.9177677903019
Os04g0482000,Black,3.18744649860471
Os04g0482700,Brown,4.91007815339203
Os04g0482900,Purple,6.48417427372302
Os04g0483200,Yellow,22.1520998490715
Os04g0483400,Brown,93.1816409705525
Os04g0483500,Blue,9.75539951158221
Os04g0483600,Brown,120.581374723651
Os04g0484900,Grey60,8.71032265822286
Os04g0485000,Turquoise,34.3347186073949
Os04g0485200,Turquoise,45.8058256466471
Os04g0485400,Midnightblue,4.35194393738821
Os04g0485800,Turquoise,181.007615234496
Os04g0486400,Turquoise,2.38761373656708
Os04g0486600,Brown,1.13346253130916
Os04g0486900,Midnightblue,1.74235012822771
Os04g0486950,Red,27.7068725448559
Os04g0487100,Blue,4.51830739695696
Os04g0487200,Brown,0.815288244761755
Os04g0487300,Turquoise,3.87308299109667
Os04g0488100,Brown,1.04114893461223
Os04g0488200,GreenYellow,1.13067692132361
Os04g0488500,Brown,98.9327117635965
Os04g0488600,Blue,85.214281312867
Os04g0488700,Purple,2.01383106790189
Os04g0489600,Pink,13.4114252124237
Os04g0490100,Red,23.1412759488949
Os04g0490400,Brown,79.2942525268977
Os04g0490500,Yellow,6.18134865005128
Os04g0490600,Turquoise,15.5136048898324
Os04g0491200,Pink,3.37738472907393
Os04g0491700,Purple,11.1688487262854
Os04g0492300,Brown,101.625960553244
Os04g0492500,Pink,6.07640469188685
Os04g0492600,Pink,0.742115295739623
Os04g0492800,Turquoise,19.1179012147936
Os04g0492900,Blue,2.06018347316981
Os04g0493000,Green,27.8616270569082
Os04g0493100,Yellow,34.597630097418
Os04g0493400,Turquoise,8.39962943029228
Os04g0493600,Turquoise,12.9304012205378
Os04g0494100,Turquoise,10.2099057497605
Os04g0495400,Turquoise,4.2919151887514
Os04g0495800,Green,30.9952216137126
Os04g0496150,Grey,0.0049664459018
Os04g0496400,LightGreen,1.73015081316258
Os04g0496700,Grey,0.019983804509027
Os04g0496950,Yellow,36.8424175620092
Os04g0497000,Yellow,42.3169232911599
Os04g0497200,Turquoise,15.3268573369801
Os04g0497350,Green,1.51231960319029
Os04g0497600,Brown,96.3975009081712
Os04g0497700,Green,16.1234462772745
Os04g0498400,Black,7.35633640126188
Os04g0498600,Green,1.80118388221113
Os04g0498900,Blue,1.91017470014807
Os04g0499200,Blue,4.00749225509067
Os04g0499500,Turquoise,0.5647818317066
Os04g0499800,Pink,8.94080998851371
Os04g0500700,Grey,0.008315609169061
Os04g0501000,Brown,105.643851344523
Os04g0501200,Blue,1.98494305706717
Os04g0501500,Blue,1.28942391096118
Os04g0501700,Brown,9.46682095404012
Os04g0501800,Blue,10.1389401827685
Os04g0502300,Brown,27.4095094498022
Os04g0502800,Yellow,1.86671827581455
Os04g0502900,Yellow,5.7482222469335
Os04g0503500,Cyan,3.27699945752165
Os04g0503600,Grey,0.549941983357095
Os04g0503700,GreenYellow,8.25542053360638
Os04g0504000,Pink,9.49517924709375
Os04g0504600,Grey60,2.72620669931298
Os04g0504700,Blue,60.6019383773778
Os04g0504800,Yellow,1.04702635577905
Os04g0505200,Magenta,22.5618594336485
Os04g0505700,Turquoise,55.4341014716324
Os04g0506000,Tan,3.11508759939244
Os04g0506100,Turquoise,26.1505499340702
Os04g0506800,Grey,0.286912863831336
Os04g0506900,Turquoise,131.600440104611
Os04g0507000,Black,2.68757394656543
Os04g0507100,Blue,171.957253481184
Os04g0507500,GreenYellow,2.4429004889877
Os04g0507800,Blue,4.02030949012536
Os04g0507900,Brown,8.94384297283344
Os04g0508100,Turquoise,36.4341536558028
Os04g0508800,Turquoise,170.446960706251
Os04g0509100,Green,44.6182196477039
Os04g0509300,Brown,25.1973910422493
Os04g0509400,Pink,11.1731729747365
Os04g0509600,Black,6.57909288326231
Os04g0509800,Magenta,3.51925897499902
Os04g0510400,Brown,41.0405612935399
Os04g0510600,Red,0.241270343921296
Os04g0511200,Turquoise,179.568758618418
Os04g0512900,Pink,20.82320981913
Os04g0513000,Blue,40.7104520194127
Os04g0513100,Blue,13.3240769075311
Os04g0513400,Turquoise,45.1132009329072
Os04g0514150,Salmon,1.6479498683943
Os04g0514400,Blue,21.3125596045397
Os04g0514500,Yellow,0.656037701087491
Os04g0514600,Yellow,23.2913071235359
Os04g0514800,Magenta,11.5902193151795
Os04g0515300,Brown,19.6891274687837
Os04g0515400,Red,0.255136135200946
Os04g0516600,Yellow,0.602233730637438
Os04g0517000,Green,0.225105493838743
Os04g0517350,Turquoise,24.1518627779364
Os04g0517400,Turquoise,10.2394988801853
Os04g0517500,Grey,0.215640073488853
Os04g0518000,Red,6.32471360656357
Os04g0518100,Magenta,21.9140495433692
Os04g0518200,Black,8.56453983525117
Os04g0518650,Pink,6.28020459686567
Os04g0519700,Blue,7.53522795345445
Os04g0519912,Midnightblue,3.12987996249532
Os04g0520000,Brown,138.927133286179
Os04g0520700,Grey,0.050317182884066
Os04g0520900,Cyan,3.97838005774466
Os04g0521700,Turquoise,1.99045769137378
Os04g0521800,Brown,4.21219215913029
Os04g0522800,Turquoise,0.756005576461094
Os04g0523000,Tan,6.70078937864403
Os04g0523100,Blue,6.55453055741168
Os04g0524400,Brown,84.0038607480899
Os04g0524600,Midnightblue,0.753916043467814
Os04g0525000,Blue,79.3694057454187
Os04g0525100,Pink,9.17709226470963
Os04g0525200,Pink,13.6547333082563
Os04g0525600,Brown,17.8871513993518
Os04g0527000,Magenta,0.456208909364704
Os04g0527400,Salmon,30.3949806506493
Os04g0527500,Turquoise,1.69636828268938
Os04g0527700,Turquoise,35.2200065891117
Os04g0528300,Blue,35.136278448223
Os04g0528800,Blue,7.94351942013819
Os04g0529100,Salmon,2.06720854150503
Os04g0529500,Blue,4.45787873706226
Os04g0530000,Brown,38.1617611714747
Os04g0530200,Turquoise,11.5902192398814
Os04g0530300,Turquoise,39.3023807309273
Os04g0530400,Turquoise,135.321416349535
Os04g0530500,Salmon,0.520979252909167
Os04g0530700,Brown,5.14545970019405
Os04g0530900,Blue,21.9702716441328
Os04g0531100,Yellow,7.56942156520458
Os04g0531300,Turquoise,22.9443745665631
Os04g0531750,Green,30.1748705973965
Os04g0531900,Red,5.15963371302276
Os04g0532400,Green,53.3256233919956
Os04g0533300,Salmon,1.64343048220416
Os04g0533500,Blue,10.5011385512576
Os04g0534000,Green,8.22938957878382
Os04g0534100,Turquoise,9.19851104814176
Os04g0534166,Turquoise,0.584896981026277
Os04g0534200,Turquoise,2.38583259425305
Os04g0534300,Green,3.93122329023625
Os04g0534600,Blue,95.6739007894152
Os04g0534801,Brown,0.730363872128878
Os04g0535000,Brown,4.1502686508187
Os04g0535200,Blue,0.233488697890339
Os04g0535600,Purple,2.09002447365576
Os04g0537100,Green,2.73591049215292
Os04g0538000,Brown,1.70822830133264
Os04g0538700,Turquoise,99.9558841660732
Os04g0538750,Turquoise,68.19634167555
Os04g0539000,Blue,107.714069783095
Os04g0539100,Green,10.4150944480723
Os04g0540200,Blue,1.04621689899151
Os04g0540500,Red,7.65415270940694
Os04g0540900,Yellow,4.334057776967
Os04g0541100,Turquoise,1.27212131497234
Os04g0542000,Blue,12.1195798744536
Os04g0542200,Salmon,5.43683223095289
Os04g0542800,Grey,0.130546158505727
Os04g0542900,Salmon,4.61535505701479
Os04g0543200,Turquoise,45.8444932179738
Os04g0543700,Brown,1.07278819337246
Os04g0543900,Yellow,7.61265080168988
Os04g0544100,Black,19.7725592609387
Os04g0544400,Blue,85.6305475537957
Os04g0545000,Red,1.47815589359812
Os04g0545100,Yellow,3.04924089655103
Os04g0545200,Black,11.1733360124932
Os04g0546300,GreenYellow,0.346017902189997
Os04g0546800,Red,0.687938728356707
Os04g0548000,Turquoise,50.0133536859596
Os04g0548100,Yellow,0.47326333068034
Os04g0548300,Brown,100.283895518055
Os04g0549600,Blue,5.33456538546721
Os04g0550700,Turquoise,108.965230905436
Os04g0551300,Blue,13.6847382047564
Os04g0551700,Blue,70.5935102573937
Os04g0551800,Brown,137.513007157807
Os04g0553000,Blue,11.9038065773433
Os04g0553300,Blue,24.4864303269404
Os04g0554200,Magenta,24.7577563113783
Os04g0555000,Yellow,10.9889030036104
Os04g0555300,Blue,4.54096761339668
Os04g0555600,Cyan,11.7156784522433
Os04g0555800,Brown,29.7506679698582
Os04g0555900,Blue,2.52898342668466
Os04g0556000,Red,3.29008094493505
Os04g0556300,Yellow,31.6237397243024
Os04g0556400,Yellow,14.9523617184659
Os04g0556500,Yellow,7.79063539636415
Os04g0557000,Blue,126.269700266366
Os04g0558400,Yellow,8.61444657706349
Os04g0558700,Turquoise,25.7964791779058
Os04g0559200,Salmon,0.659426274917117
Os04g0559400,Pink,10.5582870106651
Os04g0560300,Brown,24.0644769487032
Os04g0560400,Cyan,0.13642005573675
Os04g0560500,Green,54.521161270906
Os04g0560600,Turquoise,9.3294360098378
Os04g0560700,Red,7.92084416705925
Os04g0561600,Turquoise,40.9257893897241
Os04g0561700,Brown,49.370701963075
Os04g0562000,Blue,43.3506240160464
Os04g0562100,Blue,14.3407289162351
Os04g0562800,GreenYellow,1.61196690490978
Os04g0563000,Grey,0.011414702231773
Os04g0563300,GreenYellow,5.47933621391696
Os04g0563700,Purple,0.4503796160638
Os04g0563801,Black,7.1086043315994
Os04g0564300,Magenta,4.65974496477296
Os04g0564700,Turquoise,82.8081249029815
Os04g0565400,Black,18.1500935886746
Os04g0565500,Pink,3.837449480658
Os04g0565900,Blue,17.8165926638672
Os04g0566600,Turquoise,9.29747139574122
Os04g0566800,Blue,0.449303009313832
Os04g0566900,GreenYellow,3.42278979280018
Os04g0567700,Yellow,5.50459548381142
Os04g0567800,Green,1.72240949986951
Os04g0568300,Turquoise,25.3048529032847
Os04g0568400,Turquoise,46.5480802399637
Os04g0568700,Turquoise,44.7477466616937
Os04g0568900,Turquoise,110.299298903505
Os04g0569000,Red,1.05579792637732
Os04g0569100,Turquoise,79.0563409433457
Os04g0569300,Blue,14.7609477574423
Os04g0569900,Salmon,1.27853808866162
Os04g0570500,Grey,0.032813530512867
Os04g0570800,Blue,1.47133622409992
Os04g0571200,Red,10.073462765848
Os04g0571300,Turquoise,31.7121476290991
Os04g0571800,Yellow,5.19096583059832
Os04g0572500,Turquoise,3.54019785902261
Os04g0572600,Blue,31.7265309244575
Os04g0572700,Blue,3.26796535012094
Os04g0573000,Turquoise,50.1538611757673
Os04g0573200,Turquoise,1.83945249010376
Os04g0573900,Brown,9.24787346606439
Os04g0574100,Blue,9.0925514497429
Os04g0574700,Green,0.707755993798494
Os04g0576500,Brown,23.5303676864673
Os04g0576800,Turquoise,49.0578151470505
Os04g0577300,Blue,7.89035631506227
Os04g0577500,Black,11.7146609633797
Os04g0577800,Blue,32.7682087548167
Os04g0578000,Turquoise,17.9512126139591
Os04g0578200,Green,27.4924605236044
Os04g0578700,Brown,40.5762904467156
Os04g0579200,Turquoise,55.5823362537121
Os04g0579700,Blue,0.476510289126742
Os04g0580300,Turquoise,14.971111480487
Os04g0580800,Pink,2.20325235501072
Os04g0580866,Salmon,1.35201337850442
Os04g0581100,Yellow,0.832764283324282
Os04g0581300,Brown,10.5448422332927
Os04g0582700,Black,0.908111248110729
Os04g0583000,Turquoise,57.0213506665395
Os04g0583200,Yellow,2.72097687871099
Os04g0583500,Brown,13.9887443265967
Os04g0583700,Blue,20.6902392385202
Os04g0583800,Blue,3.39473503563559
Os04g0584201,Yellow,1.39756662415231
Os04g0584300,Blue,0.555592017116549
Os04g0584600,Yellow,14.135777491613
Os04g0584800,Yellow,22.6192457159902
Os04g0585000,Turquoise,9.47689632460232
Os04g0585050,Turquoise,15.5148028244685
Os04g0585100,Blue,2.02232105362215
Os04g0585200,Blue,50.0380649665472
Os04g0585300,Brown,45.1224035562438
Os04g0585400,Brown,2.57633829006605
Os04g0585600,Brown,20.9371076471511
Os04g0585700,Yellow,13.606316569227
Os04g0586000,Blue,0.257996031914851
Os04g0586100,Red,0.24373427649508
Os04g0586200,Red,2.70119860767501
Os04g0586500,Yellow,4.33607091754359
Os04g0587300,Pink,4.92254778720406
Os04g0587400,Pink,2.94607600675161
Os04g0587451,Pink,23.1894454913385
Os04g0587500,Pink,14.9195151365984
Os04g0588700,Grey,0.054275206781699
Os04g0589400,Yellow,0.626389411003964
Os04g0589500,Yellow,23.20912454201
Os04g0589800,Turquoise,188.601421264303
Os04g0590400,Pink,22.0422336476088
Os04g0590900,Green,0.876046173072366
Os04g0591000,Blue,169.019895278399
Os04g0591100,Red,0.189099710637847
Os04g0592400,Blue,76.3698462715893
Os04g0592600,Yellow,31.5775027783534
Os04g0592700,Brown,161.122658001126
Os04g0593600,Yellow,4.01197568900635
Os04g0593700,Turquoise,19.5902853110837
Os04g0594000,Red,3.55725055616325
Os04g0594100,Magenta,5.37606881458576
Os04g0594400,Turquoise,78.936280416091
Os04g0596300,Turquoise,84.5392531221571
Os04g0596400,Turquoise,118.601495238539
Os04g0598000,Grey,0.146959698870485
Os04g0598200,Brown,87.8419305466588
Os04g0598500,Brown,5.47266054867988
Os04g0598900,Purple,10.0820665629563
Os04g0599000,Yellow,1.34901875300388
Os04g0599100,Turquoise,69.9702831226646
Os04g0599400,Red,7.99222498170439
Os04g0599650,Grey,0.006946656648449
Os04g0599700,Brown,67.1383674929623
Os04g0599800,Brown,8.38984424474055
Os04g0600000,Yellow,17.2588984980449
Os04g0600100,Turquoise,50.9108278375014
Os04g0600200,Turquoise,62.8941872373276
Os04g0600400,Blue,1.87019756291449
Os04g0600900,Blue,19.3543941990219
Os04g0601500,Blue,4.87601695901011
Os04g0601700,Turquoise,61.4786537204158
Os04g0601800,Tan,3.50781712961633
Os04g0602100,Blue,185.747904429143
Os04g0602200,Tan,2.20674782391426
Os04g0602300,Turquoise,44.932903694207
Os04g0602400,Blue,103.553625672181
Os04g0602500,Green,3.4610192785312
Os04g0602600,Tan,5.0851341714932
Os04g0602800,Salmon,9.79023041984919
Os04g0602900,Blue,1.57915416955729
Os04g0603000,Blue,22.2653363076342
Os04g0603100,Purple,3.35833838947614
Os04g0603300,Purple,1.67791969337538
Os04g0603400,Turquoise,50.5881452575247
Os04g0604250,Blue,6.5567305598354
Os04g0604600,Turquoise,16.6151791598858
Os04g0605100,Yellow,20.9955788482857
Os04g0605300,Blue,15.833065157081
Os04g0605500,Salmon,17.5144063108699
Os04g0605900,Brown,71.6366019003387
Os04g0606000,Turquoise,39.0313395835352
Os04g0606200,Yellow,3.98385848064696
Os04g0606700,Turquoise,95.2494028043111
Os04g0606900,Blue,19.3374334301773
Os04g0607000,Blue,148.230943852288
Os04g0607100,Turquoise,36.1707174395828
Os04g0607200,Black,1.21325164676148
Os04g0607400,Black,21.1945355038664
Os04g0607500,Purple,5.65289742157191
Os04g0608100,Pink,0.630628834171215
Os04g0608400,Grey60,2.68865664935751
Os04g0608800,Turquoise,58.7841933481014
Os04g0608900,Yellow,26.1179618305624
Os04g0609100,Turquoise,59.8752866651664
Os04g0609200,Yellow,23.6921594096311
Os04g0609600,Turquoise,82.7225186822767
Os04g0610200,Brown,15.2172177063416
Os04g0610500,Tan,1.13049287263759
Os04g0610700,Turquoise,6.62351783771505
Os04g0610800,Tan,5.92574117211661
Os04g0611200,Magenta,5.04186662518349
Os04g0611233,Black,1.82116573077294
Os04g0611300,Grey,0.07227674329648
Os04g0611600,Brown,16.5123491948969
Os04g0612500,Blue,29.138917014388
Os04g0613300,LightGreen,0.583702923291623
Os04g0613400,Turquoise,54.8329384282928
Os04g0613600,Brown,27.8837950644913
Os04g0613700,Magenta,1.14399189692708
Os04g0613800,Red,14.6084884023554
Os04g0613900,Turquoise,40.9701949298649
Os04g0614300,Red,23.9083943095371
Os04g0614500,Turquoise,68.5993027262122
Os04g0614600,Red,50.8912219242081
Os04g0614650,Cyan,2.65273593990284
Os04g0614700,Turquoise,58.7373809193363
Os04g0615000,Blue,26.8859940334685
Os04g0615100,Turquoise,128.601208940727
Os04g0615200,Turquoise,44.4996736179085
Os04g0615500,Blue,5.80695485660125
Os04g0615700,Grey,0.022177554065589
Os04g0615850,GreenYellow,1.25667910324341
Os04g0616100,Turquoise,28.075373932938
Os04g0616300,Pink,4.09651121931206
Os04g0616400,GreenYellow,5.54104281902777
Os04g0616500,Pink,19.0425786985498
Os04g0616600,Red,1.57967595811496
Os04g0616700,Pink,28.3512640245715
Os04g0616900,Grey,0.142294450658735
Os04g0617050,Yellow,0.576375775786388
Os04g0617200,Blue,2.84527337316657
Os04g0617700,Blue,0.348362519968053
Os04g0617800,Black,5.25233280214021
Os04g0618200,Turquoise,82.3645893712991
Os04g0618500,Turquoise,129.636834169998
Os04g0618600,Brown,0.679536936640993
Os04g0619000,Red,4.11807742653904
Os04g0619200,Blue,19.002086866322
Os04g0619300,Blue,2.26340405946745
Os04g0619500,Turquoise,90.306136401735
Os04g0619900,Turquoise,2.54492049573591
Os04g0620400,Black,4.95175864773268
Os04g0620500,Blue,1.91768373479606
Os04g0620600,Magenta,1.14464862378123
Os04g0620700,Brown,182.614688772547
Os04g0621500,Black,11.9328828821554
Os04g0622501,Black,1.43872063500865
Os04g0623100,Turquoise,0.688491362198672
Os04g0623200,Blue,10.1160212981339
Os04g0623300,Salmon,16.2175587982796
Os04g0623500,Turquoise,65.8083737564824
Os04g0623600,Brown,1.11014899765461
Os04g0623800,Blue,135.781611936502
Os04g0623901,Turquoise,3.88144147167566
Os04g0624000,Turquoise,116.557938932714
Os04g0625000,Grey,0.124086318748242
Os04g0625200,Salmon,2.53405657689437
Os04g0625300,Brown,83.1765895874049
Os04g0625350,Brown,19.0801335827569
Os04g0625900,Turquoise,116.271948484656
Os04g0626000,Green,31.0790378458374
Os04g0626400,Green,4.70762897243711
Os04g0626500,GreenYellow,4.96412045164675
Os04g0626700,Blue,15.8178161358427
Os04g0627000,Grey,0.004728616297415
Os04g0627200,Brown,24.8191908408139
Os04g0627900,LightCyan,7.93171750748678
Os04g0628000,Brown,35.8688472714574
Os04g0628100,Turquoise,11.4484466213236
Os04g0628200,Yellow,4.48692310360257
Os04g0628400,Midnightblue,7.49089625767553
Os04g0628900,Black,14.7852533542148
Os04g0629100,Brown,82.8372756229816
Os04g0629500,Turquoise,123.166717641715
Os04g0629600,Salmon,6.36264577503608
Os04g0629700,Magenta,17.5191134894738
Os04g0630000,Brown,93.4199774857893
Os04g0630300,Salmon,1.41360805913631
Os04g0630400,Green,4.64663311449821
Os04g0630500,Blue,11.7128703827552
Os04g0630551,Green,5.55220619892962
Os04g0630900,Black,3.02989719383108
Os04g0631100,Purple,14.667581660151
Os04g0631600,Turquoise,0.559413174373649
Os04g0631800,Turquoise,54.531079502815
Os04g0632000,Turquoise,45.1099585978786
Os04g0632100,Yellow,12.1268907563406
Os04g0632300,Black,6.22122575034929
Os04g0633300,Brown,0.763551672275287
Os04g0633600,Black,0.481395774215027
Os04g0634700,Yellow,0.886091953563931
Os04g0634800,Red,16.2255922846725
Os04g0634900,Grey,0.14219513665669
Os04g0635000,Grey,0.013647586395423
Os04g0635400,Grey,0.073536158291351
Os04g0635500,Red,0.976838563506679
Os04g0635650,Pink,6.81039153396653
Os04g0635700,Black,14.4273562378357
Os04g0635900,Brown,30.8007720184193
Os04g0636000,Brown,0.288604238592901
Os04g0636100,Yellow,13.2321419587861
Os04g0636300,Tan,5.05354723938379
Os04g0636400,Turquoise,0.585454664653841
Os04g0636800,Black,3.02889667168128
Os04g0636900,Grey60,3.53618787624358
Os04g0637000,Red,6.26952839168095
Os04g0637400,Brown,26.8458108806986
Os04g0638100,Green,6.5876625466164
Os04g0638300,Blue,28.8474069302952
Os04g0638700,Tan,2.61480041384844
Os04g0639300,Blue,76.0998140636728
Os04g0640200,Brown,17.0194255422727
Os04g0640500,Blue,55.5434997970626
Os04g0640600,Magenta,1.38422455881418
Os04g0640700,Magenta,26.686642973443
Os04g0640800,Brown,19.2634549087346
Os04g0640850,Turquoise,17.3182216299028
Os04g0640900,Turquoise,20.4277372310528
Os04g0641000,Brown,59.5099120500254
Os04g0642000,Grey,0.02434582568249
Os04g0642100,Blue,4.97608688294572
Os04g0643000,Turquoise,59.0387232653968
Os04g0643100,Turquoise,120.856783989774
Os04g0643200,Tan,9.86650418006484
Os04g0643300,Brown,2.05957881774513
Os04g0644300,Turquoise,16.3575457035511
Os04g0644700,Turquoise,52.9430895438393
Os04g0644750,Brown,13.2634811906308
Os04g0644800,Grey60,2.25121217677544
Os04g0644900,Turquoise,14.9121607214115
Os04g0645100,Blue,118.210414624201
Os04g0645200,Turquoise,88.1503226902159
Os04g0645600,Green,1.44919663576111
Os04g0645700,Pink,3.65223462405055
Os04g0647800,Red,18.7407974730745
Os04g0647900,Black,1.10133282911798
Os04g0648200,Pink,14.3549332965442
Os04g0648700,Turquoise,7.5408635631197
Os04g0648900,Yellow,0.577906169378361
Os04g0648950,Salmon,0.581185496726206
Os04g0649100,Turquoise,1.12889271837771
Os04g0649600,Yellow,0.807011280476719
Os04g0649700,Magenta,10.7011135916542
Os04g0649900,Turquoise,13.2468541532575
Os04g0650000,Turquoise,81.0672965457964
Os04g0650300,Blue,13.2605496054698
Os04g0650500,Blue,104.907117745607
Os04g0650600,Brown,24.7887114555335
Os04g0650700,Green,11.2348670324619
Os04g0650800,Red,17.3209417705234
Os04g0650900,Blue,15.6433551430868
Os04g0652400,Blue,34.9541161650313
Os04g0652700,Red,17.2015398298572
Os04g0653000,Turquoise,4.24855344167059
Os04g0653400,Turquoise,23.0041310540152
Os04g0654600,Magenta,12.4925646581023
Os04g0655100,Turquoise,33.2215847643434
Os04g0655300,Turquoise,57.1164204574876
Os04g0656500,Grey,0.025046636153236
Os04g0657300,Blue,111.833878859916
Os04g0657500,Blue,83.299074223231
Os04g0657900,Blue,70.4085658095803
Os04g0658300,Blue,168.889082433427
Os04g0658600,Grey60,1.57974726968233
Os04g0658800,Tan,5.26592166374245
Os04g0659100,Blue,107.599222907364
Os04g0659300,Red,25.1516973051394
Os04g0659800,Red,9.91377364774229
Os04g0659900,Turquoise,96.2376448104228
Os04g0660500,Yellow,26.9709105865313
Os04g0660600,Turquoise,66.9087201624167
Os04g0661200,Turquoise,36.1723330645597
Os04g0661300,Turquoise,59.4355908832658
Os04g0661900,Turquoise,41.5198901239907
Os04g0662000,Green,0.062183626470143
Os04g0662100,Brown,40.3450424620702
Os04g0662700,Blue,108.147176193558
Os04g0662900,Blue,5.76810345206057
Os04g0663200,Turquoise,20.1137930761432
Os04g0663300,Brown,53.1142478620663
Os04g0663500,Brown,18.7701050263115
Os04g0663700,Turquoise,52.5452379183834
Os04g0665000,Turquoise,37.2642473917984
Os04g0665400,Brown,29.9442519177863
Os04g0665500,Turquoise,27.1214916521619
Os04g0665600,Blue,19.9130678164085
Os04g0666900,Salmon,25.3550146330408
Os04g0667100,Black,0.450259815850733
Os04g0667400,Turquoise,18.8707106631938
Os04g0667700,Green,15.3818297629412
Os04g0667800,Turquoise,0.918338977799352
Os04g0668700,Turquoise,0.958236554713664
Os04g0668800,Green,57.6214112661125
Os04g0668900,Turquoise,57.6531038700348
Os04g0669100,Turquoise,9.1932523358565
Os04g0669475,Yellow,17.1380818633799
Os04g0669600,Turquoise,9.59414131001753
Os04g0669800,Brown,15.7659762047012
Os04g0669900,Blue,0.48229573694104
Os04g0670000,Grey,0.00766916979541
Os04g0670200,Turquoise,80.8977333585084
Os04g0670600,Pink,6.59553646018843
Os04g0670800,Turquoise,65.6509057558832
Os04g0671100,Turquoise,45.1199261708538
Os04g0671200,Turquoise,42.4235354792285
Os04g0671700,Blue,13.2721742374758
Os04g0671800,Turquoise,71.3105413101172
Os04g0671900,Blue,13.0063526398372
Os04g0672100,Brown,3.184685262841
Os04g0672700,Brown,15.3184548616409
Os04g0672900,Yellow,51.6689566007456
Os04g0673000,Turquoise,7.10318431599097
Os04g0673700,Turquoise,24.4792219814737
Os04g0674400,Turquoise,123.721173028996
Os04g0674700,Pink,2.12035882962639
Os04g0675000,Blue,4.15989824622299
Os04g0675101,Cyan,18.1414149377113
Os04g0675400,Turquoise,1.38350230466562
Os04g0675800,Salmon,0.418483183016076
Os04g0676100,Green,19.7564872432131
Os04g0676300,Brown,56.0913192028135
Os04g0676400,Magenta,6.22863984716603
Os04g0676700,Turquoise,55.8858544697184
Os04g0676800,Salmon,11.4672561922157
Os04g0677066,Brown,56.5367433172757
Os04g0677400,Turquoise,51.3439864616638
Os04g0677500,Turquoise,11.2170077381172
Os04g0677650,Magenta,13.096628836106
Os04g0677700,Magenta,25.9415922692279
Os04g0677800,Black,3.28885422980953
Os04g0678000,Brown,0.457145281336612
Os04g0678300,Blue,9.21814031790103
Os04g0678400,Salmon,1.12814623656313
Os04g0678800,Pink,4.23931502486128
Os04g0679100,Turquoise,52.2768776898779
Os04g0679400,Red,4.07696421945776
Os04g0679800,Turquoise,203.658126520176
Os04g0679900,Purple,4.62901000244665
Os04g0680000,Brown,1.40808988876377
Os04g0680400,Blue,1.61029432036767
Os04g0680800,Yellow,0.899197647131955
Os04g0682000,Purple,16.1534554143633
Os04g0682100,Pink,20.0686567092107
Os04g0682300,Tan,1.95539225046747
Os04g0682800,Blue,19.2954488725109
Os04g0683100,Grey60,7.45677256278881
Os04g0683600,Yellow,11.1485672383918
Os04g0683800,Green,3.3546797302326
Os04g0683850,Green,31.8727122464358
Os04g0683900,Blue,31.0928602787165
Os04g0684100,Pink,5.09659284225418
Os04g0684500,Black,20.1864459615727
Os04g0684800,Blue,29.3838245278526
Os04g0685100,Brown,43.2888216407478
Os04g0685400,Grey,0.009939421608739
Os04g0685500,Pink,2.25526052467043
Os04g0685600,Turquoise,120.758622430756
Os04g0685900,Magenta,10.3219012952271
Os04g0686200,Turquoise,0.389398966447147
