id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
5618,Os05g0256100,Similar to SHR5-receptor-like kinase (Fragment).,Molecular Function: protein binding (GO:0005515),,,,25.5443632290521,5689,Blue,15.3378288823707,"['stress.biotic.PR-proteins', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os05g16670,-0.00214642,0.999997499,,-0.500318659,0.066483603,,-1.892441723,5.22E-16,Down,-1.321069497,5.46E-11,Down,-1.139026621,7.02E-07,Down
5619,Os06g0489200,Protein of unknown function DUF1604 domain containing protein.,"Biological Process: RNA processing (GO:0006396), Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: RNA binding (GO:0003723)",,,,83.8206246703078,1910,Turquoise,74.9096149198922,['RNA.processing'],LOC_Os06g29400,0.034949764,0.999997499,,0.222213778,0.55491233,,1.17175178,1.28E-07,Up,0.946857409,2.45E-06,,1.290117165,3.44E-09,Up
5620,Os01g0114100,Similar to Protein kinase RLK17.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,14.9193026183772,7527,Turquoise,13.9510515408889,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02390,-0.137606603,0.999997499,,0.442963918,0.75018718,,0.796049062,0.33565869,,2.810344391,1.42E-06,Up,2.633828965,3.42E-05,Up
5621,Os03g0658800,"Cytochrome P450 family protein., Hypothetical conserved gene.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037),",CYP87C2,,,53.5679632827156,3176,Magenta,35.4553024324593,['misc.cytochrome P450'],LOC_Os03g45619,-0.855595678,0.999997499,,-0.859837419,0.369882473,,-7.82511892,2.38E-26,Down,-10.67639049,4.97E-30,Down,-11.46229022,3.20E-15,Down
5622,Os05g0514400,Hypothetical conserved gene.,,,,,40.6403976535643,4053,Magenta,31.1843015644715,['not assigned.unknown'],LOC_Os05g43860,-0.18090047,0.999997499,,-0.020074794,0.991990203,,-8.616015469,3.38E-07,Down,-5.880603677,8.58E-11,Down,-4.117350573,1.93E-06,Down
5623,Os07g0437000,"Flavin monooxygenase-like enzyme , Auxin biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)","YUCCA6, OsYUCCA6, OsYUC6","Tryptophan metabolism, Metabolic pathways",,1.82965736803702,12042,Blue,0.605102418465336,"['misc.oxidases - copper, flavone etc.']",LOC_Os07g25540,-1.07509447,,,0.011597375,,,-4.019331934,0.042432115,Down,-3.076982564,0.016516826,Down,-3.861429076,0.030263128,Down
5624,Os08g0422000,Similar to CM0545.530.nc protein (Fragment).,"Biological Process: carotenoid biosynthetic process (GO:0016117), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705),",,,,46.0415482351243,3639,Black,14.2252593557105,['not assigned.unknown'],LOC_Os08g32630,0.172422864,0.999997499,,-0.209562422,0.746047548,,-1.136749502,0.000980662,Down,-0.946688975,0.002080002,,-1.764213248,1.29E-07,Down
5625,Os01g0609300,"Similar to Pleiotropic drug resistance protein 3., Hypothetical conserved gene.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Cellular Component: membrane (GO:0016020)",Ospdr9|OsABCG36,,,52.5734813349127,3236,Turquoise,50.3981827418512,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g42380,-0.321095593,0.999997499,,0.417637222,0.503063347,,2.89806487,1.09E-14,Up,3.210369632,1.16E-21,Up,4.013071751,6.00E-28,Up
5626,Os05g0445100,"Cytochrome P450 family protein., Cytochrome P450 domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: monooxygenase activity (GO:0004497), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP94C4,,,25.7705944187382,5654,Yellow,21.7754256945799,['misc.cytochrome P450'],LOC_Os05g37250,0.343404858,,,1.897813225,0.049438835,Up,1.415127733,0.116443389,,1.833952366,0.015705141,Up,1.803714976,0.031782643,Up
5627,Os11g0220700,Hypothetical protein.,,,,,3.34798329910885,11163,Brown,1.64458500341056,['not assigned.unknown'],LOC_Os11g11370,-0.186542904,0.999997499,,-0.17597262,0.863093152,,-1.108818931,0.045457491,Down,-1.093817607,0.017201596,Down,-1.123838491,0.041033667,Down
5628,Os03g0851200,Similar to CAXIP1 protein.,"Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",GRX11,,,73.7555204154995,2274,Green,27.6675124290203,['transport.calcium'],LOC_Os03g63420,0.110573595,0.999997499,,-0.624314955,0.349183198,,-1.829520653,7.84E-05,Down,-1.975046519,1.33E-06,Down,-1.819469359,6.98E-05,Down
5629,Os04g0560500,Amine oxidase domain containing protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)",,,,141.039604901187,647,Green,54.521161270906,['not assigned.unknown'],LOC_Os04g47290,0.342888341,0.999997499,,-0.739637846,0.226764789,,-1.488613691,0.001440962,Down,-2.197814033,6.11E-08,Down,-1.71502088,0.000188391,Down
5630,Os01g0223000,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",,,,9.96492072732736,8738,GreenYellow,4.32966147753949,['misc.GDSL-motif lipase'],LOC_Os01g12304,-0.042460483,0.999997499,,-0.293825557,0.759277186,,-1.381711104,0.023245604,Down,-1.160739023,0.01860105,Down,-1.900715136,0.003411027,Down
5631,Os01g0210500,Similar to SOUL-like protein.,,,,,23.1497588033518,6038,Blue,18.3272808256499,['tetrapyrrole synthesis.unspecified'],LOC_Os01g11230,0.078322454,0.999997499,,-0.875761283,0.133063019,,-2.606539253,4.27E-08,Down,-1.984194144,1.57E-06,Down,-2.089995464,8.68E-06,Down
5632,Os12g0131150,"Similar to Glucosamine-fructose-6-phosphate aminotransferase, isomerizing family protein, expressed.",,,,,26.1438070570335,5589,Turquoise,21.1923583752335,['minor CHO metabolism.others'],LOC_Os12g03720,0.091800251,0.999997499,,2.285723178,0.00076255,Up,2.523470316,8.79E-05,Up,2.337738198,6.30E-05,Up,3.127685142,4.79E-07,Up
5633,Os09g0567800,Hypothetical conserved gene.,,GELP101,,,1.24693152606421,12513,Tan,0.447727034913453,['misc.GDSL-motif lipase'],LOC_Os09g39430,-0.744644551,,,-1.753531292,0.203880332,,-2.09989255,0.074094997,,-4.009773423,0.000376633,Down,-6.545408073,0.00035543,Down
5634,Os02g0611200,"S-adenosylmethionine decarboxylase, Polyamine biosynthesis, Abiotic stress, Similar to S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50) (AdoMetDC) (SamDC) (Induced stolen tip protein TUB13) Contains: S- adenosylmethionine decarboxylase alpha chain; S-adenosylmethionine decarboxylase beta chain., Similar to S-adenosylmethionine decarboxylase 2.","Biological Process: spermine biosynthetic process (GO:0006597), Biological Process: spermidine biosynthetic process (GO:0008295), Molecular Function: adenosylmethionine decarboxylase activity (GO:0004014)","SAMDC2, SamDC2, AdoMetDC2, OsSAMDC2","Cysteine and methionine metabolism, Arginine and proline metabolism, Metabolic pathways",,60.6639648096411,2825,Turquoise,54.9901530863651,['polyamine metabolism.synthesis.SAM decarboxylase'],"LOC_Os02g39790, LOC_Os02g39795",0.19227671,0.999997499,,0.538987088,0.554835762,,2.386947358,1.36E-05,Up,2.40412308,8.66E-07,Up,3.190826043,1.80E-09,Up
5635,Os04g0635900,DNA repair exonuclease family protein.,"Biological Process: DNA metabolic process (GO:0006259), Biological Process: double-strand break repair (GO:0006302), Cellular Component: nucleus (GO:0005634), Molecular Function: endonuclease activity (GO:0004519), Molecular Function: exonuclease activity (GO:0004527), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: manganese ion binding (GO:0030145)","OsMRE11, MRE11","Homologous recombination, Non-homologous end-joining",,38.209872607169,4273,Brown,30.8007720184193,['DNA.repair'],LOC_Os04g54340,0.091916073,0.999997499,,-0.310684366,0.562414554,,-1.368722727,8.37E-05,Down,-1.856449034,1.01E-09,Down,-2.338832941,4.57E-10,Down
5636,Os01g0813700,Similar to Non-cyanogenic beta-glucosidase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",BGLU2,"Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites",,71.2400794529063,2370,Magenta,38.7713695658365,"['misc.gluco-, galacto- and mannosidases']",LOC_Os01g59819,-0.498619701,0.999997499,,-0.771415571,0.491842613,,-4.908724317,4.79E-07,Down,-6.164584844,1.66E-10,Down,-5.664752087,8.95E-07,Down
5637,Os01g0242600,C2 calcium-dependent membrane targeting domain containing protein.,Molecular Function: protein binding (GO:0005515),OsNTMC2T6.1,,,16.1491325577406,7266,Salmon,6.58515617971507,['signalling.calcium'],LOC_Os01g14050,0.291417105,0.999997499,,1.308079823,0.001022997,Up,1.849836582,7.76E-07,Up,1.630439136,1.28E-06,Up,1.443770089,0.000116963,Up
5638,Os09g0392666,Conserved hypothetical protein.,,,,,29.8226239668921,5133,Black,9.25911663498391,['not assigned.unknown'],LOC_Os09g22505,0.080405394,0.999997499,,0.079473611,0.935837214,,-1.167248335,0.005179567,Down,-0.933715345,0.011193838,,-1.488846123,0.000297515,Down
5639,Os04g0486400,RML1 protein.,Molecular Function: DNA binding (GO:0003677),rml1|RML1,,Trihelix,2.72473488209537,11518,Turquoise,2.38761373656708,"['RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family']",LOC_Os04g40930,-0.029211169,0.999997499,,0.213790143,0.840647636,,0.737438079,0.176958204,,1.271364014,0.003718839,Up,1.659979323,0.000435353,Up
5640,Os06g0311300,"Seven-in-absentia protein, sina domain containing protein.","Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Biological Process: multicellular organismal development (GO:0007275), Biological Process: protein ubiquitination (GO:0016567), Cellular Component: nucleus (GO:0005634), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,Ubiquitin mediated proteolysis,,26.9733724253051,5485,Turquoise,18.4860875469864,['development.unspecified'],LOC_Os06g20610,0.210657437,0.999997499,,0.311627699,0.579726803,,1.510208988,2.49E-06,Up,1.065587825,0.000331634,Up,0.687923506,0.049755231,
5641,Os07g0289600,Conserved hypothetical protein.,,,,,0.524628274767061,13221,Brown,0.42504941422361,['not assigned.unknown'],LOC_Os07g18944,0.120433985,0.999997499,,0.025913443,0.983484039,,-0.622074926,0.194227172,,-1.326271743,0.000769647,Down,-1.355709188,0.003529203,Down
5642,Os02g0747500,Similar to HVA22-like protein e (AtHVA22e).,,,,,116.971674234674,1021,Turquoise,97.4257210248442,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os02g51290,-0.372866711,0.999997499,,0.113554061,0.931487636,,2.599016388,2.29E-07,Up,3.072675232,6.64E-12,Up,3.165243885,9.62E-11,Up
5643,Os05g0542150,Hypothetical gene.,,,,,6.09484455560703,9959,Turquoise,3.59951533128497,,None,-0.68682144,0.999997499,,1.292894812,0.024477611,Up,1.821933625,0.000233364,Up,2.039040871,3.39E-06,Up,1.678302743,0.000727998,Up
5644,Os12g0105800,Tyrosine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,2.86749167258844,11434,Green,0.998036191335702,['signalling.receptor kinases.leucine rich repeat VI'],LOC_Os12g01510,0.001335659,0.999997499,,-0.675941009,0.255443601,,-0.61291503,0.2077936,,-1.748082224,8.38E-06,Down,-1.89281394,2.33E-05,Down
5645,Os07g0692200,"Uncharacterised protein family UPF0497, trans-membrane plant domain containing protein.",,,,,23.8748135251995,5941,Turquoise,19.6081289789503,['not assigned.unknown'],LOC_Os07g49200,-0.583531277,,,0.034814589,0.990933334,,1.542384038,0.064123401,,2.952308125,1.08E-05,Up,2.868930953,7.78E-05,Up
5646,Os03g0285700,Similar to L-ascorbate peroxidase.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",OsAPXa,"Ascorbate and aldarate metabolism, Glutathione metabolism, Metabolic pathways",,69.4848096032698,2439,Turquoise,65.1536779319228,['redox.ascorbate and glutathione.ascorbate'],LOC_Os03g17690,0.10339876,0.999997499,,0.286225327,0.456310923,,1.270810257,1.74E-07,Up,1.8665517,2.59E-18,Up,2.299011162,8.04E-23,Up
5647,Os07g0139400,"NAD(P)-binding domain containing protein., Similar to UDP-D-xylose epimerase 1.","Biological Process: galactose metabolic process (GO:0006012), Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978), Molecular Function: coenzyme binding (GO:0050662)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",,153.905764533502,479,Turquoise,133.045468617319,['cell wall.precursor synthesis.MUR4'],LOC_Os07g04690,-0.073653902,0.999997499,,0.553770411,0.096032074,,1.728998416,2.59E-11,Up,2.308661451,1.13E-23,Up,2.601125041,6.14E-25,Up
5648,Os07g0240600,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,77.0175400482454,2157,Blue,57.9710919840277,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os07g13634,0.21144488,0.999997499,,-1.078605035,0.081443985,,-2.777021503,3.84E-07,Down,-3.016401,2.18E-10,Down,-2.897475584,1.96E-07,Down
5649,Os03g0385400,Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein.,Biological Process: lipid transport (GO:0006869),OsLTPL1,,,38.5739645047547,4242,Turquoise,33.1140582733505,['not assigned.unknown'],LOC_Os03g26820,0.126343555,0.999997499,,0.777366104,0.195015144,,1.663105471,0.000232347,Up,2.138856917,6.23E-08,Up,2.456715541,1.33E-08,Up
5650,Os02g0805100,Similar to Auxin-responsive protein IAA12 (Indoleacetic acid-induced protein 12) (BODENLOS protein).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein dimerization activity (GO:0046983)",OsIAA9,Plant hormone signal transduction,,12.413440761865,8086,Turquoise,10.5188197781277,['RNA.regulation of transcription.Aux/IAA family'],LOC_Os02g56120,-0.234380446,0.999997499,,3.20317884,1.78E-05,Up,3.382693995,3.04E-06,Up,3.036696951,5.26E-06,Up,3.372400871,2.54E-06,Up
5651,Os01g0189800,Protein of unknown function DUF1618 domain containing protein.,,,,,32.4270429067966,4836,Red,14.2288229954231,['not assigned.unknown'],LOC_Os01g09420,0.330099509,0.999997499,,0.396981237,0.297519971,,1.664984204,7.61E-11,Up,2.056943391,1.56E-19,Up,2.218328571,5.28E-19,Up
5652,Os04g0438300,Uncharacterised protein family UPF0090 domain containing protein.,,,,,37.0582904216819,4373,Tan,9.7224910112738,['not assigned.unknown'],LOC_Os04g35760,-0.668059173,0.999997499,,-1.137511581,0.048231692,Down,-2.533744306,2.22E-06,Down,-2.604419744,1.29E-08,Down,-3.442538511,8.14E-09,Down
5653,Os05g0134000,"Similar to Glycogen synthase kinase., Similar to Shaggy-related protein kinase eta (EC 2.7.1.-) (ASK-eta) (BRASSINOSTEROID-INSENSITIVE 2) (ULTRACURVATA1).","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772),",,,,9.33935706092446,8918,Turquoise,7.48773792174127,['protein.postranslational modification'],LOC_Os05g04340,0.081206847,0.999997499,,0.236803237,0.435566676,,0.714895172,0.000332314,,1.091925725,2.02E-10,Up,1.552886642,7.99E-17,Up
5654,Os05g0188800,Similar to H0403D02.13 protein.,Biological Process: ubiquinone biosynthetic process (GO:0006744),,,,13.218531607121,7900,Brown,6.6614615661844,['mitochondrial electron transport / ATP synthesis.unspecified'],LOC_Os05g09650,-0.189512634,,,-0.298789441,0.830470729,,-1.998717546,0.02479835,Down,-0.598433273,0.3807586,,-2.732840177,0.007028498,Down
5655,Os09g0499000,"SnRK1A protein kinase-interacting negative regulator, Repression of sugar/nutrient starvation signaling",,SKIN1,,,10.035828777166,8709,Turquoise,7.30871344026947,['not assigned.unknown'],LOC_Os09g32330,-0.542515855,0.999997499,,0.421146764,0.276723948,,1.688311964,1.31E-10,Up,2.550284572,3.55E-28,Up,2.647110194,1.31E-25,Up
5656,Os03g0655400,Similar to LIP5.,,OsjDHN3,,,32.3033162132647,4850,Salmon,8.18805547347806,['not assigned.unknown'],LOC_Os03g45280,0.526737984,0.999997499,,1.378980312,0.00493758,Up,2.101715542,2.65E-06,Up,2.182449269,4.22E-08,Up,2.442097868,2.22E-08,Up
5657,Os03g0644400,"Amino acid permease., Similar to Amino acid permease.",,"OsProT2, OsProT",,,10.0323259055849,8710,Turquoise,7.13648835915611,['transport.amino acids'],LOC_Os03g44230,0.420327626,0.999997499,,0.221020932,0.723684901,,0.762504055,0.027931423,,1.429626527,7.07E-07,Up,2.118078349,8.50E-12,Up
5658,Os01g0862600,Protein of unknown function DUF584 family protein.,,OsS40-9,,,177.881319651067,249,Turquoise,167.053401468278,['not assigned.unknown'],LOC_Os01g64300,-1.443521149,0.999997499,,0.933396526,0.203836699,,4.001527306,4.02E-17,Up,4.881049607,9.96E-29,Up,5.213014784,1.84E-29,Up
5659,Os03g0278300,"Similar to ALY protein., Transcriptional coactivator-like protein., Similar to THO complex subunit 4.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676),",,"Nucleocytoplasmic transport, mRNA surveillance pathway, Spliceosome",,62.6103897358303,2727,Yellow,57.2131318777945,['RNA.RNA binding'],LOC_Os03g17010,0.128553972,0.999997499,,1.023500039,0.001197013,Up,0.946591513,0.002115264,,1.434385397,5.68E-08,Up,1.652709785,1.14E-08,Up
5660,Os11g0128700,Mad3/BUB1 homology region 1 domain containing protein.,,,,,1.4236120169499,12359,Brown,0.778416194751339,['protein.postranslational modification'],LOC_Os11g03460,-0.736681797,,,-1.412469988,0.077330072,,-1.393025311,0.057513425,,-1.628656139,0.008237559,Down,-1.525713067,0.036678354,Down
5661,Os08g0332600,Disease resistance protein domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,3.79618341826021,10923,Black,1.5032549416127,['stress.biotic.PR-proteins'],LOC_Os08g24380,-0.239534833,,,-0.060855958,0.974946461,,-2.443629317,0.008800348,Down,-2.048828094,0.003981082,Down,-2.003258509,0.022465097,Down
5662,Os08g0151000,"Similar to Myb-like DNA-binding domain, SHAQKYF class family protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,MYB_related,17.379370746862,7007,Turquoise,14.4551052245939,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os08g05510,-0.028206423,0.999997499,,0.348686738,0.230467233,,0.959096078,4.37E-06,,1.891115342,2.30E-26,Up,1.882046232,7.75E-22,Up
5663,Os01g0748100,Conserved hypothetical protein.,,,,,2.61381392346984,11568,Blue,1.58402121669578,['not assigned.unknown'],LOC_Os01g54424,0.340135208,,,-0.454714586,0.794111906,,-1.142329586,0.280259345,,-1.838728258,0.037933115,Down,-3.034636876,0.015492966,Down
5664,Os01g0310600,Non-protein coding transcript.,,,,,10.8044297784918,8507,Black,5.15956323253067,['not assigned.unknown'],LOC_Os01g20894,-0.541447247,0.999997499,,-0.212412348,0.839961042,,-1.528968831,0.007195087,Down,-1.122546095,0.018762465,Down,-2.766105439,2.39E-05,Down
5665,Os04g0562100,"Amino acid transporter, transmembrane domain containing protein.",,,,,23.8786661875012,5940,Blue,14.3407289162351,['transport.amino acids'],LOC_Os04g47420,1.625374819,0.999997499,,0.014541269,0.994554461,,-3.14532254,0.001342253,Down,-7.486389281,8.82E-08,Down,-3.476598966,0.000851963,Down
5666,Os06g0111400,"Guanine nucleotide binding protein (G-protein), alpha subunit family protein., Similar to predicted protein.","Biological Process: signal transduction (GO:0007165), Biological Process: G-protein coupled receptor protein signaling pathway (GO:0007186), Molecular Function: signal transducer activity (GO:0004871), Molecular Function: guanyl nucleotide binding (GO:0019001)",,,,10.6644102055656,8539,Turquoise,6.85797323174513,['signalling.G-proteins'],LOC_Os06g02130,0.258963017,0.999997499,,0.540944768,0.047494954,,1.29477338,7.12E-09,Up,1.15846801,8.68E-09,Up,1.390312384,2.83E-10,Up
5667,Os03g0150600,"Pi transporter, Pi homeostasis, Similar to Isoform 2 of Inorganic phosphate transporter 1-1.","Biological Process: phosphate ion transport (GO:0006817), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: inorganic phosphate transmembrane transporter activity (GO:0005315), Molecular Function: transmembrane transporter activity (GO:0022857)","PT1, OsPT1, PHT1-1, OsPht1;1, Pht1;1",,,5.0605536435306,10379,Pink,1.56434805167704,['transport.phosphate'],LOC_Os03g05620,0.019757906,0.999997499,,1.255981499,0.003505709,Up,-1.615017005,0.000119286,Down,-0.177007587,0.683579849,,-1.332465914,0.001450536,Down
5668,Os06g0267600,"Autophagy-related, C-terminal domain containing protein.",,,Autophagy - other,,22.4024877381814,6144,Turquoise,18.9363792201633,['not assigned.unknown'],LOC_Os06g15700,-0.184906372,0.999997499,,0.360734742,0.179294317,,0.948327212,2.09E-06,,1.450354837,7.83E-17,Up,1.578981519,1.55E-16,Up
5669,Os01g0646700,"Similar to OSIGBa0105P02.4 protein., Hypothetical conserved gene.",,,,,20.5196115110655,6459,Tan,5.29407102759231,['not assigned.unknown'],LOC_Os01g45880,-0.187060048,0.999997499,,-0.094002867,0.87541546,,-1.389536304,5.66E-07,Down,-1.573704579,1.01E-10,Down,-1.99478733,2.78E-12,Down
5670,Os03g0718200,"Zinc finger, SWIM-type domain containing protein.",Molecular Function: zinc ion binding (GO:0008270),,,FAR1,6.20093059665997,9921,Black,2.499314758079,['signalling.light'],LOC_Os03g50900,-0.281453744,0.999997499,,-0.238639646,0.826278588,,-1.078992386,0.079311391,,-1.476570283,0.004217196,Down,-1.975549986,0.002553509,Down
5671,Os02g0613200,"Hypothetical conserved gene., Similar to regulatory subunit.",Molecular Function: protein binding (GO:0005515),,,,5.25877802213621,10280,Red,3.32146083014709,['not assigned.unknown'],LOC_Os02g39970,-0.048486285,0.999997499,,0.631883306,0.092734503,,1.147208357,0.000144847,Up,1.58879637,1.34E-09,Up,1.342911879,5.17E-06,Up
5672,Os11g0616200,"Conserved hypothetical protein., Hypothetical gene.",,,,,35.050371937337,4560,Brown,32.6677612684875,['not assigned.unknown'],LOC_Os11g40200,0.130969674,0.999997499,,-0.092813093,0.945875267,,-1.516754656,0.015667347,Down,-1.241317845,0.018522176,Down,-0.571908246,0.358610331,
5673,Os12g0530100,Similar to Peroxidase 24 precursor (EC 1.11.1.7) (Atperox P24) (ATP47).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,5.0106041616544,10393,Magenta,4.25559462681084,['misc.peroxidases'],LOC_Os12g34524,-0.99148734,0.999997499,,-0.249067119,0.872094718,,-1.880165742,0.017222336,Down,-2.388454827,0.000445696,Down,-2.20890806,0.005673059,Down
5674,Os07g0167100,Similar to Yarrowia lipolytica chromosome A of strain CLIB99 of Yarrowia lipolytica.,"Biological Process: nitrogen compound metabolic process (GO:0006807), Biological Process: NAD biosynthetic process (GO:0009435), Molecular Function: NAD+ synthase (glutamine-hydrolyzing) activity (GO:0003952), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds (GO:0016810)",,"Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors",,100.454415181199,1416,Blue,74.7618403469109,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases']",LOC_Os07g07260,0.148663855,0.999997499,,-0.746617465,0.071832928,,-1.504412317,1.10E-05,Down,-1.975032345,5.25E-11,Down,-2.05885828,9.22E-10,Down
5675,Os12g0233300,Histidine triad (HIT) protein family protein.,Molecular Function: catalytic activity (GO:0003824),,,,116.151576318798,1045,Blue,88.9930257938324,['not assigned.unknown'],LOC_Os12g13120,-0.397915107,0.999997499,,-0.755239883,0.182521969,,-5.155445334,1.53E-18,Down,-4.12764586,1.64E-22,Down,-5.255191346,6.30E-18,Down
5676,Os09g0494600,Protein of unknown function DUF599 family protein.,,,,,12.0584092545052,8169,Pink,3.32054856785522,['not assigned.unknown'],LOC_Os09g32100,0.05946652,0.999997499,,-0.33006249,0.881328215,,-2.815692544,0.014772261,Down,-5.251486423,2.32E-05,Down,-5.741841466,0.000676024,Down
5677,Os06g0132400,Similar to Magnesium-protoporphyrin O-methyltransferase (EC 2.1.1.11) (Magnesium- protoporphyrin IX methyltransferase).,"Biological Process: photosynthesis (GO:0015979), Biological Process: chlorophyll biosynthetic process (GO:0015995), Molecular Function: magnesium protoporphyrin IX methyltransferase activity (GO:0046406)",YGL18,"Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,216.402484673816,47,Blue,178.462183330701,['tetrapyrrole synthesis.magnesium protoporphyrin IX methyltransferase'],LOC_Os06g04150,-0.2258577,0.999997499,,-0.731886289,0.532089157,,-5.535398473,1.39E-09,Down,-6.042920671,3.79E-14,Down,-4.990218691,8.46E-09,Down
5678,Os03g0796700,Conserved hypothetical protein.,,,,,3.09935895633986,11304,Turquoise,2.16821144420565,,None,0.507516982,,,0.962093286,0.394677628,,1.67101279,0.029305095,Up,1.703628104,0.01213353,Up,2.170832725,0.002517405,Up
