id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
4017,Os10g0160600,,,2.50152914092446,11640,Blue,1.38731773878085,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os10g07340,-0.077242919808264,,,-1.49071922475042,0.251046324649741,,-2.34178106659465,0.039253529931719,Down,-3.11276305605201,0.012535269327823,Down,-4.66852226821829,0.001359563633101,Down
4018,Os01g0622300,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",44.8292091897664,3722,Tan,10.098406671846,Similar to Plastid uroporphyrinogen decarboxylase (Fragment).,,['tetrapyrrole synthesis.uroporphyrinogen decarboxylase'],LOC_Os01g43390,-0.069599433392364,0.924689304367849,,-1.24928437507927,9.34E-06,Down,-2.23307610037247,5.93E-17,Down,-2.18131234923845,4.00E-16,Down,-2.58395174233936,8.42E-22,Down
4019,Os02g0318600,,,4.61791461109059,10555,Green,2.64052241180727,Similar to PDR-like ABC transporter.,,['not assigned.unknown'],LOC_Os02g21350,-0.568684463729854,,,-2.23415037306628,,,-4.42078786421245,0.015025746221588,Down,-6.22661774569872,0.002140260713168,Down,-4.10341910170169,0.015104796335355,Down
4020,Os03g0268300,,"Glycerolipid metabolism, Metabolic pathways",2.38409846954192,11707,Blue,0.852920571832038,"Similar to Digalactosyldiacylglycerol synthase 2., Similar to DGD2 (digalactosyldiacylglycerol synthase 2); digalactosyldiacylglycerol synthase / transferase, transferring glycosyl groups.",Biological Process: biosynthetic process (GO:0009058),['lipid metabolism.glycolipid synthesis.DGDG synthase'],LOC_Os03g16140,-0.443572014530565,0.150937351808386,,-0.956371172696764,1.40E-05,,-1.33578141818619,9.82E-11,Down,-1.64095965584454,1.03E-15,Down,-1.92232823875424,3.55E-21,Down
4021,Os07g0568500,,,11.4957150891635,8315,Black,3.98386709851431,"Peptidase aspartic, active site domain containing protein.",,['protein.targeting.chloroplast'],LOC_Os07g38110,-0.198006938636256,0.753317405097121,,-0.541534209978237,0.116554956005819,,-1.00019624205395,0.000614609664026,Down,-0.956166389431327,0.001032797429299,,-1.15995937574297,4.68E-05,Down
4022,Os03g0844900,,,212.114749060533,61,Blue,167.964663025958,"Nucleic acid-binding, OB-fold-like domain containing protein.",Molecular Function: RNA binding (GO:0003723),['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S1'],LOC_Os03g62780,-0.94721466933387,0.016553732873162,,-1.89851675095806,1.82E-09,Down,-2.3655956228405,5.94E-15,Down,-4.17464118244389,3.50E-40,Down,-3.78135299201905,1.11E-34,Down
4023,Os09g0476000,,,0.837440836484627,12908,Blue,0.481973078640332,Prefoldin domain containing protein.,,['cell.organisation'],LOC_Os09g29970,0.587060567487056,0.065382206342831,,-0.160019131033462,0.664276828346802,,-1.08106382970378,6.92E-06,Down,-1.18479326693228,7.89E-07,Down,-1.61473374936313,1.20E-11,Down
4024,Os08g0203150,,,3.34744338587731,11165,Pink,1.9742463155498,Hypothetical gene.,,,None,2.28077326570726,0.006162579789615,Up,0.20223997191548,0.877778056070785,,0.354627889953558,0.713646485719928,,0.081869425646896,0.9401925947208,,2.01345138120609,0.003284977489086,Up
4025,Os02g0803300,,,99.5257703689501,1434,Turquoise,86.2958852191694,"Epsin-like, N-terminal domain containing protein.","Biological Process: clathrin coat assembly (GO:0048268), Cellular Component: clathrin coat (GO:0030118), Molecular Function: phospholipid binding (GO:0005543), Molecular Function: 1-phosphatidylinositol binding (GO:0005545), Molecular Function: clathrin binding (GO:0030276)",['not assigned.unknown'],LOC_Os02g55970,0.701568169400707,0.345697655534118,,0.893781036656624,0.099629317886387,,1.50870570904647,0.000916923517655,Up,1.79524703904514,4.64E-05,Up,3.00233788992258,8.85E-13,Up
4026,Os04g0640700,,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",83.0516205042414,1934,Magenta,26.686642973443,"Similar to Alpha-L-arabinofuranosidase/beta-D-xylosidase isoenzyme ARA-I., Similar to OSIGBa0138H21-OSIGBa0138E01.14 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os04g54810,0.882501288323832,0.148167302169889,,-1.55099734943191,0.001157638639093,Down,-5.75791827222691,7.12E-16,Down,-5.68824285058115,4.05E-13,Down,-8.36308151928201,6.59E-10,Down
4027,Os05g0105900,,"RNA transport, mRNA surveillance pathway",18.3392533820705,6845,Blue,5.73769591127247,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)","['misc.gluco-, galacto- and mannosidases']",LOC_Os05g01540,-0.004641497005056,0.996905536985168,,-0.387565061094072,0.322123642180813,,-1.14892995357568,0.000114409832832,Down,-1.52904837194882,1.48E-07,Down,-1.80629640782032,3.54E-10,Down
4028,Os05g0575000,,,115.055846048906,1073,Red,33.400315379628,Similar to predicted protein.,,['not assigned.unknown'],LOC_Os05g49940,0.11902274853208,0.901250859803139,,2.2624143387003,5.49E-12,Up,4.01857508548823,1.44E-39,Up,4.45567915225561,5.14E-49,Up,4.99644625813976,5.96E-62,Up
4029,Os08g0525700,,,61.0626493865718,2802,Tan,13.405444135178,"Conserved hypothetical protein., Hypothetical conserved gene.",,['not assigned.unknown'],LOC_Os08g41400,-0.367735102100049,0.653348134558123,,-1.07786408906446,0.020444007297638,Down,-1.61027955393949,0.000105761925367,Down,-2.71824272119535,4.78E-11,Down,-3.82843943096003,5.99E-19,Down
4030,Os03g0124000,TALE,,10.0064525336726,8719,Blue,5.5379421015404,Homeodomain-related domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)","['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g03260,0.506504018641237,0.467629892937525,,0.196876826530277,0.767959373513136,,-1.38019551142487,0.001387439463903,Down,-2.11389598442033,2.15E-06,Down,-2.42705315714767,4.25E-08,Down
4031,Os03g0277600,,,7.96427069130458,9361,Pink,3.85880014490232,Similar to (clone wusl1032) mRNA sequence.,,['signalling.receptor kinases.misc'],LOC_Os03g16950,0.363429421832637,0.849387130470421,,-0.286629388020762,0.839181394999074,,-1.73902976792258,0.0547143229727,,-2.03398855833687,0.024882542791801,Down,-1.73415385408694,0.04714448651071,Down
4032,Os08g0387700,,,8.07298827009421,9323,Red,3.35948316691469,"NB-ARC domain containing protein., Hypothetical conserved gene.","Biological Process: defense response (GO:0006952), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: protein binding (GO:0005515), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ADP binding (GO:0043531), Molecular Function: ADP binding (GO:0043531), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",['stress.biotic.PR-proteins'],LOC_Os08g29809,1.40148848858565,0.092350967073217,,2.76684002851874,3.10E-06,Up,2.29557234858282,8.07E-05,Up,2.08816420640463,0.000357510566837,Up,2.08361459857801,0.000303372832606,Up
4033,Os07g0165000,,Aminoacyl-tRNA biosynthesis,92.7390053507033,1624,Black,17.963574455674,Similar to Prolyl-tRNA synthetase.,"Biological Process: tRNA aminoacylation for protein translation (GO:0006418), Biological Process: prolyl-tRNA aminoacylation (GO:0006433), Cellular Component: cytoplasm (GO:0005737), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: aminoacyl-tRNA ligase activity (GO:0004812), Molecular Function: proline-tRNA ligase activity (GO:0004827), Molecular Function: ATP binding (GO:0005524)",['protein.aa activation.bifunctional aminoacyl-tRNA synthetase'],LOC_Os07g07060,0.194816563847263,0.719350906319089,,-0.589625865442387,0.04642689680273,,-1.10186630884924,1.51E-05,Down,-1.0436833216214,3.89E-05,Down,-1.30599742544055,1.55E-07,Down
4034,Os03g0265300,,Peroxisome,146.686421914321,576,Red,42.1536508342716,Mitochondrial substrate carrier family protein.,,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os03g15860,0.378300608861675,0.47033688564281,,0.471084608143722,0.212306339366287,,0.916510695848837,0.002473872854395,,1.35906759806597,2.17E-06,Up,2.23951664206002,4.14E-16,Up
4035,Os09g0115400,,"RNA transport, mRNA surveillance pathway, RNA degradation",107.737390998119,1217,Turquoise,101.418339481605,"Similar to Poly(A)-binding protein., Hypothetical conserved gene.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: RNA binding (GO:0003723)",['RNA.processing'],LOC_Os09g02700,0.335047490476179,0.595306919468723,,0.572250540427105,0.157400521989223,,1.07951002508772,0.001077300699062,Up,1.72541953416055,3.07E-08,Up,1.85241462778359,1.74E-09,Up
4036,Os05g0181000,,,1.45670720912393,12328,LightCyan,0.555227226130106,Heat shock protein Hsp70 family protein.,Molecular Function: ATP binding (GO:0005524),['stress.abiotic.heat'],LOC_Os05g08840,0.082902168466072,0.950111733816954,,0.627561027378555,0.255794780879509,,1.19241841929443,0.005870130385661,Up,1.58572146416913,0.00011892564596,Up,1.60371455930968,7.91E-05,Up
4037,Os12g0527900,,,70.3014118020905,2412,Brown,67.2860508741873,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),['RNA.regulation of transcription.putative transcription regulator'],LOC_Os12g34340,-0.136503417061181,0.913508977823754,,0.24423354018003,0.742287950476158,,0.958069721015718,0.042859552035457,,1.15472636184165,0.010803608201197,Up,1.10028244439161,0.01367268019886,Up
4038,Os04g0606200,,,5.1562716409919,10340,Yellow,3.98385848064696,Similar to OSIGBa0113I13.1 protein.,,['not assigned.unknown'],LOC_Os04g51680,1.27194147780691,0.002254090329414,Up,0.579817830614853,0.193068265441568,,0.223252954911064,0.632323044577887,,1.11193001272266,0.001721512852682,Up,0.771338731187337,0.03383698639313,
4039,Os05g0152201,,,27.765345148253,5389,Brown,24.4197689525562,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os05g06014,0.787915593164918,0.175197020084938,,0.937134822873831,0.035347631050967,,1.93503772742901,1.57E-07,Up,2.12932198855092,4.66E-09,Up,2.41416397589071,1.35E-11,Up
4040,Os01g0304000,,Ribosome,47.9720358199337,3520,Brown,46.0361013302433,Similar to Ribosomal protein L29.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L29'],LOC_Os01g19840,0.316639025703758,0.537321787283082,,0.485623787630006,0.157416709715676,,1.14731837993566,2.85E-05,Up,1.58360054050943,2.10E-09,Up,1.64731472583579,3.18E-10,Up
4041,Os03g0775700,,,4.82063240695222,10473,Purple,1.37516216271581,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g56430,-0.552072907478708,0.575752413852684,,-2.55813181128231,5.51E-06,Down,-3.642799657182,5.03E-11,Down,-4.32958142442088,6.19E-13,Down,-5.33292021171768,3.99E-16,Down
4042,Os06g0297700,,,21.0073586051975,6378,Yellow,13.8526948210245,Similar to predicted protein.,,['not assigned.unknown'],LOC_Os06g19390,0.282393745223394,0.62812232383989,,-0.256826892670435,0.561441160342362,,-0.911695477334708,0.003612787266616,,-1.03520285650309,0.00081987902632,Down,-1.58487400679845,1.80E-07,Down
4043,Os08g0542000,,,15.5342546691775,7413,Brown,9.84736229478956,Similar to Methionine aminopeptidase.,"Biological Process: proteolysis (GO:0006508), Biological Process: cellular process (GO:0009987), Molecular Function: aminopeptidase activity (GO:0004177), Molecular Function: metalloexopeptidase activity (GO:0008235)",['protein.degradation.metalloprotease'],LOC_Os08g42910,-0.269138893891391,0.680839504620957,,-0.001503792589419,0.997337604647194,,0.739657688126925,0.020209448283324,,1.10408098732746,0.000215862907514,Up,1.69011128254151,2.57E-09,Up
4044,Os04g0573000,,,67.5059189315797,2523,Turquoise,50.1538611757673,"SPX-MFS protein, Phosphate transporter, Pi homeostasis","Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral component of membrane (GO:0016021)",['not assigned.unknown'],LOC_Os04g48390,-0.823547659987207,0.060920209669545,,-0.034398601473291,0.956623004668549,,1.29137521832575,5.43E-05,Up,1.61796990749512,1.86E-07,Up,1.92866414935899,2.51E-10,Up
4045,Os01g0295900,,,83.0697669594123,1933,Blue,58.3462949428161,"Similar to cDNA clone:J023064I01, full insert sequence.","Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222)",['protein.degradation'],LOC_Os01g19140,-0.748413955643167,0.205213585694116,,-1.17692027709886,0.00660480350961,Down,-2.38183112207059,1.76E-09,Down,-2.69368904920168,2.59E-11,Down,-2.99184186745274,1.36E-13,Down
4046,Os01g0860400,,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",19.989187309106,6548,Green,10.0256973482946,Similar to Acidic endochitinase precursor (EC 3.2.1.14).,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",['stress.biotic'],LOC_Os01g64100,-0.5216876147058,,,-1.8859798241433,0.200318452795402,,-4.20464373242624,0.005157489573602,Down,-5.15529960580999,0.007329562408288,Down,-6.81716151800253,0.000274866527853,Down
4047,Os05g0121200,,,105.085171994292,1285,Blue,85.0763876702905,Similar to Transmembrane transport protein-like protein.,Cellular Component: integral to membrane (GO:0016021),['development.unspecified'],LOC_Os05g03000,-0.816839920751933,0.000780261119395,,-1.00028055080998,3.17E-06,Down,-1.27207631411824,3.72E-10,Down,-1.48904705099598,2.01E-13,Down,-1.57794090639899,4.60E-15,Down
4048,Os01g0191100,,Ribosome,107.862778079405,1214,Brown,106.617165586017,Similar to Acidic ribosomal protein P2a-4 (Fragment).,"Biological Process: translational elongation (GO:0006414), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.unknown'],LOC_Os01g09510,0.370691849785796,0.410959307154718,,0.597666353949266,0.052532993685909,,1.17769036993411,5.47E-06,Up,1.73129859013101,3.73E-12,Up,2.00086341597737,4.05E-16,Up
4049,Os07g0167000,,RNA transport,27.6805794577524,5397,Grey60,6.62829536161877,Similar to Eukaryotic initiation factor 3e.,"Molecular Function: protein binding (GO:0005515), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['protein.synthesis.initiation'],LOC_Os07g07250,0.249860334689445,0.56252188750649,,1.10253311458711,1.53E-06,Up,1.39782097924961,8.12E-11,Up,1.48091421523236,3.74E-12,Up,1.71522068156293,3.18E-16,Up
4050,Os04g0589800,,,212.272564151559,60,Turquoise,188.601421264303,Late embryogenesis abundant (LEA) group 1 family protein.,Biological Process: embryo development (GO:0009790),['development.late embryogenesis abundant'],LOC_Os04g49980,-0.655203100861541,0.710357864273657,,1.9902870276382,0.011475807789103,Up,2.62613310011983,0.000182902053611,Up,3.0652203885162,6.86E-06,Up,2.61429847530218,0.000139773306367,Up
4051,Os02g0460200,,,14.3016700252305,7656,Purple,6.73333420650273,Similar to OSIGBa0131F24.5 protein.,,['not assigned.unknown'],LOC_Os02g26210,-0.40642605226437,0.575920824731702,,-1.11681443875663,0.010017020984227,Down,-0.900218062797197,0.028455446814318,,-1.94255503041593,1.08E-06,Down,-2.81311324171199,6.54E-12,Down
4052,Os06g0686600,,,3.3913693246947,11142,GreenYellow,1.04670980641461,Protein of unknown function DUF3511 domain containing protein.,,['not assigned.unknown'],LOC_Os06g47220,-0.185536265747593,0.797933733778742,,-0.369481019260498,0.381520079792527,,-0.750690920843279,0.023313950163946,,-1.21779448407789,0.000131916398328,Down,-2.03154804102609,1.84E-10,Down
4053,Os02g0698000,,"Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",174.965009075318,264,Blue,134.306606459568,"Similar to Phosphoribulokinase, chloroplast precursor (EC 2.7.1.19) (Phosphopentokinase) (PRKase) (PRK).","Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: metabolic process (GO:0008152), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphoribulokinase activity (GO:0008974), Molecular Function: kinase activity (GO:0016301)",['PS.calvin cycle.PRK'],LOC_Os02g47020,-0.768493632368146,0.160929075131946,,-1.68572151898533,1.33E-05,Down,-2.98955701831,6.65E-17,Down,-4.65063633874297,6.83E-40,Down,-4.32779334294954,6.91E-35,Down
4054,Os03g0209600,,"Selenocompound metabolism, Aminoacyl-tRNA biosynthesis",57.1085660555701,2997,Black,12.7464157415473,"Similar to MEtRS (EC 6.1.1.10)., Similar to predicted protein.","Biological Process: tRNA aminoacylation for protein translation (GO:0006418), Biological Process: methionyl-tRNA aminoacylation (GO:0006431), Cellular Component: cytoplasm (GO:0005737), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: aminoacyl-tRNA ligase activity (GO:0004812), Molecular Function: methionine-tRNA ligase activity (GO:0004825), Molecular Function: ATP binding (GO:0005524)",['protein.aa activation.methionine-tRNA ligase'],LOC_Os03g11120,-0.089503782782627,0.876053031329683,,-0.822910994868614,0.000661433636699,,-1.13803616696653,3.56E-07,Down,-1.11073838345161,6.20E-07,Down,-0.885058505330234,7.10E-05,
4055,Os05g0199100,,,82.3373288916738,1967,Blue,58.3768561570771,Similar to NDR1/HIN1-Like protein 2.,,['development.late embryogenesis abundant'],LOC_Os05g11010,0.199309837337919,0.861077946581806,,-0.638526020943154,0.298587734475344,,-2.01395905126084,5.01E-05,Down,-2.91684637831993,1.01E-07,Down,-4.01099100594785,3.31E-11,Down
4056,Os03g0412400,,,1.59269397693646,12216,Pink,0.583017434644928,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g29930,-1.20970847895569,,,-2.57851321802513,0.016006177707087,Down,-2.11903470555449,0.028351698352415,Down,-1.7240546913912,0.074235599866334,,-0.893531790278074,0.353686627815524,
4057,Os08g0516600,,,28.47281607291,5312,Red,15.1154486692548,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g40500,0.805154033029206,0.038559428141636,,1.23998131808606,4.37E-05,Up,1.81082594871262,6.71E-11,Up,2.28203148547598,4.02E-17,Up,2.23200872657758,1.55E-16,Up
4058,Os04g0219550,,,31.4034247951916,4967,Green,12.2905395181767,Hypothetical conserved gene.,,,LOC_Os04g14220,-0.758852508235675,,,-2.16465007158325,0.02858479706512,Down,-1.29267565610493,0.159465263497053,,-1.95922233402485,0.029665403047008,Down,-3.18725266159496,0.000664902241793,Down
4059,Os05g0518600,,,21.8409699512014,6248,Purple,4.45222402316386,Similar to SL-TPS/P.,"Biological Process: trehalose biosynthetic process (GO:0005992), Molecular Function: catalytic activity (GO:0003824)",['minor CHO metabolism.trehalose.TPS'],LOC_Os05g44210,0.010090092550572,0.989438826686981,,-0.523456227567836,0.045299696843488,,-1.27209090654019,1.04E-08,Down,-1.24453257645441,2.13E-08,Down,-1.29769291416382,3.71E-09,Down
4060,Os09g0451500,,Protein processing in endoplasmic reticulum,42.6680191452511,3884,Midnightblue,5.10961162737754,"Similar to protein disulfide isomerase., Thioredoxin domain 2 containing protein.","Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035), Molecular Function: isomerase activity (GO:0016853)",['redox.thioredoxin'],LOC_Os09g27830,1.12098081532424,0.002334382600407,Up,1.42179905712688,7.74E-06,Up,1.65624528709152,3.39E-08,Up,2.6159192359262,1.41E-19,Up,2.73835449639725,1.52E-21,Up
4061,Os03g0157400,,,34.1627322423204,4643,Purple,14.4432326821159,"ABC transporter-like domain containing protein., Similar to white-brown-complex ABC transporter family.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Cellular Component: membrane (GO:0016020), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887)",['transport.ABC transporters and multidrug resistance systems'],LOC_Os03g06139,-0.664621466361334,0.003970308674587,,-0.977512304490993,5.92E-07,,-1.17017295377853,3.26E-10,Down,-1.74495646715273,8.98E-21,Down,-1.79759032817387,3.51E-22,Down
4062,Os02g0642600,,,1.64354152964041,12179,Brown,0.871425542489556,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os02g42910,-0.112839189271214,0.954709751605826,,0.491469403662253,0.599032277264786,,1.54375654696305,0.013924478092784,Up,1.95747710384013,0.001061989070192,Up,2.692392850755,2.22E-06,Up
4063,Os01g0279300,,"MAPK signaling pathway - plant, Phosphatidylinositol signaling system, Plant-pathogen interaction",85.31458929457,1863,Red,33.1255722591217,Similar to Calmodulin 1 (Fragment).,Molecular Function: calcium ion binding (GO:0005509),['signalling.calcium'],LOC_Os01g17190,0.150102838652163,0.833802561609736,,0.4890554231281,0.183046422317184,,1.27197197506408,1.10E-05,Up,1.57151540180835,2.40E-08,Up,1.94007164397867,2.13E-12,Up
4064,Os05g0386700,,,54.0161388150653,3153,Magenta,25.7416701667432,"Zinc finger, C2H2-type domain containing protein.",,,None,-0.289217510535221,0.870724476300617,,-1.36774324284791,0.115989395248614,,-2.95571958754928,0.000145910276446,Down,-4.25881943464294,3.64E-06,Down,-5.83124766519771,3.31E-07,Down
4065,Os08g0536350,,,2.23066786488205,11808,Blue,0.897393594599569,Non-protein coding transcript.,,,None,0.451558852245682,0.701243664833415,,-0.757133000481883,0.323071017862516,,-1.88998148243869,0.002489187864192,Down,-1.24056170499693,0.048750967038925,Down,-2.34554142991334,0.000185457754546,Down
4066,Os11g0147100,,,0.246683097264221,13528,Grey,0.024899866857821,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os11g04990,0.248772317545478,0.805709865338411,,-0.00379571307793,0.995420286243966,,-0.006319788986728,0.991969729257418,,-1.02949909220581,0.029855525852687,Down,-1.61649121928649,0.000438494362136,Down
4067,Os01g0361500,,,6.42956432448844,9842,Purple,2.49660510287784,Phospholipid/glycerol acyltransferase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring acyl groups (GO:0016746), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",['lipid metabolism.unassigned'],LOC_Os01g25990,-0.60641573139052,0.201128282699989,,-1.23406757712512,0.000210195514908,Down,-1.46528674636993,2.77E-06,Down,-1.8344072026152,1.99E-09,Down,-1.46355662039613,1.81E-06,Down
4068,Os01g0803200,,,20.0761492688354,6529,Red,6.82660507213871,"Cysteine proteinase inhibitor-I (Oryzacystatin-I)., Similar to Cysteine protease inhibitor.",Molecular Function: cysteine-type endopeptidase inhibitor activity (GO:0004869),['not assigned.unknown'],LOC_Os01g58890,0.040972181131963,0.964632783364048,,0.169118701204929,0.731761518706574,,0.158089321502856,0.699483492593334,,1.12183297991846,0.000198456335023,Up,1.42413602001237,1.17E-06,Up
4069,Os08g0461100,,,1.39198104990008,12383,Brown,1.27940344699691,Hypothetical conserved gene.,,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os08g35910,-0.331704325270917,0.889963425994862,,-0.147804250789077,0.93084626555912,,0.727754798307608,0.496967915569211,,1.82302853481466,0.037176891481382,Up,2.14205159093973,0.010219611838481,Up
4070,Os03g0685100,,,47.6836812970218,3535,Blue,34.629012903767,"tRNA/rRNA methyltransferase, SpoU domain containing protein.","Biological Process: RNA processing (GO:0006396), Molecular Function: RNA binding (GO:0003723), Molecular Function: RNA methyltransferase activity (GO:0008173)",['RNA.processing'],LOC_Os03g48050,0.323098553962995,0.759087420987172,,-0.619243420651081,0.338675210334005,,-1.9009001287799,0.000261026688987,Down,-1.67772146567803,0.001376078549532,Down,-2.04812467219848,7.50E-05,Down
4071,Os02g0823400,,,4.10480081979834,10766,Blue,2.14983960898802,Similar to S-adenosyl-L-methionine: beta-alanine N-methyltransferase (Fragment).,Molecular Function: O-methyltransferase activity (GO:0008171),,LOC_Os02g57760,-0.179097375929709,0.852299431371585,,-0.648571262188491,0.191401742808429,,-1.51929680953893,0.000170312234084,Down,-2.13446397363669,1.21E-07,Down,-2.66348139214949,5.05E-11,Down
4072,Os04g0655300,,,73.4803262189254,2284,Turquoise,57.1164204574876,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['signalling.receptor kinases.misc'],LOC_Os04g56110,-1.00941744424474,0.004462274603028,Down,-0.021040926041537,0.968336228948814,,1.18083631500001,1.33E-05,Up,1.97581384994251,1.99E-14,Up,2.70870332296597,9.82E-27,Up
4073,Os01g0848200,,"Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",24.7610131438926,5805,Purple,3.69204732309253,Similar to Delta 1-pyrroline-5-carboxylate synthetase (P5CS) Includes: Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase).,"Biological Process: proline biosynthetic process (GO:0006561), Biological Process: metabolic process (GO:0008152), Biological Process: cellular amino acid biosynthetic process (GO:0008652), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glutamate 5-kinase activity (GO:0004349), Molecular Function: glutamate-5-semialdehyde dehydrogenase activity (GO:0004350), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)",['amino acid metabolism.synthesis.glutamate family.proline'],LOC_Os01g62900,-0.448890727577032,0.727481096302807,,-1.28388864498245,0.078979485060245,,-1.00266684809719,0.136530321974567,,-1.46767410628799,0.025156631698973,Down,-1.63072118052059,0.010232959696529,Down
4074,Os06g0116400,,,69.7589886125687,2429,Blue,44.2717987600769,"Nickel/cobalt transporter, high-affinity domain containing protein.","Biological Process: metal ion transport (GO:0030001), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: metal ion binding (GO:0046872)",['transport.metal'],LOC_Os06g02580,-0.450260493963477,0.606241640559277,,-1.96007876988559,5.24E-05,Down,-3.58827306889493,3.11E-14,Down,-3.14342307313974,1.85E-11,Down,-3.71295870884409,5.78E-15,Down
4075,Os04g0477300,NAC,,2.86605666643923,11436,Turquoise,1.1981872804361,Similar to OSIGBa0116M22.6 protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",['not assigned.unknown'],LOC_Os04g40140,-0.264982486135513,0.846229627563999,,0.93923166744571,0.142011596877231,,1.58273879447543,0.002505398475122,Up,1.11715826071432,0.041633254248479,Up,0.948868099318823,0.082787953879685,
