id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
2413,Os03g0178066,Hypothetical gene.,,,,,201.550720741231,114,Green,49.9904992555294,,None,-0.956082613989812,0.010265973502084,,-3.09277249565134,1.01E-17,Down,-3.74095894419408,6.91E-24,Down,-4.69815326730343,2.87E-25,Down
2414,Os03g0147400,"Divalent ion symporter domain containing protein., Similar to cDNA clone:J023091E03, full insert sequence.","Biological Process: citrate transport (GO:0015746), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: citrate transmembrane transporter activity (GO:0015137)",Z3,,,16.1424526801374,7269,Purple,6.46844651251427,['not assigned.unknown'],LOC_Os03g05390,0.650868172211724,0.028754572080926,,0.047004988563194,0.912852709886936,,-0.083142778491829,0.840751708934531,,-0.387853633979525,0.215225839740229,
2415,Os02g0184300,Hypothetical protein.,,,,,71.2698150330591,2366,Black,22.9545206905806,,None,-0.982804840551179,0.001643858792439,,-1.7074722437206,2.62E-09,Down,-2.16304368777603,1.49E-14,Down,-2.49473557114838,5.67E-19,Down
2416,Os03g0797500,Similar to Indole-3-glycerol phosphate lyase (Fragment).,"Biological Process: tryptophan metabolic process (GO:0006568), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: tryptophan synthase activity (GO:0004834)",,"Benzoxazinoid biosynthesis, Metabolic pathways",,22.1224183515902,6190,Salmon,4.26013791010263,['amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase'],LOC_Os03g58320,3.9086925439272,0.016435559114633,Up,3.89082223159483,0.013686664417287,Up,5.88615400712961,6.87E-05,Up,7.14075781047643,7.55E-07,Up
2417,Os03g0707250,Non-protein coding transcript.,,,,,70.9797610808129,2379,Green,38.0518424994358,['not assigned.unknown'],LOC_Os03g49940,0.505753777158361,0.283735056405751,,-1.62806652364005,6.29E-05,Down,-2.08486076895908,1.90E-07,Down,-2.79061202308674,7.18E-11,Down
2418,Os03g0586700,Conserved hypothetical protein.,,PALD,,,140.725966383128,649,Salmon,19.2643864225714,['protein.postranslational modification'],LOC_Os03g38970,2.04115837747775,8.74E-09,Up,1.41438041097804,8.65E-05,Up,1.83661164792782,1.35E-07,Up,2.48137685762618,2.89E-13,Up
2419,Os01g0830700,"Protein of unknown function DUF231, plant domain containing protein.",,OsTBL12,,,36.4466979502097,4427,Red,9.7489979899538,['development.unspecified'],LOC_Os01g61460,1.6245833731002,6.06E-18,Up,1.579518599036,1.61E-17,Up,2.00769747354598,5.73E-29,Up,2.3788176565694,1.10E-40,Up
2420,Os05g0338900,Oligopeptide transporter domain containing protein.,"Biological Process: oligopeptide transport (GO:0006857), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",NPF2.1,,,27.4678860933819,5432,Blue,16.3046166291994,,LOC_Os05g27304,-1.15999053386016,0.114926517700181,,-2.81316456436892,0.000130885566561,Down,-2.97608232354255,3.19E-05,Down,-1.87258892276512,0.006652049679796,Down
2421,Os01g0928000,Similar to Transcription factor ICE1 (Inducer of CBF expression 1) (Basic helix- loop-helix protein 116) (bHLH116) (AtbHLH116).,,OsICE2,,bHLH,26.4944196392267,5538,Purple,10.8543044781255,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g70310,-0.842301296653512,0.071471941232726,,-0.507083800359092,0.302815162305307,,-1.15522227248956,0.00633117348054,Down,-1.95169629241062,3.00E-06,Down
2422,Os04g0644750,Hypothetical protein.,,,,,25.6362361197901,5677,Brown,13.2634811906308,,None,-0.574395490802612,0.375290244716042,,1.36024210450824,0.0101321500136,Up,1.9379139818344,0.000102375538986,Up,1.6251542882669,0.001365020776109,Up
2423,Os04g0534100,Similar to OSIGBa0159I10.7 protein.,,,,,14.2811259985235,7663,Turquoise,9.19851104814176,['not assigned.unknown'],LOC_Os04g45160,0.291880887045599,0.564154727522797,,1.885365514219,8.15E-08,Up,2.33403846684633,7.89E-12,Up,1.88069828220861,6.59E-08,Up
2424,Os02g0119800,"Similar to Aminoalcoholphosphotransferase., Similar to ethanolaminephosphotransferase.","Biological Process: phospholipid biosynthetic process (GO:0008654), Cellular Component: membrane (GO:0016020), Molecular Function: phosphotransferase activity, for other substituted phosphate groups (GO:0016780)",,"Phosphonate and phosphinate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,79.9653755332475,2048,Blue,50.0445322675918,['misc.misc2'],LOC_Os02g02750,0.197539883133063,0.510892525923756,,-0.731264372905303,0.002036263478657,,-0.93794554317493,3.89E-05,,-0.983895255895447,1.46E-05,
2425,Os05g0574800,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),OsPPR6,,,5.36690635007255,10239,Brown,4.14808312504983,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os05g49920,-1.56901571980275,0.009003457998229,Down,0.273612966587563,0.70152551953839,,-0.706522139549454,0.244981961120433,,0.258440644343579,0.711333404150076,
2426,Os11g0678000,"Similar to PAS domain containing protein, expressed.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Biological Process: signal transduction (GO:0007165), Molecular Function: signal transducer activity (GO:0004871)",,,,29.8889206710996,5130,Blue,23.3810875811362,['protein.postranslational modification'],LOC_Os11g45280,-0.392463275360259,0.150864568091371,,-1.92424026826037,1.97E-16,Down,-1.88755105594618,1.87E-16,Down,-1.46201869748054,2.45E-10,Down
2427,Os11g0126100,Multi antimicrobial extrusion protein MatE family protein.,"Biological Process: drug transmembrane transport (GO:0006855), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: drug transmembrane transporter activity (GO:0015238), Molecular Function: antiporter activity (GO:0015297)",OsMATE41,,,12.8656730241671,7988,Blue,6.49721646680135,['transport.misc'],LOC_Os11g03240,-0.893332452049419,0.359271032532416,,-2.33355919542098,0.008988880243578,Down,-2.00821949992511,0.018953776861008,Down,-1.61531974993522,0.066926836338815,
2428,Os04g0247500,Conserved hypothetical protein.,,,,,51.4004000683369,3300,Blue,37.7133365998718,['not assigned.unknown'],LOC_Os04g17479,-0.268400326277447,0.506667428168496,,-0.935596163663196,0.003478025425731,,-1.1746003129607,0.00014058672906,Down,-1.12835512586431,0.000264117568777,Down
2429,Os03g0126300,"Similar to cDNA clone:001-042-G03, full insert sequence., Similar to RPE1 protein.",,,,,91.8246746767122,1655,Blue,70.3403338649432,['not assigned.unknown'],LOC_Os03g03470,-1.26854366464214,0.000102931856418,Down,-2.1233594502406,9.11E-12,Down,-2.54678822271986,2.11E-16,Down,-2.69716386004889,2.64E-17,Down
2430,Os08g0515700,Protein of unknown function DUF547 domain containing protein.,,,,,11.3410903912107,8354,Magenta,8.9183902842236,['RNA.regulation of transcription.NAC domain transcription factor family'],LOC_Os08g40420,-0.17818604397838,0.850832194583863,,-0.06300535449964,0.950328688245783,,-0.99615354438654,0.168366492379847,,-1.83286300043369,0.006088503040756,Down
2431,Os03g0288300,"Alpha/beta hydrolase fold-1 domain containing protein., Similar to predicted protein.",,,,,7.46879035139287,9502,Blue,4.62079416605845,['not assigned.unknown'],LOC_Os03g17900,1.08266124257429,0.000210756021415,Up,-1.59064658267926,2.74E-08,Down,-1.41348773720501,6.19E-07,Down,-1.2611284912062,1.09E-05,Down
2432,Os08g0296900,"Tetratricopeptide-like helical domain containing protein., Hypothetical gene., Similar to Heat shock protein 70.","Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), , Molecular Function: protein binding (GO:0005515)",,,,19.7325484311491,6605,Purple,13.3746808795677,['RNA.processing'],LOC_Os08g20020,-0.113523326570302,0.832804006305465,,-1.06891897643651,0.004355718716633,Down,-0.982039591329858,0.008885880692604,,-0.475834959552391,0.259985030474862,
2433,Os05g0500400,Domain of unknown function DUF1995 domain containing protein.,,,,,10.3609564666991,8616,Tan,3.74458688905502,['not assigned.unknown'],LOC_Os05g42100,-0.89323473823661,0.183826056343833,,-2.02730048403593,0.00086185350784,Down,-2.3418579121668,8.86E-05,Down,-2.59971540671408,3.69E-05,Down
2434,Os01g0956200,"Glycosyltransferase AER61, uncharacterized domain containing protein.","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",,,,42.0051287804459,3923,Turquoise,37.6597860952085,['not assigned.unknown'],LOC_Os01g72610,2.77147944409885,1.76E-07,Up,2.26225115148896,2.28E-05,Up,2.98951078530558,2.67E-09,Up,3.26291402860043,5.91E-11,Up
2435,Os07g0243200,"Plastidic large subunit of ADP-glucose pyrophosphorylase (AGP), Starch synthesis in rice pollen","Biological Process: glycogen biosynthetic process (GO:0005978), Biological Process: biosynthetic process (GO:0009058), Molecular Function: glucose-1-phosphate adenylyltransferase activity (GO:0008878), Molecular Function: nucleotidyltransferase activity (GO:0016779)","AGPL4, OsAGPL4, APL4, OsAPL4, OsSTA193","Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars",,94.4307723923935,1581,Blue,63.3469760835875,['major CHO metabolism.synthesis.starch.AGPase'],LOC_Os07g13980,-1.02569506784225,0.379873030125045,,-3.77291747088943,0.003674046109576,Down,-6.99360851376988,0.000100100268853,Down,-5.11714132267126,0.005179265018912,Down
2436,Os01g0913300,"TGF-beta receptor, type I/II extracellular region family protein.","Biological Process: oligopeptide transport (GO:0006857), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",NPF2.5,,,7.19693793559107,9595,Turquoise,2.78479625441632,['transport.peptides and oligopeptides'],LOC_Os01g68510,0.712298525584214,0.386568601385126,,-0.156942212673824,0.876390186318605,,-0.188953155758755,0.852326547683209,,-0.035807329844497,0.974027853805009,
2437,Os10g0568000,Conserved hypothetical protein.,,,,,12.0728840165372,8164,Brown,7.21470478902954,['not assigned.unknown'],LOC_Os10g41850,-0.450411234975502,0.816023263511511,,-1.67529447287394,0.352293801866627,,-0.409947029371052,0.831743365801568,,-0.535534495148917,0.774452408994498,
2438,Os07g0211900,Protein of unknown function DUF632 domain containing protein.,,,,,20.801309780458,6413,Purple,3.17841939293782,['RNA.regulation of transcription.bZIP transcription factor family'],LOC_Os07g11070,-0.314268548680931,0.505118314325439,,-0.179881505628969,0.72124235383306,,-0.069844604541774,0.898894646172642,,-0.068619792807409,0.903557372105112,
2439,Os01g0239000,"Hypothetical conserved gene., Similar to Phosphate starvation regulator protein (Regulatory protein of P- starvation acclimation response Psr1).",", Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",OsGLK2,,G2-like,19.6068693391939,6629,Green,11.0634698251438,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os01g13740,-0.044611969773631,0.918476354446361,,-0.578726377906284,0.063114451023826,,-0.703057138115698,0.018150477295652,,-1.46338448745937,9.01E-08,Down
2440,Os08g0559400,Similar to Cyclophilin-like protein.,"Biological Process: protein folding (GO:0006457), Molecular Function: peptidyl-prolyl cis-trans isomerase activity (GO:0003755)",OsCYP18-2,Spliceosome,,70.1076191743763,2417,Turquoise,54.8585742792312,['cell.cycle.peptidylprolyl isomerase'],LOC_Os08g44520,0.704656317773516,0.070036300656973,,1.57096725729071,2.84E-06,Up,1.47905166346152,1.00E-05,Up,1.16309304334743,0.000683037278783,Up
2441,Os04g0347700,Similar to OSIGBa0130K07.4 protein.,,,,,16.268419270527,7245,Green,6.02278688580529,,None,-0.994060724271845,0.106251270770599,,-1.46049798145306,0.01017015169201,Down,-1.29676058040412,0.020248245891626,Down,-1.2982360047285,0.022747738704655,Down
2442,Os04g0635700,"Aldehyde dehydrogenase, conserved site domain containing protein.",,,,,30.9178082267578,5012,Black,14.4273562378357,['not assigned.unknown'],LOC_Os04g54320,-1.50620009820015,0.000226599949496,Down,-1.80638120142469,3.61E-06,Down,-3.03467024323419,2.80E-14,Down,-2.88219364765699,1.54E-12,Down
2443,Os02g0671200,Protein of unknown function DUF295 domain containing protein.,,,,,31.8658041541784,4903,Turquoise,24.5200422312966,['not assigned.unknown'],LOC_Os02g45000,-0.361243592681928,0.596681515469102,,-0.722239653656462,0.228297089773201,,0.150662900953362,0.846202149091461,,1.06133408457671,0.049549337390961,Up
2444,Os03g0667100,"Similar to NPR1-like protein., Ankyrin domain containing protein., Similar to BTB/POZ domain containing protein, expressed.",Molecular Function: protein binding (GO:0005515),OsNPR3.3,Plant hormone signal transduction,,51.4315898254184,3298,Blue,29.6114631080916,['cell.organisation'],LOC_Os03g46440,0.423169932107316,0.711214994087327,,-1.6220698646358,0.076068815542982,,-1.34415891380274,0.149209459994998,,-1.83133345060782,0.038036620686842,Down
2445,Os06g0188950,Conserved hypothetical protein.,,,,,20.2022647110185,6514,Brown,16.8752975047844,,None,-0.206105952742268,0.901398936025156,,-0.170985538445498,0.916621867696649,,0.621551673911062,0.637319414993689,,1.34559084477234,0.21809918559255,
2446,Os10g0576600,"Tetratricopeptide-like helical domain containing protein., Hypothetical conserved gene.","Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,4.78598304681327,10485,Pink,2.24249678883563,['not assigned.unknown'],LOC_Os10g42610,0.639919592871161,0.258059862154258,,3.26435786246464,1.05E-15,Up,2.58434372018828,3.70E-10,Up,1.60012738374386,0.000296025562525,Up
2447,Os04g0531750,Similar to OSIGBa0125M19.13 protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",,"Monoterpenoid biosynthesis, Biosynthesis of secondary metabolites",,50.7371694572892,3340,Green,30.1748705973965,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os04g44924,-1.34641789706773,0.003097109264882,Down,-2.946073095788,2.58E-11,Down,-3.4398251727794,1.15E-14,Down,-4.0578395935564,3.86E-16,Down
2448,Os03g0854400,Ribonuclease III domain containing protein.,"Biological Process: RNA processing (GO:0006396), Molecular Function: RNA binding (GO:0003723), Molecular Function: ribonuclease III activity (GO:0004525)",,,,19.3415515188031,6666,Red,13.5932959552461,['not assigned.unknown'],LOC_Os03g63740,-0.919634781768993,0.364585421846233,,1.54689023175458,0.033525715052618,Up,1.35388307584781,0.066088753718049,,1.37153066742953,0.063305353873434,
2449,Os12g0291400,"Similar to Petunia ribulose 1, 5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment).",,OsRBCS3|OsRBCS5,"Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,199.345335974395,127,Blue,167.187586701833,['PS.calvin cycle.rubisco small subunit'],LOC_Os12g19381,-1.42648392407384,8.91E-06,Down,-3.33920424902043,2.06E-28,Down,-4.35270714584038,6.00E-47,Down,-4.42741804246833,9.56E-48,Down
2450,Os05g0542600,Mov34/MPN/PAD-1 family protein.,Molecular Function: protein binding (GO:0005515),,Homologous recombination,,33.800154467415,4687,Turquoise,28.5592244451599,['not assigned.unknown'],LOC_Os05g46490,1.05583629033782,0.035421547481085,Up,1.22372568345943,0.008174623740144,Up,1.35570425983642,0.002332886786428,Up,1.34245970764842,0.002891506735655,Up
2451,Os10g0135100,NB-ARC domain containing protein.,Molecular Function: ADP binding (GO:0043531),,,,0.351591553043222,13420,Grey,0.126595689903345,['not assigned.unknown'],LOC_Os10g04570,-0.77517475511455,0.311072906743349,,-0.98590196203669,0.168309548073702,,-0.717846057014366,0.33617201977546,,-0.420292636949865,0.60137604694487,
2452,Os03g0800000,"Similar to Nitrate and chloride transporter., Similar to nitrate and chloride transporter.",,,,,4.48219050911114,10609,Blue,2.8288081663608,['development.unspecified'],LOC_Os03g58580,0.704144903317572,0.233028874992794,,-0.527396029844065,0.392105469545029,,-0.854991299082227,0.123270232611402,,-1.2385743212369,0.017277358472336,Down
2453,Os07g0452500,"Similar to ORMDL family protein., ORMDL family protein.",Cellular Component: integral to membrane (GO:0016021),ORMDL,,,24.7441240233254,5813,Brown,18.627521449452,['protein.folding'],LOC_Os07g26940,-0.34852670939485,0.552063105293006,,0.187946824873226,0.767545542534107,,0.947700813903894,0.042571538433292,,0.590615283331247,0.244281849135119,
2454,Os02g0251800,VQ domain containing protein.,,OsVQ6,,,0.928462646014089,12786,Yellow,0.527373744693606,['not assigned.unknown'],LOC_Os02g15280,0.515853598908381,0.758261310250214,,-0.03508521156807,0.985771726511746,,-0.555095367905107,0.753212178919954,,-0.278248572337012,0.882800331629304,
2455,Os08g0269800,Similar to Ubiquitin-protein ligase.,,,,,8.67933183813118,9115,Purple,3.44720353292225,['protein.degradation.ubiquitin.E3.SCF.SKP'],LOC_Os08g16840,-0.717499794047306,0.022852953949884,,-0.974212869901527,0.000831709143782,,-0.63142514855147,0.037548328742029,,-0.686729225219629,0.022299200392481,
2456,Os02g0664000,"Similar to Phospholipid hydroperoxide glutathione peroxidase, chloroplast precursor (EC 1.11.1.12) (PHGPx).","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: glutathione peroxidase activity (GO:0004602)",OsGPX3,"Glutathione metabolism, Arachidonic acid metabolism, Metabolic pathways",,118.064843241832,996,Turquoise,100.686187837321,['redox.ascorbate and glutathione.glutathione'],LOC_Os02g44500,2.28402620167966,1.88E-10,Up,1.63323699008424,7.01E-06,Up,1.71053267963662,1.85E-06,Up,1.70262437703055,1.96E-06,Up
2457,Os05g0116100,Dehydroascorbate reductase.,Molecular Function: protein binding (GO:0005515),OsDHAR,"Ascorbate and aldarate metabolism, Glutathione metabolism, Metabolic pathways",,21.2593714489031,6341,Purple,9.89390005812216,['redox.ascorbate and glutathione.ascorbate'],LOC_Os05g02530,0.336730735420719,0.362687555776057,,0.156400512040625,0.708877522880339,,0.153579199463707,0.714153744466302,,-0.150047911417561,0.71373276653134,
2458,Os02g0729350,Hypothetical conserved gene.,,,,,40.7812404490606,4040,Black,12.2717100343692,,None,-1.66899484193069,0.017178911736111,Down,-3.06947051360467,1.62E-05,Down,-4.16606748903273,1.31E-07,Down,-3.43998238902659,6.14E-06,Down
2459,Os01g0805900,Tubulin beta-2 chain (Beta-2 tubulin).,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: microtubule-based process (GO:0007017), Biological Process: microtubule-based movement (GO:0007018), Biological Process: protein polymerization (GO:0051258), Cellular Component: microtubule (GO:0005874), Cellular Component: protein complex (GO:0043234), Molecular Function: GTPase activity (GO:0003924), Molecular Function: structural molecule activity (GO:0005198), Molecular Function: GTP binding (GO:0005525)","Ostub16,  OsTUB4",Phagosome,,24.0365231444708,5915,Magenta,15.9350137533472,['cell.organisation'],LOC_Os01g59150,-0.45044730853316,0.510136058585162,,-2.21148804964244,2.49E-05,Down,-2.28630643564048,1.02E-05,Down,-1.7991417638084,0.000649462555517,Down
2460,Os01g0580500,"ACC oxidase, Ethylene biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)","ACO7, OsACO7","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,1.16174841764884,12591,Salmon,0.291694498649918,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os01g39860,3.473922264106,1.65E-10,Up,3.88072029344369,2.06E-13,Up,3.29543267526852,5.72E-10,Up,2.98444001107945,2.74E-08,Up
2461,Os01g0754700,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,2.28789153102215,11767,Brown,2.12268260066036,"['RNA.processing', 'RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification', 'transport.misc']",LOC_Os01g55070,-0.531899813752006,0.788294661879345,,0.713168454151199,0.676730503895875,,1.33056963965164,0.358360025868433,,1.76533694832972,0.190058107620923,
2462,Os01g0869800,"22-kDa Photosystem II protein, Photoprotection",,"PSBS1, OsPsbS1, PsbS1","Photosynthesis, Metabolic pathways",,159.030360751528,420,Blue,112.040172731367,['PS.lightreaction.photosystem II.PSII polypeptide subunits'],LOC_Os01g64960,-1.17211813249283,0.147146586759241,,-2.57012588560901,0.000223816720925,Down,-4.57989205820916,3.65E-12,Down,-5.37762080953154,2.06E-16,Down
2463,Os05g0489200,Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor domain containing protein.,Biological Process: lipid transport (GO:0006869),OsXYLP7,,,25.6533835205791,5674,Turquoise,22.4855346883267,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os05g41030,0.864275959338785,0.276512027516793,,0.66939540245883,0.413563218437905,,0.753220990744368,0.341068689071053,,0.679661673727903,0.391913064032114,
2464,Os09g0376800,Similar to Trehalose-6-phosphate synthase (Fragment).,"Biological Process: trehalose biosynthetic process (GO:0005992), Molecular Function: catalytic activity (GO:0003824)",,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,45.7216308596355,3658,Red,24.1802227648604,['minor CHO metabolism.trehalose.TPS'],LOC_Os09g20990,1.50684697299579,9.27E-08,Up,1.84124862823775,1.17E-11,Up,1.93693189868722,5.43E-13,Up,1.84415297074243,6.85E-12,Up
2465,Os03g0831100,Armadillo-like helical domain containing protein.,"Molecular Function: RNA binding (GO:0003723), Molecular Function: binding (GO:0005488)",,,,150.609838683276,528,Brown,148.623322834282,['not assigned.unknown'],LOC_Os03g61560,-1.03281986149736,0.079032038011728,,0.172228182010409,0.81561386058601,,0.31241433347872,0.644415650838118,,0.500246582249564,0.408450574280143,
2466,Os11g0171300,"Fructose-bisphosphate aldolase, chloroplast precursor (EC 4.1.2.13) (ALDP).","Biological Process: glycolysis (GO:0006096), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: fructose-bisphosphate aldolase activity (GO:0004332)",,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,205.475926683261,86,Green,45.8173969851742,['PS.calvin cycle.aldolase'],LOC_Os11g07020,-1.76266644657604,0.000664054234839,Down,-3.72564226111851,2.78E-15,Down,-4.51333229523958,2.88E-22,Down,-4.78006336862342,5.18E-25,Down
2467,Os09g0466400,"Zinc finger homeodomain (ZF-HD) class homeobox transcription factor, Rice morphogenesis, Modulation of leaf rolling",Molecular Function: DNA binding (GO:0003677),OsZHD1,,ZF-HD,30.0914346877234,5107,Purple,7.41649294219159,['RNA.regulation of transcription.zf-HD'],LOC_Os09g29130,-2.71588120494143,0.001817838049914,Down,-1.90289751963864,0.016897500664576,Down,-1.73217477592052,0.026196225047626,Down,-1.36346450923363,0.090847810180459,
2468,Os02g0596900,Actin/actin-like family protein.,"Biological Process: regulation of actin filament polymerization (GO:0030833), Cellular Component: cytoskeleton (GO:0005856), Molecular Function: actin binding (GO:0003779), Molecular Function: ATP binding (GO:0005524)",,Endocytosis,,39.6395192223299,4146,Turquoise,34.9707329461967,['cell.organisation'],LOC_Os02g38340,0.938686601904216,0.153316990096336,,-0.266407927495275,0.746102337324039,,-0.052031884595551,0.952571394959416,,0.128725718871136,0.883024810597412,
2469,Os12g0117400,Similar to RPT2-like protein.,"Biological Process: response to light stimulus (GO:0009416), Molecular Function: signal transducer activity (GO:0004871)",,,,13.8235137549952,7769,Black,5.99789756090034,['signalling.light'],LOC_Os12g02530,-0.282888423316334,0.711063290907965,,-2.05414517353965,0.000317495801734,Down,-2.95493235579645,1.78E-07,Down,-3.86167007198907,5.28E-10,Down
2470,Os10g0196000,Similar to Cytochrome P450 CYP98A7.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",,,,87.6521274697664,1781,Tan,13.286928635429,['not assigned.unknown'],LOC_Os10g12050,-3.29217837872069,3.14E-07,Down,-10.1593969257244,6.88E-10,Down,-7.4127569787161,6.52E-13,Down,-6.96805572441036,2.69E-11,Down
2471,Os04g0394766,Non-protein coding transcript.,,,,,2.35974415811665,11720,Salmon,0.487204587722638,,None,0.749002667302422,0.556568778020217,,-0.092464658525444,0.952763238467768,,-1.46037724824761,0.193992152577874,,-0.344133773027985,0.805767014896578,
2472,Os07g0160400,Glyoxalase/bleomycin resistance protein/dioxygenase domain containing protein.,,,,,94.4876073909867,1577,Green,39.8121938205811,['Biodegradation of Xenobiotics.lactoylglutathione lyase'],LOC_Os07g06660,-1.14402694907854,0.007843441993796,Down,-3.12819498170103,2.23E-16,Down,-4.00226142105728,2.72E-26,Down,-5.16761015863023,1.27E-41,Down
2473,Os01g0645200,"Hypothetical conserved gene., Bile acid:sodium symporter domain containing protein.",", Biological Process: sodium ion transport (GO:0006814), Cellular Component: membrane (GO:0016020), Molecular Function: bile acid:sodium symporter activity (GO:0008508)",Ossbf1,,,6.73652712881304,9738,Blue,4.40883798779637,['transport.unspecified cations'],LOC_Os01g45750,-0.800480769875459,0.000927845505828,,-1.78552625209214,5.07E-16,Down,-1.68025131747599,1.68E-14,Down,-2.02037184088056,1.87E-20,Down
2474,Os05g0568900,"Similar to Protease Do-like 1, chloroplast precursor (EC 3.4.21.-).","Biological Process: proteolysis (GO:0006508), Molecular Function: catalytic activity (GO:0003824), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: protein binding (GO:0005515)",,,,167.079908106456,339,Blue,132.096982947995,['protein.degradation.serine protease'],LOC_Os05g49380,-0.96380977449069,0.001017443795254,,-1.897986585527,1.88E-12,Down,-2.37228437985012,4.95E-19,Down,-2.73453115066244,2.01E-24,Down
2475,Os05g0245700,Hypothetical protein.,,,,,29.0845736425426,5223,Brown,26.6341977015012,,None,0.270751818419108,0.695005456646598,,-0.303780395066257,0.668161702738244,,0.397810698338221,0.526333446120557,,0.802788726078711,0.135208348271444,
2476,Os04g0322100,Protein of unknown function DUF26 domain containing protein.,,,,,2.71615833981956,11526,Red,1.55740179699943,['not assigned.unknown'],LOC_Os04g25650,1.04936970018951,0.107316735875234,,2.0757522562635,0.000104899975451,Up,2.48059713291861,1.36E-06,Up,3.23457248607513,7.85E-11,Up
2477,Os02g0603600,Conserved hypothetical protein.,,,,bHLH,8.93375564718547,9052,Pink,5.24355220589057,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os02g39140,-0.098940000692586,0.865788403348,,-1.59982163521108,8.85E-05,Down,-1.78130442405483,8.17E-06,Down,-2.06381261407882,7.57E-07,Down
2478,Os04g0451200,"UDP-glucuronosyl/UDP-glucosyltransferase family protein., Similar to H0815C01.4 protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,9.7587164924154,8793,Pink,7.23532097998192,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os04g37820,0.604218039190825,0.432015349821384,,0.019180093801299,0.984674231604846,,0.133924860351401,0.887025413661643,,-0.045152033409101,0.963099293360419,
