id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
2795,Os02g0245800,"Inward rectifying shaker-like potassium channel, Negative regulation of OsKAT2 channel activity","Biological Process: ion transport (GO:0006811), Biological Process: potassium ion transport (GO:0006813), Biological Process: transmembrane transport (GO:0055085), Molecular Function: ion channel activity (GO:0005216), Molecular Function: voltage-gated potassium channel activity (GO:0005249), Cellular Component: membrane (GO:0016020)","KAT3, OsKAT3",,,32.3156137104312,4848,Purple,9.13244391785979,['transport.potassium'],LOC_Os02g14840,-1.93700239972708,2.59E-05,Down,-3.88779308218718,1.40E-09,Down,-3.57647121145075,1.94E-10,Down,-5.28776100228584,2.90E-11,Down,-3.57609903920188,5.07E-19,Down,-3.3881626961664,7.51E-11,Down
2796,Os02g0750200,Non-protein coding transcript.,,,,,195.76686459474,151,Blue,154.490849527812,['PS.lightreaction.ATP synthase.delta chain'],LOC_Os02g51470,-1.77182646655943,1.15E-12,Down,-1.75185092815902,2.70E-12,Down,-2.02159071303248,3.26E-16,Down,-1.74597823649638,1.82E-12,Down,-0.902384554963572,9.37E-05,,-1.2701581126757,7.21E-07,Down
2797,Os07g0548300,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),,,,71.197752275226,2372,Blue,52.3525584859695,['development.unspecified'],LOC_Os07g36390,-3.41902212147212,2.50E-16,Down,-2.23226729531361,3.89E-08,Down,-1.64053819985813,3.86E-05,Down,-0.72709927126498,0.099253962087552,,-1.29337253965807,0.00029475049915,Down,-1.81703167050069,6.71E-06,Down
2798,Os06g0132600,"Repair protein Rad1/Rec1 domain containing protein., Component of the 9-1-1 complex, Promotion of accurate meiotic double-strand break (DSB) repair","Biological Process: DNA repair (GO:0006281), Cellular Component: nucleus (GO:0005634), Molecular Function: damaged DNA binding (GO:0003684), Molecular Function: exodeoxyribonuclease III activity (GO:0008853), Cellular Component: nucleus (GO:0005634)","OsRAD1, RAD1",,,7.85573299394059,9396,Brown,6.94387391775269,['not assigned.unknown'],LOC_Os06g04190,0.2593678619926,0.839543694144447,,0.040998862542523,0.980718891546581,,2.17017263611193,0.007558505636868,Up,2.93508618254468,0.000100193799969,Up,0.373978492583561,0.749594079422852,,0.379234189800348,0.79924526678177,
2799,Os12g0539333,Conserved hypothetical protein.,,,,,1.21222656387079,12541,Tan,0.289028928343689,,None,-1.35334769599389,0.009151095298022,Down,-1.67629184160121,0.00332504432846,Down,-1.26212933393535,0.01746862594924,Down,-1.87182165667402,0.000525619645781,Down,-0.591529882425881,0.232071427718235,,-0.938971775837678,0.093026341458365,
2800,Os03g0213100,Similar to Sec61p.,"Biological Process: protein transport (GO:0015031), Cellular Component: membrane (GO:0016020), Molecular Function: P-P-bond-hydrolysis-driven protein transmembrane transporter activity (GO:0015450)",,"Protein export, Protein processing in endoplasmic reticulum, Phagosome",,1.17698833690388,12577,Grey,0.361513867445349,['protein.targeting.secretory pathway.unspecified'],LOC_Os03g11440,1.81289411177795,3.78E-05,Up,1.60088943417689,0.000437877059011,Up,1.87552523115262,1.64E-05,Up,1.41499195060784,0.002029897571307,Up,0.633042551414,0.197308197896368,,-0.126433675467106,0.883985703243719,
2801,Os02g0697800,Similar to Secretory carrier-associated membrane protein 5.,"Biological Process: protein transport (GO:0015031), Cellular Component: integral to membrane (GO:0016021)",,,,38.8934581447633,4213,Blue,23.0780382268487,['transport.misc'],LOC_Os02g47010,-0.389569579596132,0.23844747477975,,-0.878663693605475,0.00482914382006,,-1.65939377494238,3.54E-08,Down,-1.81683629185298,1.48E-09,Down,-1.4382203410251,5.45E-09,Down,-1.18934512976463,7.18E-05,Down
2802,Os05g0579900,"Similar to 10A19I.11., Heat shock protein DnaJ, N-terminal domain containing protein.",", Molecular Function: heat shock protein binding (GO:0031072)",OsDjC52,,,21.3554992048641,6318,Green,9.01197752973565,['cell.vesicle transport'],LOC_Os05g50370,-0.356924017639439,0.167823137751347,,-0.960909047135888,3.01E-05,,-1.0602874072978,2.60E-06,Down,-1.01739594211842,7.34E-06,Down,-0.843843581078835,3.68E-05,,-0.523642497188558,0.043670689422336,
2803,Os01g0127400,Protein of unknown function DUF3326 domain containing protein.,,,,,44.88165408411,3719,Black,11.8817946254011,['not assigned.unknown'],LOC_Os01g03660,-0.608006602548777,0.115850805455304,,-1.00249000962482,0.00958439240411,Down,-1.12578616947769,0.002404894738329,Down,-0.845560511811356,0.02525659463473,,-0.445388192935238,0.227352848332439,,-0.350766707318125,0.460151404144618,
2804,Os08g0188151,Hypothetical gene.,,,,,0.286665624346815,13489,Grey,0.105028646774329,,None,0.165152634750496,0.711039173357666,,1.0492214020292,0.001487931004231,Up,1.15974212528791,0.00025731343162,Up,1.17913665698607,0.000201364127514,Up,0.289616051134685,0.456404536173634,,0.616847189605216,0.104498185379493,
2805,Os03g0273800,"HAD-superfamily hydrolase, subfamily IA, variant 3 domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity (GO:0016787)",,,,55.8408274630821,3066,Turquoise,45.7697162994063,['not assigned.unknown'],LOC_Os03g16670,-2.16789992833418,0.00200012487905,Down,-1.78303141229241,0.013827379082357,Down,-1.47369242557021,0.045839005627563,Down,-1.13375740736309,0.14718705617531,,-0.765156989941654,0.335737609355498,,-0.961060462396848,0.277208534767286,
2806,Os06g0694400,Conserved hypothetical protein.,,,,,31.8364286534234,4909,Blue,26.3879270079836,['not assigned.unknown'],LOC_Os06g47930,-0.984829854730344,0.012743678777153,,-1.27389880331499,0.001972382528818,Down,-0.453734316605041,0.298716946353946,,-0.620650297798071,0.141885016785966,,-1.02345241300018,0.002289591133674,Down,-0.838925739670893,0.046750425118122,
2807,Os11g0644600,Conserved hypothetical protein.,,,,,130.245146749116,807,Green,48.1189900193921,['not assigned.unknown'],LOC_Os11g42490,-3.41893472390114,1.27E-15,Down,-4.1378221164855,2.51E-21,Down,-4.56246477673564,1.27E-25,Down,-4.23774019881851,5.99E-23,Down,-2.71561966516749,6.52E-13,Down,-3.12232712506684,3.80E-13,Down
2808,Os01g0649200,Similar to Esterase.,"Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP18,,,166.928174151678,343,Turquoise,151.177422094832,['misc.GDSL-motif lipase'],LOC_Os01g46080,1.16581457023226,2.08E-05,Up,1.11991164699072,6.34E-05,Up,0.958476878592055,0.000656567621555,,0.278080270667765,0.443533953359377,,0.448208780862684,0.124165329367828,,0.536815574350052,0.107345643657956,
2809,Os01g0917400,"CCCH-type zinc finger protein, Resistance against bacterial blight disease, Zinc finger, CCCH-type domain containing protein., Hypothetical conserved gene.","Molecular Function: metal ion binding (GO:0046872), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)","C3H12, OsC3H12",,C3H,148.952212004804,553,Blue,107.451418507746,['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os01g68860,-1.30460530402053,6.54E-06,Down,-1.60348992494568,2.01E-08,Down,-2.07000954218472,1.52E-13,Down,-2.24567009687637,1.04E-15,Down,-1.17126145309111,6.20E-06,Down,-1.54572229912442,9.37E-08,Down
2810,Os07g0141400,Similar to 23 kDa polypeptide of photosystem II.,"Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: oxygen evolving complex (GO:0009654), Cellular Component: extrinsic to membrane (GO:0019898), Molecular Function: calcium ion binding (GO:0005509)",OsPsbP,"Photosynthesis, Metabolic pathways",,156.072721796491,458,Blue,123.222690664571,['PS.lightreaction.photosystem II.PSII polypeptide subunits'],LOC_Os07g04840,-1.04912079543053,0.000352958454315,Down,-1.15871729645243,6.68E-05,Down,-1.34145360337158,2.39E-06,Down,-2.08015872296514,4.67E-14,Down,-1.18899958111906,4.51E-06,Down,-1.67440675301498,4.40E-09,Down
2811,Os05g0475700,"Nodulin-like domain containing protein., Similar to nodulin-like protein.",,,,,46.261587281703,3619,Blue,34.7571929879763,['development.unspecified'],LOC_Os05g39800,-1.07193658292964,0.114190707400127,,-1.23456170790262,0.079036213642649,,-1.42939685451598,0.03331002337116,Down,-2.01100376216029,0.002652128537207,Down,-1.4345642652259,0.011896438961712,Down,-1.46348156663809,0.035429871644876,Down
2812,Os01g0279400,Major facilitator superfamily antiporter.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",ZIFL2,,,13.1037226952142,7933,Blue,9.88404141837645,"['transport.sugars', 'transport.ABC transporters and multidrug resistance systems', 'transport.misc']",LOC_Os01g17214,-0.818848975803175,0.224829975805065,,-1.80343518395871,0.010569431555687,Down,-3.42213998786034,3.59E-05,Down,-2.24325287091756,0.001020166854908,Down,-2.2802840305124,1.72E-05,Down,-3.88031772245355,5.45E-06,Down
2813,Os09g0131000,Conserved hypothetical protein.,,,,,39.6185765843104,4148,Blue,28.930969019651,,None,-1.10426005555776,0.001997097346407,Down,-1.72059751410515,4.05E-05,Down,-1.31440013620852,0.000438499695317,Down,-1.38175614485454,0.000180849772757,Down,-0.791885047645002,0.007333012438279,,-0.683564150161383,0.074959588869145,
2814,Os02g0822900,Hypothetical conserved gene.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsPUB62,,,3.37665461828901,11151,Pink,2.66168384260318,['signalling.receptor kinases.misc'],LOC_Os02g57700,5.76690273836628,1.04E-15,Up,5.05458533127903,5.57E-12,Up,3.96528985972549,1.82E-07,Up,4.91402154034208,1.71E-11,Up,4.07978272080749,1.78E-08,Up,3.39446327381179,2.24E-05,Up
2815,Os08g0488700,Hypothetical conserved gene.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,77.9081696933319,2121,Blue,54.0911290621822,['not assigned.unknown'],LOC_Os08g38120,-1.14345989124272,0.003325237645548,Down,-1.56014627332469,0.00018926704383,Down,-1.72211358446375,1.89E-05,Down,-1.95657995109709,1.31E-06,Down,-0.992858850076118,0.0026489730886,,-1.08045522611254,0.007156351250802,Down
2816,Os05g0200100,Similar to Thioredoxin-like 6.,"Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",,,,75.0932091745752,2228,Blue,53.4752745679264,['redox.thioredoxin'],LOC_Os05g11090,-0.901343658041982,5.81E-05,,-1.05406034677689,5.14E-06,Down,-1.12502751278063,5.04E-07,Down,-0.975144724611409,1.26E-05,,-0.547471295462419,0.006799926026306,,-0.61690311244957,0.00951479998087,
2817,Os12g0288400,Similar to Ubiquitin ligase protein mib (EC 6.3.2.-) (Mind bomb protein).,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,21.4798650159414,6299,Red,9.34615828719599,['protein.degradation.ubiquitin.E3.RING'],LOC_Os12g19030,-0.302882589239871,0.343733640192925,,0.811004340989585,0.002520205683034,,1.18693426979966,2.11E-06,Up,1.57780907583724,7.99E-11,Up,1.08042625047827,1.64E-06,Up,1.09119697536122,2.47E-05,Up
2818,Os03g0410900,"Like-Sm ribonucleoprotein, core family protein.",,,Spliceosome,,73.6183845578754,2280,Brown,70.7093661776514,['RNA.processing'],LOC_Os03g29740,-0.0108224179701,0.988253262613608,,0.810584352177734,0.111363465206655,,1.09068312745497,0.016230264007473,Up,1.17603358728182,0.008338979488691,Up,0.722352662181898,0.099992278417719,,0.369177277705291,0.57343290822605,
2819,Os01g0734600,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,208.830709545414,75,Blue,158.712379307592,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g53330,-4.14677828166782,8.44E-13,Down,-5.57465608312515,3.57E-15,Down,-4.90016367371554,2.48E-15,Down,-3.53613644686081,3.21E-10,Down,-2.41123041239297,8.06E-07,Down,-2.83824117466417,4.80E-07,Down
2820,Os12g0130100,"Similar to D-mannose binding lectin family protein, expressed.",,,,,9.99062555831449,8723,Brown,7.85393485713466,,LOC_Os12g03630,0.22638213664284,0.847973922242001,,1.51810166338757,0.079498125400067,,1.73134617541518,0.032326930523886,Up,2.0979228337392,0.006698473026589,Up,1.63280311418182,0.026890825074271,Up,1.41743522275981,0.116756902478456,
2821,Os03g0760200,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)","Bel, CYP81A6",,,8.29721762470886,9242,LightCyan,3.96750195778906,['misc.cytochrome P450'],LOC_Os03g55240,-0.962898750955196,0.056902301423833,,-1.48158463522317,0.00288537718714,Down,-0.609773105592823,0.261057244343097,,-1.3188742369882,0.007349163308295,Down,-1.53650574823664,0.000258747723683,Down,-0.855474633035086,0.122744623285898,
2822,Os08g0433600,Protein of unknown function DUF962 family protein.,,,,,0.560111958501829,13180,Blue,0.300104807699545,['not assigned.unknown'],LOC_Os08g33680,-2.03271368099728,0.000934094114491,Down,-2.10664545240406,0.000679582803792,Down,-1.73112287412471,0.005308584638131,Down,-0.913515303929636,0.186306274993084,,-0.112077988225067,0.902660589434671,,0.074000502500685,0.950668993491413,
2823,Os03g0591300,Helix-loop-helix DNA-binding domain containing protein.,,,,,2.93519568697271,11390,Black,1.26470630747402,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os03g39432,0.730447617498804,0.386137361753214,,1.85973415438143,0.007004016010779,Up,1.68253459262962,0.013968369948966,Up,1.30639235090842,0.076656648468028,,2.46705671625208,9.13E-06,Up,2.47073060581052,6.84E-05,Up
2824,Os02g0784900,RmlC-like jelly roll fold domain containing protein.,,,,,11.0104776105996,8445,Blue,6.73765891494204,['not assigned.unknown'],LOC_Os02g54360,-0.478351634486118,0.329949379087971,,-1.86062777043933,0.000391000246787,Down,-1.81754862813014,0.000203150288435,Down,-0.953232051413223,0.041861786862692,,-0.348035221389977,0.466872618132776,,-0.593704355865965,0.260379403023463,
2825,Os02g0255700,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,171.412267061978,296,Blue,124.032060545652,['not assigned.unknown'],LOC_Os02g15660,-1.29566856045713,1.41E-09,Down,-1.06916174216479,8.67E-07,Down,-1.77396349135111,3.30E-17,Down,-1.18977676228642,2.72E-08,Down,-0.708551133085245,0.000435310808235,,-1.02317957495269,3.78E-06,Down
2826,Os07g0258100,Conserved hypothetical protein.,,,,,50.9745467684778,3328,Brown,49.8419709089516,['protein.aa activation.alanine-tRNA ligase'],LOC_Os07g15440,-1.24917444398207,0.000230696961376,Down,0.452555703693997,0.191204164042923,,0.713037797917757,0.017412269402004,,1.14405766809011,3.01E-05,Up,0.517116535285341,0.06549194834273,,0.656229522579712,0.038407984628389,
2827,Os04g0686650,Similar to H0723C07.13 protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,1.68188954214055,12151,Pink,0.94670455426743,['protein.postranslational modification'],LOC_Os04g59000,0.303263736527265,0.376161085373292,,1.22873870992144,1.01E-05,Up,1.36434445378143,5.70E-07,Up,1.1149775436578,7.06E-05,Up,1.26843119904837,2.70E-07,Up,1.3107232661787,3.07E-06,Up
2828,Os04g0588700,ABC transporter-like domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",OsABCC7,,,0.573092714698884,13163,Grey,0.054275206781699,['transport.ABC transporters and multidrug resistance systems'],LOC_Os04g49900,-2.75131648705598,2.94E-08,Down,-2.26365853014294,1.03E-05,Down,-1.60574727172027,0.000449831916672,Down,-1.46119469439079,0.00122118421268,Down,-0.954025579736326,0.013495103851953,,-0.556044212853389,0.296515968549196,
2829,Os09g0548400,"Dimethylaniline monooxygenase, N-oxide-forming domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: intrinsic to endoplasmic reticulum membrane (GO:0031227), Molecular Function: flavin-containing monooxygenase activity (GO:0004499), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: NADP binding (GO:0050661)",,"Taurine and hypotaurine metabolism, Metabolic pathways",,3.44503321231845,11116,Pink,0.943684740714791,"['misc.oxidases - copper, flavone etc.']",LOC_Os09g37620,-0.897202531818316,0.132877278084312,,0.266925527348251,0.718244609272586,,1.54408413938396,0.003043422152651,Up,1.43112290011463,0.007027067982019,Up,0.127419667287657,0.870138594062251,,-0.302123546153617,0.718778062442882,
2830,Os03g0781400,"Ribose 5-phosphate isomerase family protein., Similar to ribose-5-phosphate isomerase.","Biological Process: pentose-phosphate shunt, non-oxidative branch (GO:0009052), Molecular Function: ribose-5-phosphate isomerase activity (GO:0004751)",,"Pentose phosphate pathway, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,148.458342782953,560,Blue,117.377665692905,['OPP.non-reductive PP.ribose 5-phosphate isomerase'],LOC_Os03g56869,-2.10549847008,2.93E-13,Down,-2.21697047267865,6.73E-13,Down,-2.4452773846918,6.92E-16,Down,-0.828603286881985,0.003894154292227,,-1.01112439764267,2.56E-05,Down,-1.25578088060734,8.69E-06,Down
2831,Os05g0446000,-,,,,,14.2696610614097,7665,Brown,11.7840718816312,['DNA.repair'],,-1.2523347650218,0.039174339593051,Down,1.09725818718461,0.036826415508039,Up,1.08658258367394,0.034165031529944,Up,1.77981526748311,0.00014122589041,Up,0.650794633234387,0.212466937561593,,0.984668499284982,0.075771607403879,
2832,Os04g0517500,Similar to Phosphoenolpyruvate carboxylase kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,0.641069341450461,13100,Grey,0.215640073488853,"['glycolysis.cytosolic branch.phospho-enol-pyruvate carboxylase kinase (PPCK)', 'glycolysis.unclear/dually targeted.phospho-enol-pyruvate carboxylase kinase (PEPCK)']",LOC_Os04g43710,-1.95652031683968,0.000297185048151,Down,-0.858617778661783,0.132677097411589,,-1.61410908080459,0.003019235727752,Down,0.40371166480369,0.47154141394627,,1.03458562519221,0.010970173811061,Up,0.871937647882135,0.081608054996585,
2833,Os11g0133001,Similar to Ser/Thr protein kinase (Fragment).,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SDRLK-7,,,11.0947758091805,8422,Brown,5.68286801734472,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os11g03820,1.90417253911089,0.000211692210143,Up,3.19404384102994,2.97E-11,Up,3.7339245812596,2.03E-15,Up,3.77118337583272,1.06E-15,Up,4.44217120914555,5.55E-26,Up,4.47239231911477,1.51E-21,Up
2834,Os03g0824300,Hypothetical conserved gene.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,Ribosome biogenesis in eukaryotes,,42.9674720618335,3863,Brown,40.8574066087958,['RNA.RNA binding'],LOC_Os03g60930,-0.558848323445913,0.152414286521406,,1.08414495031701,0.00045954205955,Up,1.31086996019937,4.82E-06,Up,1.40988011125044,5.32E-07,Up,0.910786921170771,0.000553730838472,,1.1292016936964,0.000143904840234,Up
2835,Os10g0485300,Hypothetical conserved gene.,,,,,40.8632158494347,4026,Green,20.9192331287805,['not assigned.unknown'],LOC_Os10g34400,-1.44045667109079,1.65E-15,Down,-1.41061366564914,9.06E-15,Down,-1.55319632969765,5.92E-18,Down,-1.56212160490985,3.21E-18,Down,-0.949886528176318,5.19E-09,,-0.791873989849049,3.39E-05,
2836,Os02g0531450,Conserved hypothetical protein.,,,,,0.830035388110345,12911,Grey,0.119557844692368,['not assigned.unknown'],LOC_Os02g32940,1.26859818195874,0.102490688856098,,1.81391323417175,0.014335501396075,Up,2.23656008658842,0.000964502945434,Up,1.55825093685196,0.03732946335504,Up,0.562295234434551,0.528004106730708,,0.494258037535196,0.669359408621306,
2837,Os04g0616500,Similar to H0525G02.11 protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,30.6875497512714,5033,Pink,19.0425786985498,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os04g52614,3.30747433907831,9.26E-65,Up,3.89789826418055,3.87E-90,Up,3.31303597678102,8.53E-65,Up,2.89792418905775,1.43E-49,Up,2.32441904598247,1.14E-38,Up,2.07848464752598,1.06E-24,Up
2838,Os07g0563300,"B3 domain transcriptional repressor, Regulator of seed germination and seedling development","Molecular Function: DNA binding (GO:0003677), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: metal ion binding (GO:0046872)",GD1,,B3,4.050102923357,10793,Turquoise,3.35464638927919,,LOC_Os07g37610,2.04482322820692,1.96E-40,Up,1.03469859440791,1.80E-10,Up,0.491149044980552,0.005247890845871,,0.22352541044003,0.276677729930815,,0.019464521154176,0.942485629795635,,0.19088219835602,0.414144996701535,
2839,Os04g0117900,Amidase family protein.,"Molecular Function: carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)",,"Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Metabolic pathways",,30.2845203857695,5074,Brown,26.8140367676754,['protein.targeting.chloroplast'],LOC_Os04g02754,-0.415658348865126,0.053837571113619,,0.868032531801667,4.80E-06,,1.54524209428336,2.85E-18,Up,1.68656759009444,8.72E-22,Up,1.36850522168007,7.56E-18,Up,1.19616974827901,7.08E-11,Up
2840,Os08g0192100,Hypothetical conserved gene.,,,,,30.021391761842,5116,Purple,15.1840226165009,['not assigned.unknown'],LOC_Os08g09290,-7.61016837994631,0.040468941414557,Down,-7.0733363026903,0.063924328006759,,-7.37196729217668,0.048661483310884,Down,-7.51369360102851,0.046025239494636,Down,-7.73750504926902,0.019966199603636,Down,-4.04977661202396,0.332215430665819,
2841,Os10g0389200,"Red chlorophyll catabolite reductase, Leaf senescence, Wound responses",Molecular Function: red chlorophyll catabolite reductase activity (GO:0051743),"OsRCCR1, RCCR1","Porphyrin metabolism, Biosynthesis of secondary metabolites",,61.8094964647317,2756,Red,39.2806090406501,['not assigned.unknown'],LOC_Os10g25030,0.463328658076182,0.203986447648183,,1.29879049579092,3.14E-05,Up,1.96933483131605,1.93E-11,Up,1.49889424463489,7.46E-07,Up,2.54156969434387,6.19E-23,Up,2.58044804314776,6.01E-19,Up
2842,Os06g0256500,Similar to Glucose-6-phosphate isomerase.,"Biological Process: gluconeogenesis (GO:0006094), Biological Process: glycolysis (GO:0006096), Molecular Function: glucose-6-phosphate isomerase activity (GO:0004347)",PGI2,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of nucleotide sugars",,26.3261834631349,5559,Purple,11.1088922732855,['glycolysis.plastid branch.glucose-6-phosphate isomerase'],LOC_Os06g14510,0.247566592011408,0.749622808268042,,-1.55444864745958,0.009477662233976,Down,-2.02437668995667,0.000421514586576,Down,-2.671568965511,2.13E-06,Down,-2.84506652668934,9.80E-09,Down,-2.85792251924398,5.69E-07,Down
2843,Os02g0273700,VHS domain containing protein.,"Biological Process: intracellular protein transport (GO:0006886), Cellular Component: intracellular (GO:0005622)",,,,6.57027094673492,9797,Green,4.22260133470592,['cell.vesicle transport'],LOC_Os02g17350,-1.14720525082524,5.22E-05,Down,-1.63421582172974,8.40E-09,Down,-1.86318313823706,2.35E-11,Down,-1.82107550237316,5.48E-11,Down,-1.42941949410167,3.61E-09,Down,-1.50497789660589,9.37E-08,Down
2844,Os06g0639500,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,49.0683891284201,3452,Red,23.6679105640033,['protein.postranslational modification'],LOC_Os06g43270,-0.308746705541192,0.225549637043929,,0.53863875494663,0.018200167723047,,1.04018769423171,1.63E-07,Up,1.01631909765229,3.25E-07,Up,0.431401151648406,0.03230231364141,,0.566134573622281,0.012103093961942,
2845,Os08g0548700,Hypothetical conserved gene.,,,,,1.65286312587886,12171,Turquoise,1.51626165888544,['stress.biotic'],LOC_Os08g43510,-0.27504195838309,0.631849252057966,,-1.2497583678345,0.031484893599835,Down,-1.68149382002384,0.002912274872794,Down,-0.40414978650299,0.48134403923073,,-0.833544838614553,0.049687084900469,,-0.586549998323032,0.317866231349331,
2846,Os05g0149500,Similar to lipopolysaccharide-modifying protein.,,,,,56.8969722394802,3010,Blue,42.206061609745,['not assigned.unknown'],LOC_Os05g05690,-2.59678499300097,0.002800883986391,Down,-1.85904464075997,0.037826387639707,Down,-2.74387880847614,0.002296757385793,Down,-1.85677714844329,0.030330094418532,Down,-0.895686956690544,0.277167637213256,,-1.81805470903589,0.040380855728991,Down
2847,Os03g0411500,"Subunit of the chloroplast Clp (plastidic caseinolytic protease), Chloroplast biogenesis and leaf development","Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type endopeptidase activity (GO:0004252)","VYL, OsClpP6, ClpP6, CLP6",,,75.595273187444,2207,Tan,14.1964383376983,['protein.degradation.serine protease'],LOC_Os03g29810,-1.57632172189131,2.43E-09,Down,-0.997770234654199,0.000265497372493,,-1.31108389688916,7.09E-07,Down,-0.177385382140877,0.595778635320916,,-0.683197777157772,0.003200943191431,,-0.728903835724604,0.0083904796412,
