id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
2313,Os09g0351800,Malectin-like carbohydrate-binding domain domain containing protein.,,,,,24.1734070168586,5899,Pink,16.3616574805121,['signalling.receptor kinases.misc'],LOC_Os09g18230,1.41274111575321,0.009038029335533,Up,1.65029795158644,0.001123074380951,Up,1.98801996539158,4.53E-05,Up,1.76336769849218,0.000332138979908,Up,1.15681021146328,0.039804806672451,Up
2314,Os09g0319800,Terpene synthase-like domain containing protein.,,OsCPS3,,,31.8143964823355,4912,Pink,24.1657051614356,['hormone metabolism.gibberelin.synthesis-degradation.copalyl diphosphate synthase'],LOC_Os09g15050,0.166188966082776,0.922746360042964,,2.63472886844303,0.001943976905347,Up,5.48722219964126,3.14E-13,Up,6.76003038020653,6.91E-20,Up,6.72241396607243,2.47E-19,Up
2315,Os03g0111600,Protein of unknown function DUF1618 domain containing protein.,,,,,108.231632635011,1205,Turquoise,75.7697674192208,['not assigned.unknown'],LOC_Os03g02090,0.912314319244322,0.0020308948862,,1.1371163521616,3.33E-05,Up,1.07148546859564,9.96E-05,Up,0.680576256574451,0.01988181416318,,0.385717030004832,0.290119447572262,
2316,Os02g0667500,"Similar to tetracycline transporter protein., Hypothetical conserved gene.","Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021),",,,,1.30757919567142,12451,Turquoise,1.05193974231798,['not assigned.unknown'],LOC_Os02g44730,-1.59706722774549,0.005408167352352,Down,-1.2200103527598,0.029320605710082,Down,-1.49238571144732,0.006166865876011,Down,-3.20108881170353,3.50E-08,Down,-0.836901951870867,0.179073279393048,
2317,Os07g0588800,"Protein of unknown function DUF2419 domain containing protein., Similar to predicted protein.",,,,,3.44269594727739,11117,Tan,1.60943489516908,['not assigned.unknown'],LOC_Os07g39980,0.177675639958533,0.839334108400688,,1.50590429712258,0.002789836700209,Up,2.10086690397502,7.89E-06,Up,2.75790676124733,9.01E-10,Up,2.69122718014466,4.91E-09,Up
2318,Os07g0556300,Octicosapeptide/Phox/Bem1p domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,49.2550790050555,3440,Blue,31.725658894786,['protein.postranslational modification'],LOC_Os07g37040,-1.24365572314693,0.014276643336736,Down,-1.38621519598648,0.003771192130843,Down,-1.58667439252286,0.000793509824871,Down,-2.5858694936485,8.08E-08,Down,-1.65886495559031,0.000609858653355,Down
2319,Os01g0281000,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),OsSTA12,,,64.6370546672106,2642,Green,31.8286140381196,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os01g17390,-1.43076735230979,9.77E-14,Down,-2.13825217241726,2.54E-30,Down,-2.62011202665292,3.11E-44,Down,-3.09582916972648,2.28E-60,Down,-1.42065367972578,8.17E-14,Down
2320,Os05g0465000,Conserved hypothetical protein.,,,,,0.170818171902567,13590,Grey,0.027647644336149,['not assigned.unknown'],LOC_Os05g38940,1.30685134059836,0.309167734719525,,1.77872271096129,0.110502203759809,,2.71847930217595,0.005906156290615,Up,3.8982732200878,2.28E-05,Up,1.15021444727675,0.38912769693634,
2321,Os03g0298700,Hypothetical conserved gene.,,OsSCAR2,,,25.8663439340998,5637,Green,13.4112498650154,['cell.organisation'],LOC_Os03g18710,-1.4416300741443,0.00043158898148,Down,-2.24467449995532,1.12E-08,Down,-3.02312896546473,4.46E-13,Down,-2.76933786852517,5.37E-12,Down,-2.65804252151625,6.69E-11,Down
2322,Os07g0530400,"Ribosomal protein S14, conserved site domain containing protein.",,,,,92.9903264397367,1617,Blue,73.804400426937,['not assigned.unknown'],LOC_Os07g34620,-2.22681347703956,0.002579028546224,Down,-4.60681452670747,1.51E-07,Down,-3.16377573524889,1.58E-05,Down,-3.02487626885987,2.08E-05,Down,-1.64940773616269,0.024655308412243,Down
2323,Os02g0661900,"Similar to OSIGBa0143N19.13 protein., Similar to Vesicle-associated membrane protein-associated protein B/C (VAMP- associated protein B/C) (VAMP-B/VAMP-C) (VAP-B/VAP-C). Splice isoform 2.",Molecular Function: structural molecule activity (GO:0005198),,,,3.18065474605037,11263,Red,2.00611385719771,['not assigned.unknown'],LOC_Os02g44300,0.413993625643337,0.658028272030096,,1.03728449007512,0.127526807205182,,3.53552511931821,1.27E-11,Up,4.71490477719473,1.55E-20,Up,0.556637071295267,0.518210749757989,
2324,Os08g0504400,"Similar to uncharacterized enzyme involved in pigment biosynthesis., Similar to Uncharacterized enzyme involved in pigment biosynthesis.","Molecular Function: hydrolase activity, acting on glycosyl bonds (GO:0016798)",,"Pyrimidine metabolism, Metabolic pathways",,21.2846631978534,6337,Brown,18.0867189191284,['not assigned.unknown'],LOC_Os08g39420,-0.109486938613378,0.81061341518292,,0.753868849152762,0.006378872786884,,1.11394372372403,1.47E-05,Up,1.01051733529971,8.95E-05,Up,0.56836670625826,0.061275768644726,
2325,Os12g0156900,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,7.7970837160589,9411,Brown,6.16292952719977,['transport.misc'],LOC_Os12g06070,-0.212497124506619,0.916382324488757,,0.803230566060143,0.58341481373498,,3.0225993035509,0.002421088073247,Up,3.47963071730245,0.000298237340523,Up,1.9550141708846,0.09264316888478,
2326,Os02g0799600,Conserved hypothetical protein.,,,,,14.8581446706293,7544,Turquoise,11.7731912395163,['not assigned.unknown'],LOC_Os02g55600,2.63632825247407,1.99E-14,Up,2.75117115102594,2.67E-16,Up,2.80764651076257,5.00E-17,Up,1.97171354904597,1.29E-08,Up,1.3646129455977,0.000314428286542,Up
2327,Os01g0252600,Similar to predicted protein.,,,,,135.92414637061,723,Blue,114.596380156829,['not assigned.unknown'],LOC_Os01g14890,-1.0305550917901,0.032456367385012,Down,-2.43598689840503,4.85E-08,Down,-2.9208378520416,3.53E-10,Down,-1.98829400145361,4.51E-06,Down,-1.53711239136701,0.000646574757321,Down
2328,Os05g0526200,Similar to Calcium homeostasis regulator CHoR1.,,,,,33.1456927915255,4753,Black,14.3259912594243,['not assigned.unknown'],LOC_Os05g45030,-1.14232529200679,9.66E-07,Down,-1.62197773287733,3.46E-13,Down,-1.28987919266183,9.50E-09,Down,-0.98152340500683,1.60E-05,,-0.741673015409868,0.002321010647589,
2329,Os01g0130000,"Cation efflux protein family protein., Similar to metal tolerance protein C3.","Biological Process: cation transport (GO:0006812), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: cation transmembrane transporter activity (GO:0008324)",OsMTP9,,,128.002648333013,831,Turquoise,96.6094578750489,['transport.metal'],LOC_Os01g03914,1.29165171615047,8.98E-06,Up,1.53796189484737,2.95E-08,Up,1.77293547903466,7.54E-11,Up,1.08164808178452,0.000156655433921,Up,1.30730762753636,5.21E-06,Up
2330,Os12g0125500,"Similar to MatE family protein, expressed.","Biological Process: drug transmembrane transport (GO:0006855), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: drug transmembrane transporter activity (GO:0015238), Molecular Function: antiporter activity (GO:0015297)",,,,58.3354471552312,2944,Blue,41.2832332618193,['transport.misc'],LOC_Os12g03200,-1.15967934549738,0.000323254846188,Down,-1.38137376702755,6.65E-06,Down,-1.72381678509743,1.52E-08,Down,-1.28205741597804,2.40E-05,Down,-1.59158447211842,2.70E-07,Down
2331,Os02g0815800,"S1, RNA binding domain containing protein.",,,RNA degradation,,19.0390608771339,6723,Brown,18.5348204505886,['not assigned.unknown'],LOC_Os02g57070,-0.724596290384421,0.460162325575763,,1.42919562710361,0.030495068602332,Up,1.27021380124688,0.058144600756341,,1.90110939489521,0.001691681099995,Up,1.18776832881654,0.098230974163592,
2332,Os10g0475000,Conserved hypothetical protein.,,,,,5.74986691259747,10087,Blue,4.32402320141642,,"LOC_Os10g33540, LOC_Os10g33550",-1.25521464485424,0.282164623579214,,-3.70589241301166,0.001907314238495,Down,-3.57801044820074,0.002449342635502,Down,-1.24161545085564,0.228340071513823,,-0.033728660155602,0.985999186122475,
2333,Os01g0115600,Similar to LRK14.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,12.3775014569847,8096,Black,7.10998829654304,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02560,-1.71017624298211,0.004858871492735,Down,-0.989535658683069,0.094569921218387,,-0.113726329000352,0.883847901766402,,0.745267376199994,0.173218036638018,,1.08441303149642,0.046950373062695,Up
2334,Os05g0585900,Mitochondrial carrier protein domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial inner membrane (GO:0005743), Molecular Function: binding (GO:0005488)",,,,64.2374572498225,2662,Green,21.5609911749276,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os05g50840,-1.25143856758963,1.21E-21,Down,-1.47489511191805,1.35E-30,Down,-1.82685173781868,2.38E-46,Down,-2.47428358539962,2.20E-83,Down,-1.06237348654397,4.47E-16,Down
2335,Os12g0639600,"Similar to Hedgehog-interacting-like protein., Six-bladed beta-propeller, TolB-like domain containing protein.",", Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor (GO:0016901), Molecular Function: quinone binding (GO:0048038)",,,,43.3262414406073,3836,Pink,25.409325419793,['cell.organisation'],LOC_Os12g44230,0.027490505107426,0.965402703709302,,2.00136017586633,4.35E-11,,2.79982082032913,1.59E-21,,3.65001099690637,1.04E-36,,3.31462324389855,8.78E-30,
2336,Os03g0191200,WW/Rsp5/WWP domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,5.29948672771949,10262,Magenta,2.84777105182539,['not assigned.unknown'],LOC_Os03g09120,-1.39254173438901,0.040021828424226,Down,-0.899639599074484,0.184826916632131,,-1.35429196196877,0.032485165815824,Down,-1.52008980569916,0.013263772529901,Down,-0.674632521704486,0.371278025697263,
2337,Os06g0155900,Conserved hypothetical protein.,,,,,17.0832436309789,7066,Brown,15.8765217744781,['not assigned.unknown'],LOC_Os06g06210,0.248680342058156,0.723002839962088,,1.39118941077196,0.001463434822114,Up,1.19024138448513,0.007788771657985,Up,1.1380787444539,0.010153076144713,Up,0.91906643325601,0.063546521684748,
2338,Os01g0151900,Pentatricopeptide repeat domain containing protein.,,,,,50.3785072871104,3364,Brown,48.6183738518,['development.unspecified'],LOC_Os01g05860,0.136813593367957,0.924562638381863,,0.740137552725653,0.479959822304637,,1.66550143095004,0.04205434685908,Up,2.41942245240653,0.001189499541304,Up,0.985938282160753,0.33050505417529,
2339,Os05g0586900,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),,,,67.327650383045,2530,Black,21.205486398022,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os05g50950,-0.740809541813855,0.072764672594462,,-1.14145689051406,0.002006325872366,Down,-1.1176532288084,0.002363189403168,Down,-0.800408315586369,0.032418959591565,,-0.27846077224431,0.588680982033116,
2340,Os03g0737000,"Cystathionine beta-synthase, core domain containing protein., Hypothetical gene., Similar to CBS domain containing protein, expressed.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein binding (GO:0005515),",OsCBSX4,,,10.1936565451662,8664,Pink,3.4998988719828,['not assigned.unknown'],LOC_Os03g52690,0.913278244937784,2.27E-05,,1.76532826503869,9.26E-19,Up,2.33716972068089,1.33E-32,Up,2.11234008433397,8.30E-27,Up,1.70930322292953,1.91E-17,Up
2341,Os03g0736600,Similar to ATP synthase.,"Biological Process: ATP synthesis coupled proton transport (GO:0015986), Molecular Function: hydrogen ion transporting ATP synthase activity, rotational mechanism (GO:0046933)",,,,137.715135673566,702,Blue,112.698231665355,['not assigned.unknown'],LOC_Os03g52660,-2.18707638139273,1.97E-19,Down,-3.23510941460203,5.38E-41,Down,-3.51841211118753,5.54E-47,Down,-2.9405322545307,5.41E-35,Down,-2.34582404807025,1.11E-22,Down
2342,Os07g0551300,Similar to KI domain interacting kinase 1.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SDRLK-6,,,5.55465501655015,10175,Yellow,2.59914793769157,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g36590,1.56353593035402,2.05E-07,Up,-0.160105103637099,0.72863023627976,,-0.798766621785241,0.013831035170248,,-1.20911243225936,7.30E-05,Down,-0.306495966041295,0.474005515923739,
2343,Os08g0288000,Conserved hypothetical protein.,,,,,42.9260192030995,3865,Blue,33.6046034969207,['not assigned.unknown'],LOC_Os08g19114,-0.748147745986486,0.000330813962229,,-1.36697134601914,1.57E-12,Down,-1.31852151644613,9.43E-12,Down,-0.68209555347204,0.000648639626232,,-0.505250470646235,0.021086152272777,
2344,Os09g0482680,"Similar to Ribonuclease Z, chloroplast precursor (EC 3.1.26.11) (RNase Z) (tRNase Z) (tRNA 3 endonuclease) (Zinc phosphodiesterase CPZ).",Molecular Function: hydrolase activity (GO:0016787),OsaTRZ2,,,22.8376268598517,6085,Brown,19.9360965134178,['RNA.processing.ribonucleases'],LOC_Os09g30466,-1.13108149590176,0.074661757043406,,2.38025554322135,9.83E-10,Up,3.23758523505672,5.85E-18,Up,3.59780350227784,2.70E-22,Up,2.70267926483197,2.81E-12,Up
2345,Os05g0341450,Conserved hypothetical protein.,,,,,40.1735671651321,4102,Blue,25.5909489895414,,None,-1.38154111019879,0.175241289348935,,-2.4394131054948,0.009350744730924,Down,-2.34130347733832,0.012127490224508,Down,-1.83704370218111,0.040396380004986,Down,-0.942649495774245,0.380432913085618,
2346,Os02g0324400,"Secreted protein with a CLE domain, Maintenance of the floral meristem (FM) and the vegetative shoot apical meristem (SAM)",,"FOS1, OsCLE202, CLE202",,,6.06842079351347,9969,Turquoise,3.77165489384962,['not assigned.unknown'],LOC_Os02g21890,-1.24289371316964,0.422179820223501,,-0.383620394252041,0.828868586399768,,-1.33990923572008,0.339763419805167,,-4.35980272641162,0.006246126323963,Down,-3.65310087103884,0.015590595731208,Down
2347,Os03g0340500,"Similar to Sucrose synthase (EC 2.4.1.13)., Similar to sucrose synthase2.","Biological Process: sucrose metabolic process (GO:0005985), Biological Process: biosynthetic process (GO:0009058), Molecular Function: sucrose synthase activity (GO:0016157), Biological Process: biosynthetic process (GO:0009058), Molecular Function: sucrose synthase activity (GO:0016157)",OsSUS4,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,72.2937901960098,2336,Red,41.2698558305827,['major CHO metabolism.degradation.sucrose.Susy'],LOC_Os03g22120,1.72845674902212,0.000302296669067,Up,2.73283028300741,1.99E-10,Up,4.34452542203684,3.86E-26,Up,4.45716477852798,1.32E-27,Up,3.01007395107453,2.23E-12,Up
2348,Os02g0260200,"Kelch repeat-containing F-box protein, Regulation of panicle architecture",Molecular Function: protein binding (GO:0005515),"EP3, LP",,,1.73376564496069,12114,Turquoise,1.33854436455033,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g15950,-1.01671023952633,0.000250077562846,Down,-0.561460894434603,0.049691367261817,,-0.93496153677583,0.00043766809113,,-1.5395849866104,3.28E-09,Down,-0.484175556724717,0.113166095739008,
2349,Os05g0462000,Similar to plant-specific domain TIGR01589 family protein.,,,,,3.56262932379253,11051,Blue,2.18350672275789,['not assigned.unknown'],LOC_Os05g38680,-0.018394765395111,0.986135210140581,,-1.70334140254332,0.004608150654783,Down,-2.09495807609098,0.000376165145525,Down,-6.55719506505076,1.35E-10,Down,-3.89311334676304,1.45E-09,Down
2350,Os03g0180300,"Similar to Ataxin-2 C-terminal region family protein, expressed., Hypothetical conserved gene.",,,,,61.5575445039259,2769,Green,21.0726395444911,['DNA.synthesis/chromatin structure'],LOC_Os03g08270,-1.15326419524659,1.74E-19,Down,-1.30568531741135,1.08E-25,Down,-1.48445576397219,1.05E-32,Down,-1.98723499161189,6.62E-57,Down,-1.47042845156974,1.13E-31,Down
2351,Os06g0708500,Similar to Peptidyl-prolyl cis-trans isomerase.,"Biological Process: protein folding (GO:0006457), Molecular Function: peptidyl-prolyl cis-trans isomerase activity (GO:0003755)",CYP20-1,,,23.8989233051735,5936,Midnightblue,5.88468478348555,['cell.cycle.peptidylprolyl isomerase'],LOC_Os06g49480,0.160617731021949,0.478231724786475,,0.938268956862142,1.25E-09,,1.25709515076255,6.34E-17,Up,1.70168303728455,7.68E-31,Up,1.1407997331945,9.57E-14,Up
2352,Os07g0657900,"Similar to Thioredoxin reductase., NADPH thioredoxin reductase, Chloroplast detoxification","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Biological Process: removal of superoxide radicals (GO:0019430), Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: thioredoxin-disulfide reductase activity (GO:0004791), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Cellular Component: cytoplasm (GO:0005737)","NTRC, OsNTRC, NtrC, OsGRL15",Selenocompound metabolism,,178.797133027017,241,Blue,133.40487542738,['redox.thioredoxin'],LOC_Os07g46410,-1.87365006853328,3.71E-20,Down,-2.84476264023545,1.24E-44,Down,-3.01411582134066,6.12E-49,Down,-2.3916227714069,3.22E-33,Down,-1.75936712638037,1.82E-18,Down
2353,Os06g0675700,Similar to High pI alpha-glucosidase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: carbohydrate binding (GO:0030246)",ONG3,"Galactose metabolism, Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,2.01631101029479,11926,Grey,0.163813564013927,"['misc.gluco-, galacto- and mannosidases.alpha-galactosidase']",LOC_Os06g46284,-0.420789404130849,0.421440469900024,,-0.315835178550937,0.548806089580735,,-1.43001059765808,0.000493907377237,Down,-1.55707146830673,0.000113229312691,Down,-1.56154455679598,0.000190623543011,Down
2354,Os12g0270300,"NB-ARC domain containing protein., Hypothetical conserved gene.","Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,77.6439499223084,2131,Blue,47.9509009225914,['stress.biotic.PR-proteins'],LOC_Os12g17090,-0.434884667517979,0.195304537597232,,-1.78727206833288,3.73E-11,Down,-3.27410658134662,2.43E-28,Down,-2.57862305217057,1.06E-20,Down,-1.62913587704516,2.77E-09,Down
2355,Os02g0767500,Mitochondrial phosphate transporter.,,,,,13.9091407914807,7752,Green,5.28512215691322,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os02g52860,-0.712100380448075,1.61E-06,,-0.827795262239045,7.20E-09,,-1.07284062790457,2.39E-14,Down,-1.22244063335813,1.93E-18,Down,-0.707860795794734,1.41E-06,
2356,Os05g0555100,Similar to Protein phosphatase 2A B'kappa subunit.,"Biological Process: signal transduction (GO:0007165), Cellular Component: protein phosphatase type 2A complex (GO:0000159), Molecular Function: binding (GO:0005488), Molecular Function: protein phosphatase type 2A regulator activity (GO:0008601)",B'&kappa;-PP2A,mRNA surveillance pathway,,2.44505140889855,11676,Magenta,0.882370476817984,['protein.postranslational modification'],LOC_Os05g48150,-0.838308574993911,0.514224064518111,,-1.27778323940192,0.259747939861712,,-1.5834517236293,0.143218637319603,,-3.69948493401266,0.00179090475286,Down,-2.24795413334791,0.043780376555774,Down
2357,Os05g0531000,Protein of unknown function DUF584 family protein.,,OsS40-14,,,46.0237280817196,3640,Turquoise,27.9550178650016,['not assigned.unknown'],LOC_Os05g45440,-3.00607162470052,1.02E-06,Down,-3.46359966090185,8.71E-09,Down,-4.12077076566401,2.28E-10,Down,-3.58710334111714,2.55E-09,Down,-3.53910137961197,8.14E-09,Down
2358,Os05g0176600,Conserved hypothetical protein.,,,,,27.2107883528888,5460,Turquoise,23.3919848537312,['not assigned.unknown'],LOC_Os05g08414,1.26602010454375,0.001171714226849,Up,1.08307284682866,0.005223291160675,Up,1.10631426663376,0.003868444243739,Up,0.738714355955363,0.068914505736693,,0.668433411667674,0.139636332770695,
2359,Os09g0516600,Glyoxalase II.,"Molecular Function: hydroxyacylglutathione hydrolase activity (GO:0004416), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: hydrolase activity (GO:0016787)",OsGLYII3,"Pyruvate metabolism, Metabolic pathways",,59.015124016621,2904,Purple,25.7459291442967,['Biodegradation of Xenobiotics.hydroxyacylglutathione hydrolase'],LOC_Os09g34100,-1.11564854846347,1.69E-15,Down,-2.43739384507892,6.41E-71,Down,-2.84468353153957,4.67E-94,Down,-3.34139779912545,2.06E-126,Down,-2.27624585809606,9.65E-62,Down
2360,Os01g0973400,Similar to radical SAM domain-containing protein.,"Biological Process: rRNA processing (GO:0006364), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: RNA methyltransferase activity (GO:0008173), Molecular Function: iron-sulfur cluster binding (GO:0051536)",,,,153.155543590436,492,Blue,124.802728383631,['not assigned.unknown'],LOC_Os01g74190,-0.644955298031279,0.001337897907344,,-0.974573484164266,1.73E-07,,-1.15819540330245,3.50E-10,Down,-1.17368348258597,1.50E-10,Down,-0.940452038270655,7.06E-07,
2361,Os04g0282400,Similar to FPF1 protein-like (RAA1).,,OsFPFL4,,,13.4146780082473,7852,Green,5.40008912344666,['not assigned.unknown'],LOC_Os04g21350,-1.07776216037266,0.060194574535544,,-2.97115590503201,1.91E-08,Down,-4.67676538398623,1.15E-12,Down,-7.11810737404904,1.18E-09,Down,-4.6209669696832,5.83E-13,Down
2362,Os07g0616200,Similar to Beta-ketoacyl-ACP synthase.,"Biological Process: fatty acid biosynthetic process (GO:0006633), Biological Process: metabolic process (GO:0008152), Biological Process: biosynthetic process (GO:0009058), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors",,20.1010160289291,6525,Blue,12.2929180268777,['lipid metabolism.FA synthesis and FA elongation.ketoacyl ACP synthase'],LOC_Os07g42420,-1.30852230902555,0.003118320575306,Down,-1.10149989817035,0.009790906152696,Down,-0.184105760637334,0.738901194737515,,-0.869281360686171,0.040318129028754,,-0.187725236790982,0.7691681170086,
2363,Os02g0542400,Conserved hypothetical protein.,,"OsGT&gamma;-1, OsGTgamma-1",,Trihelix,2.66114725025672,11551,Red,1.36772387426124,"['RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family']",LOC_Os02g33770,2.27909484513967,3.40E-14,Up,2.18813049264702,1.16E-13,Up,2.71770766241612,3.47E-21,Up,2.74664186198538,8.77E-22,Up,2.06661308390159,5.73E-12,Up
2364,Os02g0137100,Similar to plant-specific domain TIGR01589 family protein.,,,,,32.4768790394788,4828,Red,10.4742060453032,['not assigned.unknown'],LOC_Os02g04450,1.59709697447824,1.75E-17,Up,1.10747586434966,6.11E-09,Up,1.37033859062289,1.80E-13,Up,0.591489301368405,0.003645517688817,,0.762285826856687,0.000179141432712,
2365,Os08g0345700,Similar to Fructose-6-phosphate 1-phosphotransferase (Fragment).,"Biological Process: glycolysis (GO:0006096), Cellular Component: 6-phosphofructokinase complex (GO:0005945), Molecular Function: 6-phosphofructokinase activity (GO:0003872), Molecular Function: ATP binding (GO:0005524), Molecular Function: diphosphate-fructose-6-phosphate 1-phosphotransferase activity (GO:0047334)",,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,8.74628817532629,9104,Brown,4.86611940736061,['not assigned.unknown'],LOC_Os08g25720,-0.266850165641772,0.247354706692099,,1.45624229721545,2.43E-19,Up,1.78200279410446,6.15E-29,Up,1.87761141805434,2.84E-32,Up,1.64159349440553,3.17E-24,Up
2366,Os07g0166600,Conserved hypothetical protein.,,,,,46.0935345298855,3636,Grey60,6.00157696415454,['RNA.processing'],LOC_Os07g07220,-0.136587079911908,0.835767511871461,,0.954027531987849,0.015993186504548,,1.1577745395087,0.002131348345047,Up,1.42213397534949,7.82E-05,Up,0.437221244875492,0.391515154100288,
2367,Os04g0606000,Transferase family protein.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",,,,52.2208012695851,3254,Turquoise,39.0313395835352,['secondary metabolism.flavonoids.anthocyanins.anthocyanin 5-aromatic acyltransferase'],LOC_Os04g51660,-0.006967721513093,0.993769018362036,,-2.03193944042988,0.000144842662071,Down,-2.40522040636368,9.72E-06,Down,-2.83891457655753,2.60E-07,Down,-3.88148189973376,1.10E-09,Down
2368,Os02g0465000,Similar to DNA repair protein RAD23.,Molecular Function: protein binding (GO:0005515),,,,2.4019732395205,11699,Blue,1.52377095825681,['DNA.repair'],LOC_Os02g26614,-0.655682795905825,0.120025289896997,,-1.06869785443885,0.003981785733352,Down,-1.13095923141793,0.002065310854107,Down,-1.28925108611857,0.000323264680428,Down,-1.05730734234296,0.005506837978177,Down
2369,Os10g0443200,Similar to translin-like protein [Oryza sativa (japonica cultivar-group)].,Molecular Function: sequence-specific DNA binding (GO:0043565),,,,45.0519325569847,3708,Brown,42.7778653458394,['not assigned.unknown'],LOC_Os10g30640,-1.02852368479507,0.466428142835885,,2.05308806906767,0.012552270679681,Up,3.04059130821922,5.19E-05,Up,3.6821210023613,3.92E-07,Up,2.2791096822021,0.005440770554676,Up
2370,Os07g0656500,"Similar to Magnesium-chelatase subunit H family protein, expressed.","Biological Process: biosynthetic process (GO:0009058), Biological Process: chlorophyll biosynthetic process (GO:0015995), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: magnesium chelatase activity (GO:0016851)",chlH,,,1.2379675436638,12521,Green,0.508787693633888,['tetrapyrrole synthesis.magnesium chelatase'],LOC_Os07g46310,-1.20932500533648,0.126464829634329,,-1.36621874267788,0.062715966497069,,-1.53574004811923,0.032104159680602,Down,-1.83878747938337,0.00812224453834,Down,-1.119305294926,0.155868165416804,
2371,Os08g0557200,Metallophosphoesterase domain containing protein.,Molecular Function: hydrolase activity (GO:0016787),,"Purine metabolism, Glycerophospholipid metabolism, Metabolic pathways",,3.66420700193214,11000,Green,2.24368376338555,['not assigned.unknown'],LOC_Os08g44300,-0.365311634889614,0.407527315114764,,-1.16023608982937,0.000736227423173,Down,-1.30100179228854,0.000133117205743,Down,-5.57382234994985,1.68E-18,Down,-1.35754951168807,9.18E-05,Down
