id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
1936,Os06g0645400,"Similar to Isoleucine-tRNA ligase-like protein., Similar to ATP binding protein (Fragment).","Biological Process: tRNA aminoacylation for protein translation (GO:0006418), Biological Process: isoleucyl-tRNA aminoacylation (GO:0006428), Cellular Component: cytoplasm (GO:0005737), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: aminoacyl-tRNA ligase activity (GO:0004812), Molecular Function: isoleucine-tRNA ligase activity (GO:0004822), Molecular Function: ATP binding (GO:0005524),",,Aminoacyl-tRNA biosynthesis,,154.489648471842,473,Brown,152.165622949698,['protein.aa activation.isoleucine-tRNA ligase'],LOC_Os06g43760,-0.645932875094143,0.651373668939093,,-0.458903129264625,0.378063690083117,,-1.02170898456378,0.01392314946239,Down,-1.01806277725688,0.011576179888971,Down,-0.486759872895968,0.448338842116069,
1937,Os06g0228500,"Amino acid transporter, transmembrane domain containing protein.",,,,,0.850265856334937,12886,Blue,0.448303838569453,['transport.amino acids'],LOC_Os06g12320,-1.01889440134078,0.753595897799508,,-2.24928371911744,0.002810761180051,Down,-2.58512605297463,0.000617398775638,Down,-2.65429721448287,0.000342130643517,Down,-3.10103856967209,0.000422384032971,Down
1938,Os07g0561300,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),OsMsr9,,,40.5743068707579,4061,Turquoise,25.2621001616878,['not assigned.unknown'],LOC_Os07g37400,-0.995359485408499,0.999989494557828,,2.41846651069118,0.05772235325138,,3.71642249527376,0.000634259107764,Up,3.84498645933785,0.000256689222744,Up,1.83480376110403,0.290284325095758,
1939,Os07g0224900,WD40 repeat-like domain containing protein.,"Biological Process: rRNA processing (GO:0006364), Cellular Component: nucleolus (GO:0005730), Molecular Function: protein binding (GO:0005515)",OsWD40-138|OsSERL7,Ribosome biogenesis in eukaryotes,,126.374731243368,856,Brown,124.394865258769,"['RNA.processing', 'development.unspecified']",LOC_Os07g12320,-0.112829369252927,,,-1.77829782606734,0.063317675746312,,-2.62094862320983,0.009881147032681,Down,-1.91334889274542,0.032971477158333,Down,-1.38789406908793,0.262724120530723,
1940,Os01g0227300,Similar to RAB7D.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: intracellular protein transport (GO:0006886), Biological Process: nucleocytoplasmic transport (GO:0006913), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Cellular Component: intracellular (GO:0005622), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",,"Endocytosis, Phagosome",,71.5765738213087,2356,Turquoise,40.1888855151763,['signalling.G-proteins'],LOC_Os01g12730,0.664784675583501,0.886011634562178,,1.17146437716431,0.038139399587508,Up,1.31467415564518,0.012696768168602,Up,1.56852215055443,0.001471628544091,Up,0.847109456478587,0.247433703010011,
1941,Os03g0752400,Hypothetical conserved gene.,,,,,26.07459047879,5601,Blue,17.7157592279063,,None,-1.71430244722988,0.302483174680556,,-2.89764063579462,0.001361514026929,Down,-2.09629399610382,0.016309624851332,Down,-1.5522276088499,0.065247383450517,,-0.021361959566396,0.992389585278951,
1942,Os07g0568500,"Peptidase aspartic, active site domain containing protein.",,,,,11.4957150891635,8315,Black,3.98386709851431,['protein.targeting.chloroplast'],LOC_Os07g38110,-0.210774963241876,0.999989494557828,,-0.560019864868641,0.140400810125831,,-1.02482475517064,0.001915279868836,Down,-1.49080389289706,3.45E-06,Down,-0.47035996847609,0.339819913053313,
1943,Os07g0168300,Similar to Glutathione S-transferase GSTU6.,Molecular Function: protein binding (GO:0005515),GSTU11,"Glutathione metabolism, Metabolic pathways",,3.75795943654023,10940,Yellow,3.28904003114574,['misc.glutathione S transferases'],LOC_Os07g07320,0.645195377019783,0.999989494557828,,2.46399912925395,0.012473679046241,Up,5.01345838970375,1.29E-09,Up,5.39711536677533,2.20E-11,Up,4.28115707626063,1.49E-06,Up
1944,Os02g0799000,Similar to DNA-binding protein phosphatase 2C.,"Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",OsPP2C27,,,24.4265597663763,5855,Turquoise,18.0132529967001,['protein.postranslational modification'],LOC_Os02g55560,0.964048925257209,0.979701528882225,,2.76584911177378,0.001783762183265,Up,4.56315155480433,1.29E-08,Up,4.88547685367326,4.07E-10,Up,3.42733904400643,0.000121400817752,Up
1945,Os02g0767700,YbaK/aminoacyl-tRNA synthetase associated region domain containing protein.,,ERF126,,,2.07116271052387,11893,Yellow,0.924266020122689,['protein.aa activation.proline-tRNA ligase'],LOC_Os02g52880,0.433422080143113,0.807948213938364,,0.885404484239929,0.004750801845023,,1.02953872873332,0.000514333735815,Up,1.22040152682608,1.52E-05,Up,0.75076153450375,0.045465419198499,
1946,Os08g0203150,Hypothetical gene.,,,,,3.34744338587731,11165,Pink,1.9742463155498,,None,0.91669074892171,0.936111338916171,,1.68208682704826,0.036162898591264,Up,1.53939667762447,0.04925829942086,Up,3.45864545411133,5.68E-08,Up,-0.466328922828293,0.805842767031307,
1947,Os02g0803300,"Epsin-like, N-terminal domain containing protein.","Biological Process: clathrin coat assembly (GO:0048268), Cellular Component: clathrin coat (GO:0030118), Molecular Function: phospholipid binding (GO:0005543), Molecular Function: 1-phosphatidylinositol binding (GO:0005545), Molecular Function: clathrin binding (GO:0030276)",,,,99.5257703689501,1434,Turquoise,86.2958852191694,['not assigned.unknown'],LOC_Os02g55970,0.919376219160427,0.657178127945447,,3.13815849616039,9.67E-10,Up,3.02425645037887,2.64E-09,Up,4.12624385512248,2.51E-17,Up,0.073799753790628,0.964676276704269,
1948,Os08g0525700,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,61.0626493865718,2802,Tan,13.405444135178,['not assigned.unknown'],LOC_Os08g41400,-0.373221434642149,0.999989494557828,,-1.52684191543552,0.000922295526991,Down,-1.27802157303176,0.005345905655963,Down,-1.79566853837561,4.62E-05,Down,-0.441032612874542,0.56731764995458,
1949,Os03g0124000,Homeodomain-related domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,TALE,10.0064525336726,8719,Blue,5.5379421015404,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g03260,0.116322943965694,0.999989494557828,,1.02449287048208,0.031081480871566,Up,1.17052723741779,0.008130074780744,Up,2.55760425077946,2.08E-11,Up,0.140667371716348,0.899955921226145,
1950,Os03g0277600,Similar to (clone wusl1032) mRNA sequence.,,OsDUF26|OsCRRSP55,,,7.96427069130458,9361,Pink,3.85880014490232,['signalling.receptor kinases.misc'],LOC_Os03g16950,1.57547496065837,0.334744013487864,,2.320765487807,0.003014593304165,Up,-1.47279784062645,0.16342569926016,,-2.23251031473176,0.03553446679803,Down,-0.867516473821095,0.588763582870621,
1951,Os08g0387700,"NB-ARC domain containing protein., Hypothetical conserved gene.","Biological Process: defense response (GO:0006952), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: protein binding (GO:0005515), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ADP binding (GO:0043531), Molecular Function: ADP binding (GO:0043531), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",,,,8.07298827009421,9323,Red,3.35948316691469,['stress.biotic.PR-proteins'],LOC_Os08g29809,0.031833853431576,,,-0.891671907424157,0.512359157674973,,-3.43796214657766,0.010520512660013,Down,-2.79801440784107,0.017582530403597,Down,-0.897044019755166,0.624773582730767,
1952,Os04g0585000,Similar to RING-H2 finger protein ATL1R.,,,,,17.2269656209711,7036,Turquoise,9.47689632460232,['protein.degradation.ubiquitin.E3.RING'],LOC_Os04g49550,1.57556035628125,0.697992031953387,,3.32105161780573,0.000781890331024,Up,3.83965556379459,4.34E-05,Up,3.35444302071623,0.000335655531325,Up,-0.558092101928191,0.820623594573845,
1953,Os01g0801200,Conserved hypothetical protein.,,,,,113.96703238199,1095,Turquoise,108.411857622161,['not assigned.unknown'],LOC_Os01g58700,0.286420349213703,0.999989494557828,,1.01016349208955,0.120002923418652,,1.72451714160955,0.001506730968679,Up,1.92097248478917,0.000215785028101,Up,0.375883200432814,0.745592386286863,
1954,Os02g0542200,Similar to H0525E10.9 protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,FAR1,30.8100048089433,5021,GreenYellow,7.44660649024624,['signalling.light'],LOC_Os02g33750,-0.446108363228173,0.901479307873657,,-0.820809818465521,0.036538207067024,,-1.15498869589348,0.001362814960004,Down,-1.27885274224951,0.000278344875225,Down,-0.712341793146709,0.141318262829458,
1955,Os04g0606200,Similar to OSIGBa0113I13.1 protein.,,,,,5.1562716409919,10340,Yellow,3.98385848064696,['not assigned.unknown'],LOC_Os04g51680,2.78921483837954,3.06E-06,Up,4.200853306895,4.15E-16,Up,4.87941451984467,1.47E-22,Up,4.09077325637504,7.01E-16,Up,4.07244606672192,4.71E-15,Up
1956,Os06g0297700,Similar to predicted protein.,,,,,21.0073586051975,6378,Yellow,13.8526948210245,['not assigned.unknown'],LOC_Os06g19390,0.654199758021218,0.856561207760253,,1.48712492486345,0.002490038071017,Up,1.57333358433827,0.000900297925909,Up,2.12734141059239,1.39E-06,Up,0.481312442400519,0.574223302632152,
1957,Os01g0750600,Protein kinase-like domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,40.6070815247206,4057,Yellow,34.1485460576943,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g54700,1.01771954965053,0.885175698259436,,3.52078932561585,7.42E-08,Up,4.15355376584567,3.13E-11,Up,4.2695213059889,4.50E-12,Up,1.77414352829576,0.055112700480115,
1958,Os03g0285100,Conserved hypothetical protein.,,,,,26.2613126025151,5571,Purple,3.39454287579224,['protein.synthesis.misc ribosomal protein'],LOC_Os03g17660,0.696157998111104,0.901479307873657,,0.93496560076959,0.151294536406794,,1.18204338847464,0.039593612059744,Up,1.19769300645292,0.030215452327188,Up,1.05155533614588,0.15821103294945,
1959,Os03g0278366,Hypothetical conserved gene.,,,,,22.1715133570594,6180,Yellow,19.8727716338515,,None,1.25443258761329,0.870528038046631,,2.28483690563336,0.015716381377284,Up,3.18202051837119,0.000152088238593,Up,4.23418263178549,5.40E-08,Up,3.08427884980397,0.000996404327963,Up
1960,Os06g0686600,Protein of unknown function DUF3511 domain containing protein.,,,,,3.3913693246947,11142,GreenYellow,1.04670980641461,['not assigned.unknown'],LOC_Os06g47220,-0.750947577202646,0.999307060136451,,-2.4703190591435,0.003221057000672,Down,-1.69472053647019,0.039593612059744,Down,-1.0296732606581,0.209692629362762,,-2.39589096926949,0.013427138765355,Down
1961,Os03g0412400,Conserved hypothetical protein.,,,,,1.59269397693646,12216,Pink,0.583017434644928,['not assigned.unknown'],LOC_Os03g29930,-0.689544850741413,,,-0.303141701519069,0.829165108128438,,-2.02499863939661,0.052809147856568,,-2.54953345401247,0.014566669299479,Down,-2.68584893653434,0.04629007566322,Down
1962,Os01g0508000,"Similar to Beta-glucosidase., Similar to Beta-mannosidase 2.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",Os1BGlu1,"Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites",,25.4253268492245,5706,Turquoise,11.1651760590314,"['misc.gluco-, galacto- and mannosidases']",LOC_Os01g32364,0.629389602962986,0.979701528882225,,1.38365233524575,0.024871793053126,Up,1.88368320032845,0.000754230931289,Up,2.19149387570163,3.58E-05,Up,0.973958245393457,0.229322702439802,
1963,Os08g0516600,Conserved hypothetical protein.,,,,,28.47281607291,5312,Red,15.1154486692548,['not assigned.unknown'],LOC_Os08g40500,0.280608475663181,0.999989494557828,,-0.022080266289888,0.983157930438941,,-1.46613075351645,0.027145366646502,Down,-1.44837598786366,0.024765010090571,Down,-1.45304106855849,0.077559984050361,
1964,Os05g0518600,Similar to SL-TPS/P.,"Biological Process: trehalose biosynthetic process (GO:0005992), Molecular Function: catalytic activity (GO:0003824)",OsTPS1,,,21.8409699512014,6248,Purple,4.45222402316386,['minor CHO metabolism.trehalose.TPS'],LOC_Os05g44210,0.211631013463196,0.999989494557828,,1.03707502507205,0.086850060294691,,1.65383464429119,0.001596605504782,Up,1.9549246279113,7.70E-05,Up,0.79459566407451,0.30802775127396,
1965,Os09g0451500,"Similar to protein disulfide isomerase., Thioredoxin domain 2 containing protein.","Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035), Molecular Function: isomerase activity (GO:0016853)",PDIL2;3,Protein processing in endoplasmic reticulum,,42.6680191452511,3884,Midnightblue,5.10961162737754,['redox.thioredoxin'],LOC_Os09g27830,-0.194283877971922,0.999989494557828,,-1.13238826058554,0.01988116357975,Down,-2.28402287953439,2.80E-07,Down,-2.77449045149008,6.87E-10,Down,-1.56655539684105,0.00195995734199,Down
1966,Os12g0541700,Similar to Rapid alkalinization factor 2.,,,,,28.7910753100628,5263,Turquoise,11.2582789411969,['signalling.misc'],LOC_Os12g35670,2.07937478427037,0.228816478614029,,3.11022997455147,0.0008675355663,Up,3.2298063198177,0.000356751918699,Up,3.62711565255999,2.63E-05,Up,1.39318031658814,0.336978442285738,
1967,Os12g0222900,"Leucine-rich repeat, N-terminal domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,27.8075297677079,5384,Pink,14.2327861922486,['stress.biotic.PR-proteins'],LOC_Os12g12130,-0.967981058905787,,,-3.13698983879397,0.023428084324444,Down,-2.78420747637424,0.036408709012127,Down,-3.19205946516804,0.015897943832014,Down,-2.40685478966246,0.154395470613483,
1968,Os03g0293850,Similar to Ribosomal protein S15 containing protein.,,,,,34.1597798554284,4644,GreenYellow,15.2606588326721,['not assigned.unknown'],LOC_Os03g18264,-0.534725454282184,0.983576322900741,,-1.38777238922124,0.007801340406443,Down,-1.95078485702476,5.20E-05,Down,-2.51504711383607,6.59E-08,Down,-1.41881349288234,0.013344815302476,Down
1969,Os05g0427400,Similar to Phenylalanine ammonia-lyase.,"Biological Process: L-phenylalanine catabolic process (GO:0006559), Biological Process: biosynthetic process (GO:0009058), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: ammonia-lyase activity (GO:0016841)",OsPAL7,"Phenylalanine metabolism, Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,0.47603657804782,13282,Blue,0.185303095545101,['secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL'],LOC_Os05g35290,-0.108185172928981,0.999989494557828,,1.21558017918027,0.024387057055257,Up,0.783358588343558,0.157137196383644,,1.90425793294003,4.23E-05,Up,0.926221754612899,0.180718655273575,
1970,Os10g0389500,Conserved hypothetical protein.,,,,,1.76494860349435,12092,Turquoise,1.38178580221108,['not assigned.unknown'],LOC_Os10g25060,-0.917136445619921,0.999989494557828,,2.868372647648,0.207134235953496,,4.51086885335492,0.016588873046827,Up,8.12703792793743,9.09E-07,Up,4.41117743726932,0.047511492666649,Up
1971,Os08g0485400,"Similar to Oxidoreductase., Similar to 2-nitropropane dioxygenase-like protein.","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: nitronate monooxygenase activity (GO:0018580)",,,,48.8532936206229,3463,Turquoise,46.042428020779,['misc.misc2'],LOC_Os08g37874,2.1403681585893,0.003941146610348,Up,3.73501385305469,4.70E-11,Up,2.06954519465982,0.000679811273878,Up,2.46239868013198,1.93E-05,Up,1.32238526199833,0.104250047653756,
1972,Os09g0478600,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,14.4235290414075,7634,Turquoise,11.7178302702175,['not assigned.unknown'],LOC_Os09g30160,2.11550217240641,,,2.42339314331599,0.031485807933669,Up,2.78781013407766,0.007301498762292,Up,2.88331530747631,0.004012728744285,Up,-0.008453910495689,0.998842242470976,
1973,Os09g0480600,Conserved hypothetical protein.,,,,,84.2399198521631,1894,Turquoise,78.3216431153868,['not assigned.unknown'],LOC_Os09g30300,0.28517375369991,0.999989494557828,,1.55120855118614,0.010762603857089,Up,2.18884167975646,7.20E-05,Up,2.85564162930309,3.94E-08,Up,0.812726542209774,0.361810304683653,
1974,Os04g0503600,Similar to OSIGBa0112M24.5 protein.,"Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,2.09878682373635,11876,Grey,0.549941983357095,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g42480,0.488190818593329,0.907686887455591,,1.18850993487295,0.002866321560027,Up,0.910554108459308,0.024992217413425,,1.64026839900138,4.93E-06,Up,-0.063000423156562,0.951872396626797,
1975,Os08g0468700,Similar to Nitrate reductase [NADH] 1 (EC 1.7.1.1) (NR1).,"Biological Process: nitrate assimilation (GO:0042128), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: binding (GO:0005488), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: heme binding (GO:0020037), Molecular Function: molybdenum ion binding (GO:0030151), Molecular Function: oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor (GO:0046857), Molecular Function: metal ion binding (GO:0046872), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",OsNIA2,"Nitrogen metabolism, Metabolic pathways",,11.8724157431512,8219,Black,4.98321622906485,['N-metabolism.nitrate metabolism.NR'],LOC_Os08g36500,-0.585323226855003,0.972070438193894,,-1.36624388322389,0.018487324212241,Down,-1.60930768240042,0.004208353320499,Down,-1.86813221757549,0.000708831224086,Down,-1.08111114563782,0.141009597809195,
1976,Os04g0218600,Conserved hypothetical protein.,,,,,27.575182171503,5407,Cyan,15.7890777344495,,None,-0.638674852647351,0.999989494557828,,-2.29120850956904,0.006464140523049,Down,-2.4758694384771,0.00234032193511,Down,-1.7313853015785,0.032251260487381,Down,-0.673337174980929,0.638644641200319,
1977,Os08g0473900,"Alpha-amylase isozyme 3D precursor (EC 3.2.1.1) (1, 4-alpha-D-glucan glucanohydrolase)., Similar to Alpha amylase isozyme 3D.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: alpha-amylase activity (GO:0004556), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: cation binding (GO:0043169), Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: cation binding (GO:0043169)",alphaAmy3|OsAmy3D|RAmy3D,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,0.948346178570107,12765,Turquoise,0.820768985459963,['major CHO metabolism.degradation.starch.starch cleavage'],LOC_Os08g36910,2.55866556916415,,,4.48217550593552,0.027104109434118,Up,3.67074847372955,0.071764221636747,,4.28754001099797,0.023373545442475,Up,1.23646225490973,0.785548989021295,
1978,Os07g0541200,Similar to receptor-like serine-threonine protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,0.808403172198484,12936,Grey,0.010260363796736,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g35680,-0.351973638990318,,,-0.409906088922578,0.712835546194641,,-2.08519581963276,0.02286715832261,Down,-2.33054820984633,0.00873903601164,Down,-1.16568131273206,0.337141057014807,
1979,Os03g0639600,Similar to Zinc-finger protein Lsd1.,,OsLSD2,,LSD,39.7703292865252,4133,Yellow,21.379778536744,['RNA.regulation of transcription.unclassified'],LOC_Os03g43840,0.705029611812472,0.896117149552441,,1.46824899685735,0.012065416560568,Up,1.7342795832791,0.00158032284502,Up,2.0286496698326,9.18E-05,Up,0.669892759531183,0.452616130249514,
1980,Os11g0146500,"SPla/RYanodine receptor SPRY domain containing protein., Similar to SPRY domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,11.892961696434,8212,Brown,9.8424583600241,['not assigned.unknown'],LOC_Os11g04930,-0.505974391242325,0.999989494557828,,-0.56235445279908,0.452031270832971,,-1.76435857404318,0.007045106440391,Down,-1.75819977221305,0.004859827044915,Down,-0.463861777278475,0.663755920101895,
1981,Os01g0924200,Conserved hypothetical protein.,,,,,1.17620756595882,12579,Tan,0.392495408928085,['not assigned.unknown'],LOC_Os01g69960,-1.75836872678216,,,-3.04691068528595,0.005455172303664,Down,-1.92988501560045,0.063664818788003,,-3.80276068996898,0.000821899044616,Down,-3.70977346624314,0.006144251732616,Down
1982,Os09g0344500,Similar to O-methyltransferase ZRP4 (EC 2.1.1.-) (OMT).,"Molecular Function: methyltransferase activity (GO:0008168), Molecular Function: O-methyltransferase activity (GO:0008171), Molecular Function: protein dimerization activity (GO:0046983)",,"Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,55.1759208420865,3099,Turquoise,43.4708728083504,['misc.O-methyl transferases'],LOC_Os09g17560,1.15069315536942,0.996759603762216,,0.695413383770586,0.682951012667674,,-4.88173247914484,0.000514333735815,Down,-4.37165198367391,0.000822333515882,Down,-1.82359644602868,0.293027079136737,
1983,Os02g0726300,Similar to AOBP (Ascorbate oxidase promoter-binding protein).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: zinc ion binding (GO:0008270)",OsDof10,,Dof,1.19160052056167,12561,Blue,0.643913293662936,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os02g49440,0.554294711312057,0.999989494557828,,1.26359861494613,0.040739144206906,Up,1.41113717197002,0.014221436159885,Up,1.92326821188845,0.000273371938848,Up,0.33684859322047,0.772204033922066,
1984,Os09g0454900,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SDRLK-65,,,7.40155862301088,9524,Turquoise,6.634465741368,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g28180,1.14309284796832,0.969911326071464,,2.35826744780918,0.023825292269167,Up,1.92923123537474,0.06427922962164,,3.14527328629578,0.00055925357182,Up,0.551146313631548,0.807028795861783,
1985,Os12g0107300,Conserved hypothetical protein.,,,,,12.7845339095769,8007,GreenYellow,5.23553867522368,,None,-0.106290198819296,0.999989494557828,,-1.16372245951804,0.161053041094351,,-1.77044515953371,0.023763541761858,Down,-1.80543923326745,0.016596798632503,Down,-0.160613163775317,0.920791957289782,
1986,Os03g0819400,Heavy metal transport/detoxification protein domain containing protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)",,,,0.975296133789099,12742,Grey,0.152413745676851,"['metal handling.binding, chelation and storage']",LOC_Os03g60480,-0.473887295253557,0.999989494557828,,-2.84843812290565,0.002796635665433,Down,-2.02145209204921,0.027293353849126,Down,-2.08070417131083,0.019494830848368,Down,-1.09833787620486,0.3984624949857,
1987,Os05g0520100,Similar to MPPN domain containing protein.,,,Nucleocytoplasmic transport,,8.80989246654008,9086,Turquoise,7.68922435381647,['not assigned.unknown'],LOC_Os05g44380,0.099671857660883,0.999989494557828,,0.395405542135359,0.595631918736488,,1.60401595597964,0.001012661460475,Up,2.3117876689814,2.18E-07,Up,0.259801156883395,0.821318094055676,
1988,Os09g0135700,"Protein tyrosine phosphatase, Negative regulation of drought stress response","Biological Process: dephosphorylation (GO:0016311), Molecular Function: protein tyrosine phosphatase activity (GO:0004725)",OsPFA-DSP1,,,3.68978396400091,10980,Turquoise,2.34850068148848,['protein.postranslational modification'],LOC_Os09g05020,1.29264906461127,0.093892519732429,,2.50292516120142,1.61E-07,Up,2.37978511228234,4.94E-07,Up,3.02463353194126,2.34E-11,Up,1.1405544593661,0.080425307122647,
1989,Os03g0804200,Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein.,"Biological Process: lipid transport (GO:0006869), Molecular Function: lipid binding (GO:0008289)",OsXYLP17,,,0.849335070687732,12887,Grey,0.190948303500413,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os03g58940,-0.462908590872232,0.999989494557828,,-2.44099910241675,0.021154695527184,Down,-2.41650309595351,0.018085585041966,Down,-2.92671752865812,0.003676377924352,Down,-1.73081912773358,0.199178695685503,
1990,Os06g0601100,Conserved hypothetical protein.,,,,,0.258764726291497,13517,Salmon,0.145638855342491,['not assigned.unknown'],LOC_Os06g39912,-0.640637301374277,0.753288956622047,,-0.9386981686871,0.053636969407315,,-1.00279617744618,0.027518197533377,Down,0.031194016039772,0.958172324427759,,-2.0286841724407,4.83E-06,Down
1991,Os05g0397300,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,38.283973837823,4265,Blue,29.9720721216105,['not assigned.unknown'],LOC_Os05g32970,1.40276996925567,0.260732375989632,,1.61875099365969,0.021220678187152,Up,1.94457362652614,0.002937916137371,Up,1.52514722558317,0.019099385815967,Up,1.72394766712315,0.024524045062219,Up
1992,Os05g0549600,"Similar to cDNA clone:J013113G18, full insert sequence.",Molecular Function: aminoacyl-tRNA hydrolase activity (GO:0004045),,,,5.85798708124608,10043,Turquoise,3.24100857712405,['protein.synthesis.misc ribosomal protein'],LOC_Os05g47630,0.558730636492034,0.927977992829419,,1.11429306662971,0.019854214845099,Up,1.33191261395957,0.002674929909121,Up,1.39217055340491,0.001201802558126,Up,0.889370773070687,0.153229196479707,
1993,Os01g0106700,Hypothetical conserved gene.,"Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)",OsATM,Homologous recombination,,20.9100699581378,6392,Brown,15.670525202548,,LOC_Os01g01689,-0.380614386346854,0.999989494557828,,-1.10105172667139,0.045575715931224,Down,-1.23782831124708,0.015947306126513,Down,-1.04812287659521,0.037700941229666,Down,-0.506088958305143,0.54845096142876,
