id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
1533,Os05g0382600,,,8.55720240848646,6921,Turquoise,4.27820954909106,"Similar to Annexin-like protein RJ4., Annexin family protein.",", Molecular Function: calcium ion binding (GO:0005509), Molecular Function: calcium-dependent phospholipid binding (GO:0005544)",['cell.organisation'],LOC_Os05g31750,1.1134042982303,0.083415825062442,,0.288747607151349,0.966479486464201,,2.08838634972841,1.63E-05,Up,2.02071752264824,2.91E-05,Up,1.46316288044989,0.004983707110201,Up
1534,Os03g0180500,,,26.9275673793671,2334,Salmon,17.4500853927251,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g08284,-0.19135331214225,0.870572071073027,,0.075071388764503,0.997024584631436,,-1.81407971326065,3.69E-05,Down,-1.88127908497635,7.29E-06,Down,-1.84178221565587,2.20E-05,Down
1535,Os01g0862800,NAC,,5.39563989211684,8647,Black,2.04075159895354,"NAC (NAM ATAF1/2 CUC2) transcription factor, Early and transient regulator of abiotic stress responses","Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677)",['development.unspecified'],LOC_Os01g64310,3.67328184277866,0.035024222114401,Up,1.8106440029672,0.73608421616787,,3.30232967737844,0.043148005290178,Up,4.47391686662102,0.002234202294355,Up,3.08007888129941,0.062413781371164,
1536,Os06g0711100,,,18.6469260064642,3693,Pink,4.85063919654419,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os06g49700,0.119688702210838,0.915714649663869,,0.259859914850353,0.929150412427527,,1.10335207474636,0.001410420921735,Up,1.17130364045109,0.000489806204336,Up,0.55514420653841,0.171591743371905,
1537,Os08g0472800,,Carotenoid biosynthesis,17.1439710395651,4029,Magenta,7.59051356752635,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os08g36860,1.41763544544151,0.089483557926079,,2.04537468460017,0.006877951554607,Up,3.29375100586478,2.82E-08,Up,3.45209362578266,3.52E-09,Up,4.10922264090524,8.78E-13,Up
1538,Os06g0181200,,,28.7647487038885,2117,Magenta,19.6876132694802,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os06g08280,1.72456162333399,0.003025028901201,Up,0.937943425703376,0.388615140226126,,2.98791550863354,1.33E-09,Up,3.37387615292382,3.23E-12,Up,3.313794531963,1.03E-11,Up
1539,Os06g0212100,,,10.4459484362372,6152,Brown,7.83751083535579,"Similar to Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.69) (Xyloglucan alpha-(1, 2)-fucosyltransferase) (PsFT1).","Biological Process: cell wall biogenesis (GO:0042546), Cellular Component: membrane (GO:0016020), Molecular Function: galactoside 2-alpha-L-fucosyltransferase activity (GO:0008107)",['cell wall.hemicellulose synthesis'],LOC_Os06g10930,-0.954218357122178,0.580835299476642,,-1.6240519825982,0.319478016322383,,-2.31288490197208,0.027702520362649,Down,-2.252791767428,0.024062453190862,Down,-1.79705280804874,0.086310434514805,
1540,Os02g0555600,,,1.04650639531165,12549,Turquoise,0.824507242870485,Amino acid-binding ACT domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: amino acid binding (GO:0016597)",['amino acid metabolism.misc'],LOC_Os02g34990,-1.03991142585486,0.223565225888077,,-0.231330397831438,0.987310057522749,,-1.54048372017216,0.03087843787167,Down,-1.36285294451979,0.041943561878301,Down,-0.807888507908457,0.275114546282499,
1541,Os01g0575000,,,14.1033231883014,4882,lightYellow,3.08856724727444,"Root hair defective 3 GTP-binding family protein., Similar to Root hair defective 3 GTP-binding protein.","Molecular Function: hydrolase activity, acting on acid anhydrides (GO:0016817)",['development.unspecified'],LOC_Os01g39310,0.367199635233414,0.671129177050065,,0.254409094094852,0.95355593071953,,1.22628418863225,0.002498048329787,Up,1.49029218200288,0.00011430876998,Up,1.08556517345366,0.008863182139031,Up
1542,Os10g0521000,,"Starch and sucrose metabolism, Metabolic pathways",33.3542844324658,1685,Magenta,12.1623753134689,Similar to TRE1 protein (Fragment).,"Biological Process: trehalose metabolic process (GO:0005991), Molecular Function: catalytic activity (GO:0003824), Molecular Function: alpha, alpha-trehalase activity (GO:0004555)",['minor CHO metabolism.trehalose.trehalase'],LOC_Os10g37660,3.03399080873282,0.029480816280451,Up,1.70035974658632,0.602870868863771,,5.36256769545059,1.48E-06,Up,5.9178102638128,6.24E-08,Up,5.27136581712678,2.36E-06,Up
1543,Os09g0367700,,Glutathione metabolism,20.8191378655603,3250,Pink,16.6099135955578,Similar to GST6 protein (EC 2.5.1.18).,Molecular Function: protein binding (GO:0005515),['misc.glutathione S transferases'],LOC_Os09g20220,2.77935854041286,0.152939917693154,,0.801094428316866,0.968523009677596,,4.30077552424168,0.003172530830661,Up,4.62516612721219,0.001110080562872,Up,2.50207126470318,0.129616474390772,
1544,Os04g0617900,,,7.49819573355089,7420,Red,5.9334011504463,Similar to germin-like protein subfamily 1 member 11.,,['stress.abiotic.unspecified'],LOC_Os04g52720,-1.35708103615732,0.023939956465158,Down,-0.322069345175884,0.953246876599919,,-0.693397025147477,0.277339567704479,,-1.27308452600542,0.01990340239956,Down,-3.76708939409478,1.66E-10,Down
1545,Os10g0422600,,,1.92469570447959,11549,Tan,0.916781183319474,Protein of unknown function DUF581 family protein.,,['development.unspecified'],LOC_Os10g28680,-1.5326349010126,0.15809028594202,,0.084556054987652,0.997024584631436,,-2.48498466781802,0.004223904431143,Down,-3.15448553577432,0.000162141540988,Down,-0.989231514280772,0.31676012099194,
1546,Os07g0581400,C2H2,,3.91398423056174,9735,Black,1.4537601582479,Hypothetical gene.,,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os07g39310,1.27453289056079,0.401476897283585,,1.0087029752193,0.777093899944114,,2.23964913548137,0.019386104124762,Up,2.06673791374944,0.029410710439859,Up,2.14891730579736,0.025015419447478,Up
1547,Os01g0187900,MYB_related,,42.7893540567251,1103,Magenta,9.84267906441841,Similar to Transcription factor MYBS2.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g09280,2.24020450028003,6.75E-06,Up,1.6544836433092,0.005003272378674,Up,3.26501000661271,5.92E-13,Up,3.73757343210586,4.63E-17,Up,3.65334650002846,3.99E-16,Up
1548,Os08g0297800,,,1.62899781586283,11882,royalBlue,0.56040779219673,Sulfotransferase family protein.,Molecular Function: sulfotransferase activity (GO:0008146),"[""lipid metabolism.''exotics'' (steroids, squalene etc)""]",LOC_Os08g20130,0.145527638139752,0.959013288722924,,3.02517688180708,9.78E-05,Up,3.03487077378461,1.37E-05,Up,2.52022175177608,0.000446356478773,Up,2.75780654160147,0.000104709763778,Up
1549,Os09g0323000,,"Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways",8.15892782425492,7117,royalBlue,3.16042446977477,"Similar to UDP-galactose 4-epimerase-like protein., Similar to UDP-D-glucose epimerase 2.","Biological Process: galactose metabolic process (GO:0006012), Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978), Molecular Function: coenzyme binding (GO:0050662), Biological Process: galactose metabolic process (GO:0006012), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978)",['cell wall.precursor synthesis.UGE'],LOC_Os09g15420,0.882317438262008,0.360254850004789,,0.12566963297986,0.997024584631436,,1.79219728587911,0.003255428549182,Up,1.70449403648102,0.004960410487155,Up,1.12190762267359,0.097397392873421,
1550,Os06g0703900,G2-like,,1.02018229679558,12583,Turquoise,0.632018325698629,"MYB-CC domain containing transcription factor, Positive regulation of Pi-starvation signaling and Pi-homeostasis, Homeodomain-like containing protein.","Molecular Function: DNA binding (GO:0003677), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)","['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os06g49040,-1.17889891655897,0.020671025344248,Down,-0.991537505098151,0.114424020600758,,-1.35260937254131,0.004144901581708,Down,-1.32135652191831,0.003621687171903,Down,-1.47030544794332,0.001474921352993,Down
1551,Os05g0477600,,,19.3692095621953,3556,Turquoise,17.6407961089593,"Alpha-expansin OsEXPA4., Non-protein coding transcript.","Biological Process: plant-type cell wall organization (GO:0009664), Cellular Component: extracellular region (GO:0005576),",['cell wall.modification'],LOC_Os05g39990,2.18997565977208,0.023586162659321,Up,0.602029725249325,0.935541441656229,,2.03720290738662,0.023770306662411,Up,2.07003416251245,0.018350727188708,Up,1.31369508772233,0.192149726009488,
1552,Os03g0242300,,,9.67955445886272,6421,GreenYellow,5.20870971567786,Hypothetical protein.,,['not assigned.unknown'],LOC_Os03g13870,1.95899716532831,0.000137173723364,Up,0.658873790504712,0.683473299853206,,2.65948076881942,1.06E-08,Up,2.96271151817516,8.94E-11,Up,2.35731296088331,6.24E-07,Up
1553,Os06g0698300,,,31.2326895827814,1870,Magenta,22.2750482331891,Protein phosphatase 2C family protein.,"Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",['protein.postranslational modification'],LOC_Os06g48300,1.67486389323724,0.454711873376859,,1.52449757204168,0.743437940379772,,4.95427205526149,5.41E-05,Up,5.84847887353097,8.34E-07,Up,6.17396972577714,1.80E-07,Up
1554,Os05g0594700,,,22.1748508443633,3019,GreenYellow,8.91709101343344,Similar to Hv711N16.16 (Fragment).,Cellular Component: membrane (GO:0016020),['stress.abiotic.drought/salt'],LOC_Os05g51630,1.5141899011702,0.057559011153626,,0.692803758429876,0.810826072192181,,2.9912271379555,8.51E-07,Up,3.06835442513622,3.48E-07,Up,3.3465322392567,2.18E-08,Up
1555,Os04g0442800,,,6.09266334707467,8219,Salmon,3.82980924276501,Similar to Phragmoplast-associated kinesin-related protein 1 (Fragment).,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",['not assigned.unknown'],LOC_Os04g36570,0.153282137255943,0.911743460540638,,-0.272797569137354,0.952893697946196,,-1.73835743796711,0.000421376822678,Down,-1.51064570401643,0.001222605612467,Down,-1.57058916085595,0.001185885967249,Down
1556,Os12g0613500,,,4.95993999379858,8940,Purple,1.71264375961536,"SRP40, C-terminal domain containing protein., Similar to SRP40, C-terminal domain containing protein, expressed.",Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os12g41930,-0.264524640108487,0.706947776405949,,-0.657219469167214,0.178805452662427,,-1.68595272767518,5.06E-08,Down,-1.56819367907494,1.99E-07,Down,-1.51406994887617,9.56E-07,Down
1557,Os02g0269200,,,15.2922343438233,4536,Blue,7.12127659065382,"Dynein light chain, type 1 family protein.","Biological Process: microtubule-based process (GO:0007017), Cellular Component: microtubule associated complex (GO:0005875)",['cell.organisation'],LOC_Os02g16909,1.72658466774812,0.128175533437801,,2.21666902178642,0.049411391167614,Up,2.59857801521976,0.002727783983888,Up,2.80696811390706,0.000842570794011,Up,3.40487437861528,2.93E-05,Up
1558,Os02g0580800,,,3.87827165690332,9758,Blue,1.29504449523501,"Zinc finger, RING-type domain containing protein., Non-protein coding transcript.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270),",['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g37030,0.327323788970412,0.717452046008529,,0.52549523724092,0.660851892231448,,1.05069419400263,0.011245065408599,Up,1.04889101280268,0.009804580401531,Up,1.11989795400142,0.005707327464719,Up
1559,Os06g0558700,,,7.08895559450953,7650,Black,2.42703651089764,"Poly(A) polymerase, RNA-binding region domain containing protein.","Biological Process: RNA 3'-end processing (GO:0031123), Biological Process: RNA polyadenylation (GO:0043631), Cellular Component: nucleus (GO:0005634), Molecular Function: RNA binding (GO:0003723), Molecular Function: polynucleotide adenylyltransferase activity (GO:0004652), Molecular Function: nucleotidyltransferase activity (GO:0016779)",,LOC_Os06g36360,0.498896164260882,0.465529179339154,,0.452856423506967,0.75637270650715,,1.22769769191904,0.001632701554276,Up,1.56015100949784,2.27E-05,Up,1.41968500117266,0.000166630555928,Up
1560,Os10g0476400,,Endocytosis,8.51424121735617,6947,Black,3.88984408959053,Snf7 family protein.,Biological Process: protein transport (GO:0015031),['RNA.regulation of transcription.SNF7'],LOC_Os10g33660,0.111754848888818,0.904707581067596,,-0.051151769677355,0.997024584631436,,1.07871594738281,0.000193699422127,Up,1.11752414705392,8.36E-05,Up,0.919441146116201,0.002052588195198,
1561,Os04g0463700,,,14.3948122690795,4788,Black,5.58462005105974,Similar to ADL064Wp.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['not assigned.unknown'],LOC_Os04g38970,0.491728749587266,0.554559893995817,,0.44873922600015,0.824316847474282,,1.92672610015327,2.04E-06,Up,2.07434090052678,1.69E-07,Up,2.16283828172116,5.33E-08,Up
1562,Os06g0215900,,"alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",2.61446791447084,10849,Magenta,0.278253202126672,"Similar to Oxo-phytodienoic acid reductase., Similar to 12-oxophytodienoic acid reductase.","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491)",['hormone metabolism.jasmonate.synthesis-degradation.12-Oxo-PDA-reductase'],LOC_Os06g11240,3.98683544684614,0.004205564918426,Up,2.78835857468284,0.163279671061033,,4.51958286796415,0.00034636264267,Up,4.4055015347438,0.00044933831881,Up,3.46490671595161,0.010374971080109,Up
1563,Os09g0423600,,"Glycerolipid metabolism, Metabolic pathways",6.45982812773547,8013,royalBlue,2.76635311091325,Similar to Monogalactosyldiacylglycerol synthase (EC 2.4.1.46).,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: glycolipid biosynthetic process (GO:0009247), Biological Process: lipid glycosylation (GO:0030259), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758), Molecular Function: carbohydrate binding (GO:0030246)",['lipid metabolism.glycolipid synthesis.MGDG synthase'],LOC_Os09g25580,0.880805850202188,0.268433232855059,,0.225725655150322,0.987136881136171,,1.49058422079256,0.006920376291844,Up,1.41058634122814,0.010250314412659,Up,0.736023487001042,0.257241575898579,
1564,Os09g0518200,,,14.0713886871228,4885,Pink,11.5641857607163,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os09g34250,2.48113839817846,0.012313062678585,Up,1.98322097814431,0.129567352098897,,2.77584120904865,0.001848058576444,Up,3.02476202256471,0.000423324084439,Up,2.29736395393163,0.013870213546737,Up
1565,Os08g0374701,,,33.8302038804411,1659,lightYellow,13.3707548931551,"Similar to Protein kinase domain containing protein, expressed.",,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os08g28710,5.80552440605381,9.49E-09,Up,4.34056649310493,0.000161546580202,Up,8.76257724853739,1.26E-20,Up,8.90293124999616,2.36E-21,Up,8.57442390448614,1.03E-19,Up
1566,Os12g0583700,C2H2,,67.4028285038352,370,Blue,47.0313295316198,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os12g39400,1.25156333306366,0.081492489761468,,1.26452220995229,0.130971449495278,,2.44471001519256,4.23E-06,Up,2.62425437917985,4.13E-07,Up,2.1800871525857,6.21E-05,Up
1567,Os03g0133400,,Plant-pathogen interaction,5.2193631767275,8764,GreenYellow,1.43425953779137,Peptidoglycan-binding Lysin subgroup domain containing protein.,Biological Process: cell wall macromolecule catabolic process (GO:0016998),['not assigned.unknown'],LOC_Os03g04110,1.28953443167584,2.09E-05,Up,1.23197587909695,0.000142964524013,Up,2.17966465513132,8.96E-16,Up,2.07393985061569,1.86E-14,Up,2.1018745416457,1.23E-14,Up
1568,Os02g0219900,,,2.46702530842423,11002,GreenYellow,1.02446224045459,Similar to Epstein-Barr nuclear antigen-1 (EBNA-1).,,['not assigned.unknown'],LOC_Os02g12760,1.13714222404383,0.09770180596809,,0.688442177200852,0.689927304106311,,1.58183736144198,0.003805802358549,Up,1.49548236284312,0.006042947592159,Up,1.70386930110958,0.001445495897686,Up
1569,Os07g0622700,,,18.3761344489648,3745,GreenYellow,11.0011400920195,Alpha/beta hydrolase fold-1 domain containing protein.,Molecular Function: catalytic activity (GO:0003824),['not assigned.unknown'],LOC_Os07g42994,2.40875544966182,5.56E-06,Up,0.774631522794166,0.620524621698381,,2.85245430105894,1.06E-08,Up,3.29988343656604,7.53E-12,Up,2.79049151335633,2.46E-08,Up
1570,Os03g0829200,,,37.1594144986284,1430,Blue,24.4050709877579,"Similar to Soluble epoxide hydrolase., Similar to epoxide hydrolase 2.",Molecular Function: catalytic activity (GO:0003824),['misc.misc2'],LOC_Os03g61360,1.56096962184762,0.226436284391371,,2.06001506474096,0.105130937978018,,3.44369252020072,5.01E-05,Up,3.36108485680665,6.91E-05,Up,3.26553666577048,0.000139100303331,Up
1571,Os09g0557500,,,11.3042737928361,5833,Turquoise,5.04208477520883,Similar to ATPUP5.,Cellular Component: membrane (GO:0016020),['transport.nucleotides'],LOC_Os09g38510,0.679805490735962,0.537491899467125,,0.517482089222097,0.889665152250592,,1.37433556146966,0.02962419475346,Up,1.26834826525565,0.043031192667812,Up,1.75138873823636,0.002725230459883,Up
1572,Os04g0569300,,,10.6749501281594,6059,GreenYellow,6.70688081384047,Similar to Membrane protein.,"Biological Process: proteolysis (GO:0006508), Cellular Component: integral to membrane (GO:0016021), Molecular Function: serine-type endopeptidase activity (GO:0004252)",['protein.degradation.serine protease'],LOC_Os04g48130,1.20205004928534,0.014189474189244,Up,0.550098205226464,0.700224650110431,,2.11348574531687,1.26E-07,Up,1.89950511669895,2.45E-06,Up,1.54623492594863,0.000278735919937,Up
1573,Os01g0559000,,,8.14602152055246,7122,Magenta,5.30549960060928,"Protein of unknown function DUF1000 family protein., Similar to Thioredoxin family Trp26.",,['not assigned.unknown'],LOC_Os01g37832,1.33200238829375,0.189416825605631,,0.600136225772209,0.911525887764593,,2.57935151901352,0.000281655292534,Up,2.97153805003899,1.48E-05,Up,3.03826591782356,9.85E-06,Up
1574,Os04g0660900,,,29.0551965144995,2091,Black,10.1197979798629,"TGF-beta receptor, type I/II extracellular region family protein.","Biological Process: oligopeptide transport (GO:0006857), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",['transport.peptides and oligopeptides'],LOC_Os04g56560,4.95736453672576,2.50E-10,Up,4.92477729344238,1.44E-09,Up,6.14993383820927,1.70E-16,Up,5.94334144310669,1.67E-15,Up,4.99851778042307,6.07E-11,Up
1575,Os01g0784900,bHLH,,2.91338308915944,10570,Purple,1.21043149843922,Conserved hypothetical protein.,,['hormone metabolism.ethylene.induced-regulated-responsive-activated'],LOC_Os01g57580,-0.992070499358023,0.437946726157538,,0.057924316639709,0.997024584631436,,-2.51536548659224,0.009061415057144,Down,-2.10993558051945,0.014817900874018,Down,-0.866849021851495,0.368355201197611,
1576,Os03g0183500,,,10.4745441508927,6140,royalBlue,5.09867849657606,Protein of unknown function DUF581 family protein.,,['not assigned.unknown'],LOC_Os03g08520,3.50328978242006,7.11E-19,Up,1.80302890524079,0.000129640018137,Up,4.21828183195476,1.19E-28,Up,4.18764270267631,1.82E-28,Up,4.18023719336141,4.53E-28,Up
1577,Os02g0798200,,,21.4467797596514,3143,Green,5.03155318999589,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['not assigned.unknown'],LOC_Os02g55480,-1.14281218003183,0.022302912376762,Down,-0.553931505897983,0.680960493179039,,-3.4511515135487,2.40E-13,Down,-3.40416960020178,2.14E-14,Down,-3.16937928422828,2.36E-12,Down
1578,Os07g0592000,,,16.5431907742069,4207,GreenYellow,8.37013209054399,Gibberellin regulated protein family protein.,,['hormone metabolism.gibberelin.induced-regulated-responsive-activated'],LOC_Os07g40240,1.66503080188955,0.124491213848818,,0.595312581043191,0.935339697731279,,2.93431597412682,0.000194273362587,Up,3.00659828255343,9.25E-05,Up,3.6126717272982,1.31E-06,Up
1579,Os07g0170000,,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism",10.2752088357329,6221,Pink,4.12843285423636,Similar to Brn1-like protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os07g07440,4.0920003116878,5.84E-05,Up,3.29466563557165,0.005507904480752,Up,4.50031948879415,2.55E-06,Up,4.59959376667414,1.16E-06,Up,3.53437883682634,0.000455137773817,Up
1580,Os06g0730200,,,1.39977998220774,12140,Grey,0.239898737773406,Similar to ROOT HAIRLESS 1.,,"['RNA.regulation of transcription.Orphan family', 'development.unspecified']",LOC_Os06g51380,0.987863272643464,0.173079460358485,,0.592252270086488,0.771394200320727,,1.62607225091001,0.002219393500342,Up,1.72986871936019,0.000664754641511,Up,1.88019266046901,0.000206273813062,Up
1581,Os07g0587300,,,10.8101814900626,6007,Black,2.0158358396235,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os07g39860,3.71355017765134,0.003893921950978,Up,1.70073821816757,0.636888417082725,,5.06663373565969,5.13E-06,Up,5.06348741081451,4.26E-06,Up,4.9161095070369,1.10E-05,Up
1582,Os02g0601800,,,15.7345248918873,4419,Black,4.15330871142595,"Bromodomain containing protein., Similar to Kinase-like protein.","Molecular Function: protein binding (GO:0005515),",['RNA.regulation of transcription.Global transcription factor group'],LOC_Os02g38980,0.911817070441165,0.001917028817484,,0.634811661620459,0.117698571606377,,1.7475571870599,2.26E-12,Up,1.85336607545903,6.12E-14,Up,1.69538150572059,1.21E-11,Up
1583,Os07g0561300,,,40.0931298448458,1223,GreenYellow,18.8328321038429,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os07g37400,4.29031333489447,1.15E-10,Up,2.58328137081604,0.001388221066484,Up,6.9495771137268,4.48E-29,Up,7.25008030516191,1.04E-31,Up,7.18873276907993,5.20E-31,Up
1584,Os12g0162100,,,22.2539066788048,3011,Brown,20.2590282565063,"Similar to cDNA clone:J033067N18, full insert sequence., WNK (With No Lysine) kinase, Ser/thr protein kinase family member, Regulation of salt and drought response","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524)",['protein.postranslational modification'],LOC_Os12g06490,-1.5017615646144,0.000588418938395,Down,-0.369659684913253,0.893995066324879,,-1.92830212922344,1.21E-06,Down,-1.81023158551696,5.23E-06,Down,-1.79854366777326,7.20E-06,Down
1585,Os01g0166100,,,18.6162176520953,3697,Magenta,12.4715973947251,Similar to Ca(2+)-dependent nuclease.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: nuclease activity (GO:0004518), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['DNA.unspecified'],LOC_Os01g07200,-0.063754814123681,0.981149186463304,,0.516930878408501,0.931195589883196,,1.66954090994793,0.024006884646396,Up,1.61193808372085,0.027918225768655,Up,1.62776694423436,0.027569314254833,Up
1586,Os01g0622300,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",11.1964978041106,5872,Brown,5.46458336417739,Similar to Plastid uroporphyrinogen decarboxylase (Fragment).,,['tetrapyrrole synthesis.uroporphyrinogen decarboxylase'],LOC_Os01g43390,-0.750719385742086,0.232821199890158,,-0.507630955675963,0.739773748391131,,-1.39046473360961,0.003164572821427,Down,-1.18934607415103,0.009672281378763,Down,-1.1281688274439,0.017998087630856,Down
1587,Os02g0799000,,,38.8073311324696,1302,lightYellow,10.0382373451825,Similar to DNA-binding protein phosphatase 2C.,"Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",['protein.postranslational modification'],LOC_Os02g55560,1.47899287452876,0.000137048879653,Up,0.624463434265832,0.457315402856516,,2.17435391952439,3.81E-10,Up,2.28904250338374,2.44E-11,Up,2.02517332204916,8.13E-09,Up
1588,Os02g0644600,,,2.64215131615483,10817,Brown,1.12747597132446,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),"['RNA.regulation of transcription', 'development.unspecified']",LOC_Os02g43080,-0.428972822319748,0.708578707199808,,-0.431530370065635,0.897614796467336,,-1.26920332722532,0.036240721959793,Down,-1.38886958194135,0.014366559921253,Down,-1.15353945590417,0.05466344888004,
1589,Os08g0203150,,,26.5650255929884,2383,Red,12.5857132557127,Hypothetical gene.,,,None,1.60362404472023,0.162248085907849,,1.47072791303,0.364919878971703,,2.83306278670374,0.000577017822562,Up,3.12020277688239,8.53E-05,Up,1.67770144806753,0.075705141820774,
1590,Os02g0803300,,,26.7911933493931,2355,lightYellow,10.9696990120815,"Epsin-like, N-terminal domain containing protein.","Biological Process: clathrin coat assembly (GO:0048268), Cellular Component: clathrin coat (GO:0030118), Molecular Function: phospholipid binding (GO:0005543), Molecular Function: 1-phosphatidylinositol binding (GO:0005545), Molecular Function: clathrin binding (GO:0030276)",['not assigned.unknown'],LOC_Os02g55970,1.3298609988192,0.021833558423545,Up,0.747761492605496,0.556167048741028,,2.34332745158631,5.88E-07,Up,2.08417760406642,1.15E-05,Up,1.47621476723464,0.003923270355581,Up
