id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
2722,Os12g0511600,Similar to NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,21.2520173877666,3177,Brown,16.1888136627479,['stress.biotic.PR-proteins'],LOC_Os12g32680,-0.142399976,0.887014916,,-0.945134694,0.149184621,,-1.35025541,0.041363129,Down,-1.404140984,0.023535082,Down,-2.021381506,0.002459287,Down
2723,Os07g0557200,Delayed-early response protein/equilibrative nucleoside transporter family protein.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: nucleoside transmembrane transporter activity (GO:0005337)",OsENT3,,,2.50301575906863,10963,Brown,1.54566640380095,['transport.unspecified cations'],LOC_Os07g37110,-0.918600007,0.01886522,,-1.73754024,6.82E-07,Down,-1.548888363,2.22E-05,Down,-1.415461383,3.95E-05,Down,-2.037560244,5.95E-08,Down
2724,Os03g0173900,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,20.1533043489145,3379,Turquoise,13.6539712360391,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g07790,-0.631916353,0.206979246,,-1.399178757,0.000633076,Down,-1.955646546,6.45E-06,Down,-1.557277663,0.00010939,Down,-2.127224147,1.22E-06,Down
2725,Os05g0594500,"Invasin/intimin cell-adhesion domain containing protein., Hypothetical conserved gene.",,,,,25.1973517232402,2579,Turquoise,14.1694654945432,['not assigned.unknown'],LOC_Os05g51620,-2.135129889,0.001971398,Down,-2.636372834,4.55E-05,Down,-2.637451053,0.000108249,Down,-4.809805776,7.36E-10,Down,-5.333883959,2.58E-07,Down
2726,Os07g0193800,Similar to BHLH transcription factor (Fragment).,,,,bHLH,48.0782727991534,865,Turquoise,38.7464255984864,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os07g09590,-0.711982428,0.339679184,,-1.10665192,0.071376822,,-1.097496698,0.088506175,,-1.346519123,0.023353187,Down,-1.572080518,0.013394871,Down
2727,Os03g0719400,Alpha/beta hydrolase fold-1 domain containing protein.,,,"Glycerolipid metabolism, Metabolic pathways",,22.0733402911561,3036,Magenta,11.1831946223309,['lipid metabolism.lipid degradation.lipases'],LOC_Os03g51010,4.509058403,5.06E-22,Up,4.451428549,6.53E-22,Up,4.305263203,3.44E-20,Up,4.661677944,3.45E-24,Up,5.577005355,1.90E-34,Up
2728,Os03g0106000,Uncharacterised protein family UPF0187 domain containing protein.,,,,,0.634970029198222,13039,Magenta,0.425745777794227,['not assigned.unknown'],LOC_Os03g01570,1.367335406,3.53E-07,Up,1.748188495,4.11E-12,Up,1.166104534,1.48E-05,Up,0.586384508,0.04042114,,0.90809024,0.001031134,
2729,Os03g0309000,"Virulence factor, pectin lyase fold family protein.",Molecular Function: heme binding (GO:0020037),,,,57.2040700778543,586,Red,14.6731425398214,['not assigned.unknown'],LOC_Os03g19580,0.448674457,0.017767366,,1.216303695,1.45E-14,Up,1.00523689,4.57E-10,Up,0.983584024,7.15E-10,,1.020608307,2.04E-10,Up
2730,Os01g0914300,Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor domain containing protein.,Biological Process: lipid transport (GO:0006869),OsLTPd2,,,81.1815083510924,210,Turquoise,65.3231858050344,['not assigned.unknown'],LOC_Os01g68589,-0.967579285,0.014984632,,-0.768141812,0.041007646,,-1.700354224,2.93E-06,Down,-3.967903483,9.50E-24,Down,-7.041793161,3.08E-14,Down
2731,Os08g0364900,Similar to Pirin-like protein.,,,,,6.68489287766959,7885,lightYellow,3.07094682279829,['signalling.G-proteins'],LOC_Os08g27720,1.975694499,2.32E-06,Up,-0.406645477,0.450439747,,0.658864863,0.175025196,,2.167993881,4.86E-08,Up,-0.618424811,0.233078839,
2732,Os03g0646200,"Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 domain containing protein.",,,,,19.1433288593895,3594,Yellow,12.737837834345,['not assigned.unknown'],LOC_Os03g44430,-1.248720303,0.02156925,Down,-1.116707049,0.024308969,Down,-0.981350033,0.060210826,,-0.506380971,0.332861307,,-0.996136306,0.050747412,
2733,Os11g0146300,Conserved hypothetical protein.,,,,,4.21353778361289,9506,Red,2.92129027073157,['not assigned.unknown'],LOC_Os11g04920,-0.359941022,0.807770627,,-1.101639128,0.308489419,,-3.379761521,0.010046746,Down,-4.251144685,0.000823056,Down,-2.996217618,0.013239558,Down
2734,Os04g0565900,Basic helix-loop-helix dimerisation region bHLH domain containing protein.,,,,,13.8341324911326,4967,Brown,5.52654569862225,['hormone metabolism.ethylene.induced-regulated-responsive-activated'],LOC_Os04g47810,-1.97781425,2.86E-20,Down,-2.063037872,8.43E-23,Down,-0.763732535,0.00049959,,-0.80336532,0.000175057,,-1.710686558,1.15E-15,Down
2735,Os06g0200600,Non-protein coding transcript.,,,,,14.4118851225382,4781,Black,9.70755435633442,['not assigned.unknown'],LOC_Os06g09990,2.035787682,0.014228765,Up,2.662232713,0.000259053,Up,2.31260747,0.002383747,Up,2.72969305,0.000140943,Up,4.094329465,2.39E-09,Up
2736,Os08g0433500,"Senescence-associated NAC transcription factor, Negative regulation of leaf senescence, Salt stress tolerance, Plant architecture","Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677)","NAC106, ONAC106",,NAC,3.95252758140225,9702,Cyan,1.25016900761584,['development.unspecified'],LOC_Os08g33670,0.44632805,0.380591551,,1.717279612,1.06E-06,Up,2.06724242,2.77E-09,Up,2.209902645,8.35E-11,Up,0.924864811,0.016512461,
2737,Os02g0148000,CCT domain containing protein.,Molecular Function: protein binding (GO:0005515),OsCCT03,,,18.6595197998955,3691,Green,8.40779115402457,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os02g05470,-1.011740233,0.331750323,,-3.315385244,0.000157845,Down,-5.260074323,8.87E-05,Down,-7.053210885,3.75E-06,Down,-5.405551913,6.94E-05,Down
2738,Os04g0323800,Hypothetical protein.,,,,,6.50510473145527,7983,Tan,1.34695252977089,['not assigned.unknown'],LOC_Os04g25784,1.420809158,5.78E-07,Up,1.391398269,4.68E-07,Up,1.226657651,1.33E-05,Up,0.781439183,0.007342242,,0.932815142,0.001157342,
2739,Os06g0157000,"Esterase, SGNH hydrolase-type domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP79,,,3.26826222743699,10261,Pink,2.36951694840934,['misc.GDSL-motif lipase'],LOC_Os06g06290,1.183313188,9.95E-05,Up,1.594005358,2.17E-08,Up,1.8534899,4.86E-11,Up,1.53790474,6.13E-08,Up,0.458658094,0.150144722,
2740,Os12g0249900,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,23.0797869755365,2883,Turquoise,20.2854972155975,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os12g14699,-0.636076756,0.093923847,,-2.357399023,1.37E-13,Down,-2.874637835,5.00E-17,Down,-3.319634124,1.29E-23,Down,-2.810990551,2.55E-16,Down
2741,Os03g0194900,"Uncharacterised conserved protein UCP037471 domain containing protein., Similar to membrane protein.","Cellular Component: integral to membrane (GO:0016021),",,,,20.6487252432152,3284,Black,9.49982946717546,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os03g09900,0.304236634,0.23956708,,1.378225679,6.86E-13,Up,1.194271255,7.47E-10,Up,1.171367501,1.30E-09,Up,1.026632393,1.34E-07,Up
2742,Os10g0554900,"Protein of unknown function DUF566 family protein., Protein of unknown function DUF566 domain containing protein.",,,,,65.6091972743045,411,Turquoise,55.1556476050571,['not assigned.unknown'],LOC_Os10g40620,-1.004698092,0.010279606,Down,-1.838288888,1.61E-07,Down,-3.078851792,1.51E-15,Down,-2.60776272,1.42E-13,Down,-4.084687934,1.45E-20,Down
2743,Os04g0559100,Similar to Pollen-specific kinase partner protein.,Molecular Function: Rho guanyl-nucleotide exchange factor activity (GO:0005089),OsRopGEF9|OsRopGEF9,,,4.4259396701823,9335,Tan,1.62529457682526,['signalling.G-proteins'],LOC_Os04g47170,0.519505817,0.492561296,,1.450605466,0.005826199,Up,2.185045946,1.22E-05,Up,2.640429733,3.17E-08,Up,2.490380344,3.15E-07,Up
2744,Os07g0517400,"IQ motif, EF-hand binding site domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,9.18072881192253,6633,Turquoise,8.41689469130779,['signalling.calcium'],LOC_Os07g33370,-0.582375836,0.595538807,,-1.817829501,0.027563983,Down,-3.331121187,0.001004862,Down,-2.569251655,0.001865265,Down,-3.495790079,0.000654203,Down
2745,Os05g0510400,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,1.45010813141071,12082,GreenYellow,0.39850382346046,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os05g43490,-0.158945452,0.729972495,,-0.831667213,0.007181508,,-0.778365393,0.015638033,,-1.222450767,4.28E-05,Down,-1.26544234,6.39E-05,Down
2746,Os06g0563900,Similar to Diacylglycerol acyltransferase.,Molecular Function: O-acyltransferase activity (GO:0008374),OsDGAT1-2,"Glycerolipid metabolism, Metabolic pathways",,10.5780539615354,6100,Magenta,4.20576212241985,['lipid metabolism.TAG synthesis'],LOC_Os06g36800,1.713618895,1.55E-19,Up,1.427071318,4.91E-14,Up,1.247283074,1.08E-10,Up,0.930756554,1.82E-06,,0.938719356,2.10E-06,
2747,Os03g0747100,ERG2/sigma1 receptor-like domain containing protein.,"Biological Process: ergosterol biosynthetic process (GO:0006696), Cellular Component: endoplasmic reticulum (GO:0005783), Molecular Function: C-8 sterol isomerase activity (GO:0000247)",,,,16.5875935759319,4198,Turquoise,15.2453174032149,['not assigned.unknown'],LOC_Os03g53580,-0.459836534,0.691887081,,-1.858094093,0.02778257,Down,-3.035874312,0.002125145,Down,-3.473736341,0.000137848,Down,-3.12351287,0.001554147,Down
2748,Os04g0533500,Cytochrome b561 family protein.,,,,,5.15938123819671,8798,GreenYellow,2.17364373699917,['redox.ascorbate and glutathione'],LOC_Os04g45090,1.508707095,0.008869043,Up,1.278119145,0.02013459,Up,0.081854521,0.919863647,,-0.044203255,0.955393912,,0.887666938,0.127358845,
2749,Os01g0959750,Conserved hypothetical protein.,,,,,1.21438078222628,12340,Magenta,0.431613386528356,,None,2.352250545,0.000536885,Up,4.501274283,1.43E-14,Up,3.266739653,1.18E-07,Up,3.341747135,2.79E-08,Up,3.662532512,1.19E-09,Up
2750,Os01g0764600,"Hypothetical conserved gene., Aspartate/glutamate/uridylate kinase domain containing protein.",", Biological Process: cellular amino acid biosynthetic process (GO:0008652)",,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,49.3777822252077,813,Yellow,15.9061474412738,['nucleotide metabolism.phosphotransfer and pyrophosphatases.misc'],LOC_Os01g55890,-0.613747809,0.100870784,,-0.826426995,0.010524782,,-1.253363645,0.00013194,Down,-1.298374034,2.89E-05,Down,-1.110000575,0.000656886,Down
2751,Os07g0541800,Similar to KI domain interacting kinase 1.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,4.45674652323695,9305,LightCyan,2.15386576023582,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g35740,-0.540376212,0.653410024,,2.383398226,0.000315859,Up,2.212428119,0.001205327,Up,2.489547698,0.000125377,Up,3.81537789,7.59E-10,Up
2752,Os01g0159800,"Similar to DNA binding protein., Basic helix-loop-helix (bHLH) transcription factor, Mediation of seed germination, Seedling recovery from salt stress",", Molecular Function: protein dimerization activity (GO:0046983)",OsbHLH035,,bHLH,33.5880428151949,1672,Blue,26.0163170370771,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g06640,1.293963734,5.32E-07,Up,1.795263085,7.70E-14,Up,2.369118522,1.25E-23,Up,2.17220418,2.46E-20,Up,2.515968834,1.23E-26,Up
2753,Os05g0355900,Conserved hypothetical protein.,,,,,0.810761569231212,12842,Grey,0.19053131191498,['not assigned.unknown'],LOC_Os05g28780,0.46481115,0.64798994,,1.110529669,0.12064938,,-0.277255549,0.784141601,,2.389924945,0.000103531,Up,3.063108499,3.65E-07,Up
2754,Os05g0137200,"Similar to P-glycoprotein ABCB5., Similar to MDR-like ABC transporter., Non-protein coding transcript.","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626), , Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",OsABCB17,,,14.4118216908241,4782,Turquoise,11.5477868932558,['transport.ABC transporters and multidrug resistance systems'],LOC_Os05g04610,-1.0503622,0.005622116,Down,-2.166248723,6.25E-10,Down,-1.872593381,2.72E-07,Down,-2.151069328,5.26E-10,Down,-3.072133833,9.00E-14,Down
2755,Os04g0614600,"Similar to Viroid RNA-binding protein (Fragment)., Similar to OSIGBa0126B18.7 protein.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)",Osl2,"Alanine, aspartate and glutamate metabolism, Butanoate metabolism, Metabolic pathways",,66.1211675923907,397,Blue,53.4387890775433,['amino acid metabolism.synthesis.central amino acid metabolism.GABA.GABA transaminase'],LOC_Os04g52450,1.138547412,7.64E-08,Up,2.214614754,9.38E-29,Up,2.541573515,1.23E-37,Up,2.386926273,2.04E-33,Up,2.027185803,2.83E-24,Up
2756,Os07g0230600,Hypothetical conserved gene.,,,,,4.14251101326676,9563,Blue,2.41213768581409,['not assigned.unknown'],LOC_Os07g12720,0.987503531,0.323512165,,3.039870752,6.76E-06,Up,4.072286996,4.52E-10,Up,4.661746403,2.14E-13,Up,5.313628111,3.63E-17,Up
2757,Os09g0309500,Conserved hypothetical protein.,,,,,36.8675962374648,1448,Magenta,15.0993168895435,['not assigned.unknown'],LOC_Os09g13920,1.670218042,9.69E-14,Up,1.002852704,1.43E-05,Up,0.638090732,0.010490813,,0.927361531,5.75E-05,,1.033022581,8.32E-06,Up
2758,Os05g0332300,"Similar to CBL-interacting protein kinase 2., Similar to cDNA clone:J033034P20, full insert sequence.","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",CIPK18,,,45.7655822531945,959,Turquoise,42.5613785041557,['protein.postranslational modification'],LOC_Os05g26820,-0.437535668,0.191770618,,-1.229766048,4.39E-06,Down,-2.833128136,1.16E-20,Down,-3.137960283,6.37E-28,Down,-4.357547698,8.91E-29,Down
2759,Os09g0539500,Similar to SKP1-like protein 1A.,Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511),OSK20,"Ubiquitin mediated proteolysis, Protein processing in endoplasmic reticulum",,19.8720857134525,3434,Blue,13.0851264939261,['protein.degradation.ubiquitin.E3.SCF.SKP'],LOC_Os09g36830,1.589656456,4.15E-12,Up,2.0627487,9.58E-21,Up,1.617882704,7.99E-13,Up,1.612600135,5.26E-13,Up,2.119863145,9.33E-22,Up
2760,Os10g0574800,Similar to ARF GAP-like zinc finger-containing protein ZIGA2 (Fragment).,"Biological Process: regulation of ARF GTPase activity (GO:0032312), Molecular Function: ARF GTPase activator activity (GO:0008060), Molecular Function: zinc ion binding (GO:0008270)",,Endocytosis,,42.0237218913084,1146,Blue,34.2080026342006,['development.unspecified'],LOC_Os10g42420,1.212776664,1.69E-09,Up,1.79318522,4.85E-21,Up,1.842817216,5.63E-22,Up,1.923887822,2.50E-24,Up,1.870988773,1.20E-22,Up
2761,Os07g0639400,Similar to Peroxidase 1.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,8.2444494652256,7080,Turquoise,6.72083386198484,['misc.peroxidases'],LOC_Os07g44590,0.190485567,0.656655859,,0.198497536,0.576696579,,-1.358345093,8.05E-06,Down,-1.894151414,8.46E-11,Down,-3.775665564,2.89E-20,Down
2762,Os06g0154200,"F-box component of the SKP-Cullin-F box (SCF) E3 ubiquitin ligase complex, Strigolactone (SL) signal perception, Similar to F-box/LRR-repeat MAX2 homolog.","Molecular Function: protein binding (GO:0005515),","D3, SOL1, d3, dwf3, D3/OsMAX2, Os_F0760,  OsORE9",,,18.2985154627515,3761,LightCyan,4.28386175824172,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os06g06050,1.480663811,4.26E-19,Up,1.337551938,4.63E-16,Up,1.275918816,1.68E-14,Up,1.220829119,1.30E-13,Up,1.404247197,1.76E-17,Up
2763,Os01g0138500,Protein of unknown function DUF789 family protein.,,,,,25.3462088755364,2552,GreenYellow,16.5888137446141,['not assigned.unknown'],LOC_Os01g04590,5.445771811,5.90E-56,Up,2.146498617,1.12E-08,Up,-0.155255406,0.819461371,,-1.166221365,0.027315526,Down,-1.586778973,0.016852921,Down
2764,Os03g0279816,Conserved hypothetical protein.,,,,,5.01976578332531,8899,Turquoise,4.32004718157791,['cell.organisation'],LOC_Os03g17164,0.546383042,0.55175004,,-0.524196325,0.516461025,,-0.692199989,0.393568086,,-2.051858779,0.004839765,Down,-1.623212919,0.035500384,Down
2765,Os01g0276900,Conserved hypothetical protein.,,,,,3.32709319642868,10213,Pink,1.04889857181269,['not assigned.unknown'],LOC_Os01g16980,3.746344306,0.034749154,Up,5.376021809,0.000426005,Up,7.096151635,1.49E-06,Up,7.495226981,2.62E-07,Up,8.66530922,1.53E-09,Up
2766,Os04g0372775,Non-protein coding transcript.,,,,,8.76589192418191,6829,Black,2.19591618037877,,None,4.302220054,4.60E-09,Up,4.715619571,3.01E-11,Up,3.780823383,3.29E-07,Up,4.829260198,7.11E-12,Up,6.236816631,1.88E-19,Up
2767,Os03g0684700,HPP family protein.,,,,,16.7257763758385,4142,Green,3.36194971935645,['not assigned.unknown'],LOC_Os03g48030,-2.150021699,0.00109827,Down,-5.289617298,1.94E-13,Down,-2.345012346,0.000190571,Down,-2.921717762,1.75E-06,Down,-2.542561171,4.99E-05,Down
2768,Os04g0450600,Similar to H0818E04.21 protein.,,,,,13.6968442674997,5000,Blue,8.36755612478627,['not assigned.unknown'],LOC_Os04g37760,-0.284132142,0.454583016,,1.332508904,2.81E-07,Up,1.419982724,4.19E-08,Up,1.692737361,2.30E-11,Up,0.723623087,0.008294681,
2769,Os11g0121500,Protein kinase-like domain containing protein.,,,,,1.12045619136479,12460,Turquoise,0.848203254060981,,LOC_Os11g02840,-0.529492908,0.389135538,,-1.154796859,0.017509698,Down,-0.405142605,0.469085808,,-1.670675287,0.000418052,Down,-1.033743043,0.038392886,Down
2770,Os05g0435400,Conserved hypothetical protein.,,,,,3.40840730506056,10140,Blue,1.53350462659688,['not assigned.unknown'],LOC_Os05g35970,2.026176698,0.005961235,Up,2.630815243,5.45E-05,Up,2.110503961,0.002539788,Up,2.628810307,4.56E-05,Up,4.547220838,6.86E-14,Up
2771,Os04g0569100,"Similar to OCL1 homeobox protein., Homeodomain-leucine zipper IV protein, GL2-type homeobox protein, Transcription factor, Promotion of flowering time preferentially under long days, Positive regulation of cuticular wax biosynthesis, Drought stress response","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: transcription regulatory region sequence-specific DNA binding (GO:0000976), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565), Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: lipid binding (GO:0008289), Molecular Function: sequence-specific DNA binding (GO:0043565)","ROC4, Roc4",,HD-ZIP,12.0038639294225,5569,Turquoise,7.63174274757928,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os04g48070,-0.452509228,0.456006234,,-1.526571671,0.000971338,Down,-1.698361729,0.000567716,Down,-2.02171342,1.17E-05,Down,-1.676559219,0.000600293,Down
2772,Os06g0264650,Hypothetical conserved gene.,,,,,1.02077959489997,12582,Grey,0.118015264486727,,None,0.125766923,0.913143552,,0.80048828,0.258334859,,1.596528844,0.011429352,Up,1.655593147,0.0063851,Up,2.514339089,1.38E-05,Up
2773,Os08g0497600,"WD40 subfamily protein, Salt stress",Molecular Function: protein binding (GO:0005515),"SRWD1, SRWD1, OsWD40-162",,,27.0988117775389,2315,Blue,21.8226842236053,['development.unspecified'],LOC_Os08g38880,1.669186003,4.35E-15,Up,2.20505879,6.65E-27,Up,2.103094525,2.93E-24,Up,2.176596447,2.19E-26,Up,3.092216567,1.14E-52,Up
2774,Os06g0238700,WD40 repeat domain containing protein.,Molecular Function: protein binding (GO:0005515),OsWD40-127,,,1.9087070348384,11567,Brown,1.42929276047869,"['DNA.synthesis/chromatin structure', 'cell.organisation']",LOC_Os06g13140,-1.997449821,0.048648091,Down,-2.909633491,0.002234735,Down,-1.123006894,0.24223061,,-0.653439747,0.491360659,,-1.622506043,0.082174868,
2775,Os03g0721300,"Protein of unknown function DUF946, plant family protein.",,,,,101.270694226806,108,Turquoise,82.1469614901993,['not assigned.unknown'],LOC_Os03g51150,-0.671520025,0.115624258,,-1.436005856,5.65E-05,Down,-2.785516482,1.80E-12,Down,-3.278794121,5.68E-18,Down,-4.525576285,3.96E-18,Down
2776,Os03g0567100,Conserved hypothetical protein.,,,,,11.316376466007,5828,Turquoise,9.98651284545629,['not assigned.unknown'],LOC_Os03g36960,-0.734342246,0.625335429,,-2.519319054,0.030042153,Down,-2.26262147,0.065117943,,-2.549354807,0.024919907,Down,-3.594903347,0.009882752,Down
2777,Os11g0180200,Similar to Protein tyrosine phosphatase 1.,"Biological Process: protein dephosphorylation (GO:0006470), Biological Process: dephosphorylation (GO:0016311), Molecular Function: protein tyrosine phosphatase activity (GO:0004725), Molecular Function: phosphatase activity (GO:0016791)",OsPTP2,,,2.59546567066767,10866,Red,1.02925150611364,['protein.postranslational modification'],LOC_Os11g07850,0.424099167,0.111369136,,-0.763387727,0.000741637,,-1.234369892,2.67E-08,Down,-1.396233904,1.10E-10,Down,-1.316962331,2.73E-09,Down
2778,Os10g0524700,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP704A7,,,11.5783584085746,5719,Blue,8.28187408122247,['misc.cytochrome P450'],LOC_Os10g38090,1.910716793,1.41E-26,Up,2.750108229,4.99E-56,Up,3.540434269,7.31E-93,Up,4.017734526,2.72E-120,Up,2.820644775,1.19E-58,Up
2779,Os12g0433700,Lg106-like family protein.,,,,,3.11479060283688,10409,Magenta,1.63103544376904,['not assigned.unknown'],LOC_Os12g24580,1.282955318,2.69E-08,Up,1.819705047,7.16E-17,Up,0.783388134,0.001093417,,0.445591642,0.076554587,,-0.701070142,0.007084714,
2780,Os04g0495900,Hypothetical protein.,,,,,18.4951926535466,3718,Turquoise,16.2338217194339,['not assigned.unknown'],LOC_Os04g41860,-1.247068446,0.171733625,,-2.007400641,0.010364375,Down,-3.208664404,0.000433158,Down,-3.82234086,9.83E-06,Down,-3.429656629,0.000231356,Down
2781,Os03g0668500,Conserved hypothetical protein.,,,,,5.29020737337489,8713,Tan,3.2942859987102,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g46570,1.883456393,4.94E-09,Up,1.720569104,5.14E-08,Up,2.128976206,9.32E-12,Up,1.732838201,3.10E-08,Up,1.292067214,0.000111722,Up
2782,Os06g0134466,Hypothetical conserved gene.,,,,,0.91868746929243,12714,Grey,0.063122528656414,['not assigned.unknown'],LOC_Os06g04350,-0.064630015,0.936468182,,-1.02699738,0.040376101,Down,0.064620209,0.920626672,,0.899620398,0.042462794,,1.314629903,0.002063818,Up
2783,Os12g0167700,"Similar to SAP domain containing protein, expressed.",,,,,64.203763353594,437,Turquoise,57.8397768387273,['not assigned.unknown'],LOC_Os12g06980,-0.734883902,0.137079317,,-2.305103094,2.97E-08,Down,-3.265582459,1.34E-11,Down,-3.12971998,4.02E-13,Down,-3.173008891,3.14E-11,Down
2784,Os02g0535901,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,0.623765746998261,13055,Grey,0.06747642797169,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g33240,-0.154801491,0.871914236,,-1.346944848,0.029004562,Down,-2.118188996,0.001495182,Down,-1.794492194,0.002901827,Down,0.572573537,0.357685618,
2785,Os08g0566900,Mpv17/PMP22 family protein.,Cellular Component: integral to membrane (GO:0016021),,Peroxisome,,5.17160293444401,8792,Red,2.96233243681896,['protein.targeting.peroxisomes'],LOC_Os08g45210,-0.412907048,0.081554248,,-0.964168003,9.99E-07,,-1.05746643,1.45E-07,Down,-1.243981665,1.39E-10,Down,-0.874990833,1.40E-05,
