id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
905,Os03g0577500,,,,12.6084277572271,5377,Turquoise,6.25988769112952,"Similar to Avr9 elicitor response-like protein., Similar to predicted protein.","Biological Process: protein glycosylation (GO:0006486), Cellular Component: membrane (GO:0016020), Molecular Function: galactosyltransferase activity (GO:0008378)",['protein.glycosylation'],LOC_Os03g38050,-0.896909959318581,0.007395375526186,,-0.87799658041784,0.007072918250508,,-1.05507992595801,0.000508114095561,Down,-1.2742466073768,1.31E-05,Down,-0.79222543963667,0.24657751759713,,-5.61546332478072,0.046218571522354,Down
906,Os11g0652100,,,,16.1341718105092,4320,Green,4.88537765915489,NB-ARC domain containing protein.,Molecular Function: ADP binding (GO:0043531),['stress.biotic.PR-proteins'],LOC_Os11g43140,0.532394192458107,0.193277574130368,,0.390389005318581,0.355623615619532,,1.06617460018921,9.60E-05,Up,1.61561597749532,1.09E-10,Up,-2.84200623359239,,,1.90336337255101,,
907,Os02g0773200,,,,6.1659326487937,8177,Pink,2.13556406170785,UspA domain containing protein.,Biological Process: response to stress (GO:0006950),['development.unspecified'],LOC_Os02g53320,-0.08029037075031,0.98983567643741,,-1.31599059688775,0.414029155628655,,-1.14880569080068,0.431701064231611,,-2.20812860631391,8.36E-07,Down,-1.19789556633272,0.019129931539408,Down,-3.14308489567851,0.023505412458287,Down
908,Os03g0110500,,,,2.75339145253174,10718,Yellow,1.21297016290212,KIP1-like domain containing protein.,,['not assigned.unknown'],LOC_Os03g01980,1.07964965163744,,,-1.73614395849187,,,-0.27937143679443,,,1.34052740306676,0.002778274748467,Up,1.28819699327803,0.003663789862021,Up,-2.56223573263493,0.228138874788184,
909,Os03g0806800,,,,39.9809874392266,1230,Turquoise,35.1280070648178,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g59210,0.279543435466751,0.848741665754812,,-0.640955909303504,0.323990548470125,,-1.13757729199043,0.023766391798656,Down,-1.31341936107352,0.005836412314691,Down,-3.05219763160538,0.174321857684102,,0.392562954842385,,
910,Os07g0622200,,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids","OsDAHP1, DAHP1, DAHPS, OsDAHPS2, DAHPS2",10.6548876194565,6066,royalBlue,3.03833368250642,"3-Deoxy-D-arabino-heptulosonate 7-phosphate synthase, Chorismate biosynthesis","Biological Process: aromatic amino acid family biosynthetic process (GO:0009073), Molecular Function: 3-deoxy-7-phosphoheptulonate synthase activity (GO:0003849)",['amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'],LOC_Os07g42960,0.022578351514967,0.990801979181555,,-0.699432162590226,0.093272559486326,,-0.749646258134151,0.050865794439772,,-1.47182765961736,7.64E-06,Down,-1.51930623454514,4.35E-06,Down,-0.254900244386452,0.879363536533585,
911,Os09g0379600,HD-ZIP,,HOX25,7.82675839677326,7272,Tan,2.07830862195804,Similar to Homeobox-leucine zipper protein HOX25.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: transcription regulatory region sequence-specific DNA binding (GO:0000976), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)","['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os09g21180,-0.219413751787391,0.923109408817418,,-3.3047731158667,1.07E-06,Down,-2.97072063441721,2.09E-06,Down,-0.308263335463024,,,1.41155383951063,,,-0.568884664874878,,
912,Os09g0488800,,,,1.04738241301609,12548,Grey,0.292726105379021,"Retrovirus capsid, C-terminal domain containing protein.",,['not assigned.unknown'],LOC_Os09g31370,0.151537033001506,0.944446307999436,,-0.114643312271879,0.920790478028563,,-0.328299160422302,0.680655295148051,,-0.170877924168575,0.823126055989558,,-1.19717339276298,0.029030004717168,Down,-1.26572782741765,0.017166239869516,Down
913,Os06g0725200,,,GELP90,22.9212821081743,2909,Red,15.2529438640617,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['misc.GDSL-motif lipase'],LOC_Os06g50950,3.22681728265104,0.000298205830155,Up,-1.79213426175102,,,0.254250697067634,,,-1.06914014143112,3.36E-05,Down,-1.19030880752847,3.34E-06,Down,-2.41231157930023,6.20E-05,Down
914,Os11g0107000,,,"OsTBL2, TBL2",11.90719568949,5608,Turquoise,10.5184708438127,"Xylan acetyltransferase, Resistance to bacterial leaf blight disease",,['not assigned.unknown'],LOC_Os11g01570,0.277670051439214,0.874132628998534,,-0.80798304336792,0.230769306262131,,-1.51646337658428,0.004280115965024,Down,-2.0645947212527,5.03E-05,Down,-0.772289081536723,,,1.51028524661263,,
915,Os04g0397000,,"N-Glycan biosynthesis, Metabolic pathways, Protein processing in endoplasmic reticulum",DAD-1|DAD1,48.3860904037901,850,Turquoise,36.8879176243704,Defender against cell death 1 (DAD-1) (Defender against apoptotic death 1 protein).,Cellular Component: integral to membrane (GO:0016021),['stress.biotic'],LOC_Os04g32550,-0.036226021984644,0.981027349500231,,-0.396114142152463,0.287953137595525,,-0.607927989326721,0.041224701189658,,-1.02666234282886,0.000111591643323,Down,-1.28883991015486,1.58E-06,Down,-2.47456447085225,0.18284076968762,
916,Os05g0361200,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,10.390803911661,6174,Brown,5.90356735748393,Similar to Ferrochelatase.,"Biological Process: heme biosynthetic process (GO:0006783), Molecular Function: ferrochelatase activity (GO:0004325)",['tetrapyrrole synthesis.ferrochelatase'],LOC_Os05g29760,-0.415158836076739,0.476869386103597,,0.682875130241034,0.055083985376333,,1.11711842279582,0.00016142681705,Up,1.31233267524739,3.56E-06,Up,-7.02393349861804,6.84E-14,Down,1.21917934654562,0.045118599791382,Up
917,Os05g0407500,,Plant hormone signal transduction,"GID1, gid1, OsGID1, Thl, Os GID1",0.596151018941377,13096,Grey,0.066413794867415,"Soluble gibberellin receptor, Gibberellin signaling","Biological Process: metabolic process (GO:0008152), Molecular Function: hydrolase activity (GO:0016787)",['Biodegradation of Xenobiotics'],LOC_Os05g33730,0.71567268029924,0.153232735487792,,0.649625131484338,0.159985975133999,,0.943361378942645,0.014457912337808,,1.3363847239088,0.000130186938341,Up,1.30666598089093,0.000158011118882,Up,-2.09624852790303,0.000339016799712,Down
918,Os02g0695600,,,,0.799586548716021,12857,Turquoise,0.602793704908412,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g46830,0.2363912672174,0.881828470667079,,0.157385721580402,0.871686338801229,,0.039888747559484,0.967950843795651,,0.059702890004194,0.938212388535442,,-1.70120333042059,0.000656295147892,Down,-1.13259266620937,0.02004238281766,Down
919,Os03g0102500,,,,5.14070805395677,8815,Turquoise,4.31863751518089,Similar to Beta-expansin precursor (Fragment).,"Biological Process: sexual reproduction (GO:0019953), Cellular Component: extracellular region (GO:0005576)",['cell wall.modification'],LOC_Os03g01260,0.526936032116369,0.827672405898179,,-0.43473028790861,0.782177915690232,,-0.93508863636444,0.387305188607036,,-1.93564465471724,0.023250023190213,Down,-2.640643052175,0.002114629708197,Down,-1.75173010404828,0.11369824663633,
920,Os02g0797700,,,,13.0796087734865,5217,royalBlue,2.58336905006052,Nonaspanin (TM9SF) family protein.,Cellular Component: integral to membrane (GO:0016021),['not assigned.unknown'],LOC_Os02g55440,-0.127462885459787,0.908319006236945,,-0.773887068272987,0.012255413238574,,-1.03109503288091,0.000234776569467,Down,-1.15081311213785,2.25E-05,Down,-3.33608097469175,,,0.248035871359592,,
921,Os12g0154600,,,,1.46186527830254,12062,royalBlue,0.436245685756933,Protein of unknown function DUF250 domain containing protein.,,['transport.NDP-sugars at the ER'],LOC_Os12g05830,-0.429519495651646,0.610609052915741,,-0.703009461088253,0.173998087870658,,-1.43316104943349,0.000649753427327,Down,-1.47026933270209,0.000380641620029,Down,-1.69292513650129,0.183262463076151,,-0.82042453493642,,
922,Os02g0814700,,Ribosome,,67.1121208414855,375,Yellow,39.6426885352845,Similar to Ribosomal Pr 117 (Fragment).,"Biological Process: translation (GO:0006412), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23'],LOC_Os02g56960,0.045937024118841,0.980900292701181,,-0.408529889102023,0.414321574154193,,-0.860250031959902,0.015639680010571,,-1.01615392580356,0.002247880081994,Down,-1.82531486842495,6.46E-09,Down,3.70936679955205,,
923,Os04g0400800,,,,4.04139902548368,9633,Brown,2.99760145822704,Heavy metal transport/detoxification protein domain containing protein.,,['not assigned.unknown'],LOC_Os04g32840,0.772578432931609,0.14567655478754,,1.41460917028258,0.000224605295764,Up,1.17441405066065,0.00273922770767,Up,-6.01021075858405,1.30E-16,Down,-0.885524388359369,,,1.52858034389329,0.166548292213611,
924,Os09g0428500,,,,4.73136524033388,9107,Brown,2.82394488574945,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os09g25934,0.230773620224314,0.903257404059323,,0.560492834881652,0.461031649821847,,1.28114974538817,0.008141575502951,Up,1.60527955127825,0.000305094117369,Up,0.409729718263482,0.667573602961931,,2.52036273843503,,
925,Os01g0260100,,,,22.7020195646384,2942,Turquoise,17.8888517891608,Similar to Kinesin heavy chain (Fragment).,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",['cell.organisation'],LOC_Os01g15540,-0.90077599793762,0.072555779814004,,-1.36725903511732,0.001011225456799,Down,-1.83031663402577,2.89E-06,Down,-3.26092818168286,0.000443907529873,Down,-3.29483025850484,0.000739892670346,Down,-1.077097843294,,
926,Os01g0929200,,,,35.8991829574811,1506,Turquoise,29.5021788568754,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g70410,-0.71110108415483,0.69119177146392,,-1.92359352711642,0.026402668431273,Down,-2.81084185420843,0.000418314304243,Down,-3.58047717524695,0.00149170832938,Down,0.439609326294222,,,-4.87274430395855,0.018742445644984,Down
927,Os03g0781501,,,,15.6129569460454,4455,Yellow,9.63690340897255,Non-protein coding transcript.,,,None,0.153087314073098,0.893967677861592,,-0.557286346533974,0.161145549454765,,-1.01303536731631,0.001333733486363,Down,-1.11077186476786,0.000278232576285,Down,-3.55917064824102,6.96E-09,Down,0.248035871359592,,
928,Os07g0580500,BES1,Plant hormone signal transduction,"BZR1, OsBZR1, Os BZR1",28.089438819706,2203,Turquoise,21.2515601071793,"Transcription factor, Brassinosteroid (BR)-regulated growth response, Feedback inhibition of BR biosynthesis",,['hormone metabolism.brassinosteroid.signal transduction.BZR'],LOC_Os07g39220,-0.283946215084153,0.891329989253384,,-0.948578216515517,0.220105495925576,,-1.29058191127929,0.048366849070212,Down,-1.08093298736866,0.091793464725756,,3.01926068057111,0.049868436645137,Up,1.52595078127725,,
929,Os03g0210500,,,,57.4613000940481,579,Turquoise,54.1628541130463,Protein of unknown function DUF538 family protein.,,['not assigned.unknown'],LOC_Os03g11210,0.375491643632361,0.889348905278049,,-1.69183342908303,0.083197920306159,,-1.907025773851,0.033516299243603,Down,-2.47607349733945,3.83E-11,Down,-2.75695009244964,,,-2.39305446044444,0.259493777428862,
930,Os07g0112700,,,ENODL19,76.3353859261064,259,Turquoise,65.7977016525315,Cupredoxin domain containing protein.,"Molecular Function: copper ion binding (GO:0005507), Molecular Function: electron carrier activity (GO:0009055)",['misc.plastocyanin-like'],LOC_Os07g02200,-0.012634852883576,0.997707488029875,,-1.88070185792017,0.026008289752188,Down,-2.84143273558003,0.000243550732877,Down,-3.92881780425221,0.000118694768214,Down,-5.65137427094645,1.78E-05,Down,0.248035871359593,,
931,Os01g0559900,,,AGP14,3.94706830252672,9707,Pink,1.76561266634879,Non-protein coding transcript.,,['not assigned.unknown'],LOC_Os01g37950,-0.450555202049731,0.805672553016305,,-1.21973563108319,0.119190980814361,,-1.55653845958884,0.02408635379004,Down,0.224527670430025,,,-4.50232097160849,0.00291952107905,Down,-3.31845383724917,0.007758749728472,Down
932,Os03g0702800,,mRNA surveillance pathway,,0.93675949314816,12686,Grey,0.403722852591681,Similar to Eukaryotic peptide chain release factor subunit 1 (eRF1) (Eukaryotic release factor 1) (TB3-1) (Cl1 protein).,"Biological Process: translational termination (GO:0006415), Cellular Component: cytoplasm (GO:0005737), Molecular Function: translation release factor activity, codon specific (GO:0016149)",['protein.synthesis.release'],LOC_Os03g49580,-0.684645032512054,0.046839088522939,,-0.819535429387279,0.008462960452012,,-0.942927577905326,0.001165068379631,,-1.21796483461083,1.31E-05,Down,-1.0019562786652,0.000473930600742,Down,-2.53036024422772,0.006545983833444,Down
933,Os10g0577600,,,"JMJ706, OsJMJ706",26.8942402051428,2338,GreenYellow,7.59255285929449,"H3K9 demethylase, Floral organ development",Cellular Component: nucleus (GO:0005634),['RNA.regulation of transcription.JUMONJI family'],LOC_Os10g42690,0.127453132322352,0.924433917385015,,-0.559690389561791,0.200794127775989,,-0.894197232399862,0.012186249151321,,-1.44096043426293,1.49E-05,Down,-1.19867236089808,0.000415116668085,Down,0.69378154742399,0.692749581413533,
934,Os05g0493800,,,,30.1620372502,1968,Turquoise,20.3199563230806,Similar to nodulin-like protein.,Cellular Component: membrane (GO:0016020),['development.unspecified'],LOC_Os05g41420,-0.932416388692299,0.13838135071872,,-1.41801275130612,0.004387968598854,Down,-1.99414304883283,1.53E-05,Down,-0.723227783903797,0.59545618843807,,-2.64993671295832,0.000548188692231,Down,-3.21228631369916,4.94E-05,Down
935,Os02g0813166,,,,4.41573151751983,9345,LightCyan,2.35689588961998,Cyclin-like F-box domain containing protein.,,['cell.organisation'],LOC_Os02g56820,2.1467429250282,0.001106260636728,Up,-2.85540359101173,,,-3.03023616445359,,,-2.32204745745766,0.063712772236571,,1.01810818531208,0.001802311197761,Up,-4.63716703324359,,
936,Os11g0685400,,,,13.2601860001933,5152,Brown,11.5722408428115,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os11g45820,-0.786176858065946,0.594969738442399,,0.423544280872585,0.720945331385845,,1.02490005597434,0.154954476110752,,0.896078056141504,0.200466159921716,,-2.37541154352972,1.70E-18,Down,-1.74672455523112,5.86E-11,Down
937,Os01g0170300,,,,21.2110786905386,3185,Turquoise,18.5291217351514,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os01g07560,0.366788208325893,0.835988606327206,,-0.450714162303268,0.65047545123937,,-0.543845825708296,0.504918314610244,,-0.910947063826712,0.15319235123387,,-1.64176436671962,0.004062583734376,Down,-1.57712831893925,0.005313651596199,Down
938,Os06g0133200,,,,1.96422569347469,11501,Green,0.966679994222686,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os06g04210,-0.837125592579592,0.45883670520395,,0.156615806406743,0.910033415573356,,-0.73601039747644,0.384143440735147,,-2.32515097740958,0.001256559186811,Down,1.29341000014088,0.030077982232926,Up,-3.67438186342695,0.003256787193588,Down
939,Os11g0704500,,,OsMT1a,1.34505551332534,12193,Grey,0.348784073663644,Metallothionein-like protein type 1.,Molecular Function: metal ion binding (GO:0046872),"['metal handling.binding, chelation and storage']",LOC_Os11g47809,-0.286292729351636,0.746243761119804,,-0.284432202133118,0.63148764556387,,-0.172810368765176,0.769575911301635,,-1.09246214766458,0.001004663104191,Down,-1.17950536230596,0.000264111613826,Down,-5.0597859977195,0.149342603475628,
940,Os08g0432000,,,,16.1506698569918,4316,Brown,6.36330039101869,Conserved hypothetical protein.,,,None,-0.048844923458444,0.986275674358362,,0.36293096290616,0.660364570332533,,0.561059989409942,0.355714735654649,,1.09270183770118,0.016867760275267,Up,1.5633079601763,0.000225744035335,Up,-0.163937266122066,,
941,Os02g0761200,,,,42.6199117962519,1111,Turquoise,37.4770901777473,Armadillo-like helical domain containing protein.,Molecular Function: binding (GO:0005488),['not assigned.unknown'],LOC_Os02g52370,-0.087200514179718,0.983452193402844,,-0.965327358217445,0.366504827984426,,-1.47845443604259,0.083427170048419,,-1.63052791939238,0.040210526502227,Down,-1.32554745567056,0.037372949730999,Down,-2.90219263107089,0.00426000311977,Down
942,Os06g0125600,,,,1.49453055408939,12029,Salmon,0.764411387293699,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),"['RNA.processing', 'RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification', 'transport.misc']",LOC_Os06g03570,0.042287956004732,0.989940931118994,,0.78056282381007,0.264339023432519,,1.53023703986937,0.001956028891312,Up,1.3911032442185,0.004939161231369,Up,0.251791232091088,0.838458381218536,,-2.07921707362777,6.79E-05,Down
943,Os07g0294800,,,,15.2909392533144,4537,Pink,8.9126348638316,Similar to regulatory protein.,,['not assigned.unknown'],LOC_Os07g19444,0.164873061368702,0.933930449502258,,-1.18459189063433,0.027649563347982,Down,-1.59768141025664,0.00108815400326,Down,-3.43817256160062,3.95E-12,Down,1.90235463438787,0.086130060098188,,0.851839009060627,0.414144462139291,
944,Os06g0699800,,,,9.53203606946105,6482,Turquoise,8.16366729239949,ENTH/VHS domain containing protein.,"Biological Process: clathrin coat assembly (GO:0048268), Cellular Component: clathrin coat (GO:0030118), Molecular Function: phospholipid binding (GO:0005543), Molecular Function: 1-phosphatidylinositol binding (GO:0005545), Molecular Function: clathrin binding (GO:0030276)",['not assigned.unknown'],LOC_Os06g48630,-0.644218827553249,0.853464602551014,,-0.338314972822766,0.883663687957293,,-0.833112984495341,0.610834938084089,,-1.183048069633,0.386397047166062,,-2.96703905222007,0.044044731401094,Down,1.01883978293289,0.003737658460221,Up
945,Os03g0844450,,RNA degradation,,11.4540059654045,5765,Yellow,8.55460240927532,Similar to 3' exoribonuclease family domain 1-containing protein.,"Biological Process: RNA processing (GO:0006396), Molecular Function: RNA binding (GO:0003723)",['protein.aa activation'],LOC_Os03g62720,-0.607052990044634,0.714502592347208,,-1.31025308772703,0.140869441948368,,-0.988536852924855,0.254888859089086,,-1.42481247745262,0.022511163945964,Down,-1.99431823484329,0.001542595524681,Down,1.50853240299558,,
946,Os01g0848700,,Endocytosis,OsSTA36,8.04453945363806,7167,GreenYellow,2.76298494044819,Similar to Ras-related protein Rab11C.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: intracellular protein transport (GO:0006886), Biological Process: nucleocytoplasmic transport (GO:0006913), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Cellular Component: intracellular (GO:0005622), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",['signalling.G-proteins'],LOC_Os01g62950,1.45925936561113,,,-2.79507743884667,,,-1.58907147243802,,,-2.51862303780968,4.86E-05,Down,-1.51176643625701,0.329728919952232,,-4.09564360031287,0.001832022103145,Down
947,Os02g0556900,,,,0.953051532523847,12668,Turquoise,0.687227209751398,"Similar to H0525C06.6 protein., DDT domain containing protein.",,['RNA.regulation of transcription.Nucleosome/chromatin assembly factor group'],LOC_Os02g35100,-0.058673464331053,0.977552335947929,,-0.960651555340696,0.038554158091869,,-1.66121318947825,6.11E-05,Down,-1.63017626444696,7.00E-05,Down,-1.17650439037892,0.144244694645148,,0.24803462723045,,
948,Os11g0171700,,,,39.2326393848996,1276,Turquoise,36.1497490790653,"Forkhead-associated domain containing protein., Hypothetical conserved gene.","Molecular Function: protein binding (GO:0005515),",['RNA.regulation of transcription.FHA transcription factor'],LOC_Os11g07050,1.44879375908157,0.010920173472634,Up,-0.975335287736696,,,-1.15016703358583,,,-1.11736283694087,,,1.26356184781183,1.04E-05,Up,1.30388584461609,0.001852852878414,Up
949,Os02g0735200,,"Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Biosynthesis of amino acids",OsGS1;1,2.2927759200217,11174,royalBlue,0.746174212561531,"Glutamine synthetase shoot isozyme (EC 6.3.1.2) (Glutamate--ammonia ligase) (Clone lambda-GS28)., Cytosolic glutamine synthetase, Growth rate, Grain filling","Biological Process: glutamine biosynthetic process (GO:0006542), Biological Process: nitrogen compound metabolic process (GO:0006807), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glutamate-ammonia ligase activity (GO:0004356)",['N-metabolism.ammonia metabolism.glutamine synthase'],LOC_Os02g50240,-0.068390725851052,0.973210401621797,,-1.03771462346168,0.013716918294644,Down,-1.57916822909066,2.24E-05,Down,-0.444638298674558,,,-3.68161081400596,3.23E-05,Down,-3.34509177922757,0.000160731586412,Down
950,Os04g0691400,,,NPF5.27,8.52376134889545,6940,Red,4.560111901818,Similar to POT family protein.,"Biological Process: oligopeptide transport (GO:0006857), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",['transport.peptides and oligopeptides'],LOC_Os04g59480,0.548875581171828,0.651919947485647,,1.71840374100258,0.000942503370504,Up,2.01229843985752,3.29E-05,Up,-2.26008159121061,,,-1.41609178480411,0.116509987460066,,1.57427265680539,,
951,Os04g0685500,,,,3.22546934019095,10312,Grey60,1.22258675624983,"Exo70 exocyst complex subunit domain containing protein., Hypothetical conserved gene.","Biological Process: exocytosis (GO:0006887), Cellular Component: exocyst (GO:0000145)",['cell.vesicle transport'],LOC_Os04g58870,1.41482027801987,0.040440099604152,Up,-1.11114059045462,0.346822845667214,,-1.93586072754961,0.038772631116777,Down,-4.84220000319612,,,0.711199779502917,,,-0.678403923768726,0.097031311609011,
952,Os11g0171400,,,,10.0446477893107,6293,Brown,4.02381614830351,"Integrator complex, subunit 3 domain containing protein.",,['not assigned.unknown'],LOC_Os11g07030,0.185419703863212,0.881841498598036,,0.097396751598918,0.904787567334434,,0.133858529019959,0.835308557474287,,0.541391514726218,0.163827111313504,,1.01766014345652,0.002212661981043,Up,1.14564994966235,0.000375113872534,Up
953,Os10g0551600,,,,26.4817596123523,2401,lightGreen,12.6275633548485,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os10g40410,-0.078080392074884,0.964596883368878,,-0.455157005406295,0.382999851654641,,-0.762512531695571,0.056173137156984,,-1.05109758465262,0.003597135437018,Down,-1.11845978458399,0.001960709787161,Down,-1.57393711008593,,
954,Os11g0307550,,,,1.75783793867856,11730,Brown,0.815300611615592,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os11g20179,0.30184391242895,0.836856638365991,,0.504675266328433,0.485977006547854,,0.56159877757697,0.355144013993573,,1.03835619993591,0.023040226138541,Up,1.24861491366225,0.004372137043432,Up,0.797066763642666,0.740178159518339,
955,Os01g0975300,MYB,,"OsMYB48, OsMYB48-1, OsMYB48-2",25.1542708056354,2588,Brown,22.147188350309,"MYB-related transcription factor, Drought and salinity tolerance, Similar to Myb factor protein.","Molecular Function: DNA binding (GO:0003677), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g74410,0.544202766125275,0.72603837677164,,1.2049306550998,0.105405033786074,,1.60230295109241,0.013304863913613,Up,-2.8836119388759,,,-2.72153812563944,3.77E-08,Down,1.16261312866678,0.001119986712331,Up
956,Os01g0166800,,,,47.0654108662541,907,Turquoise,41.116208455274,Similar to ETG1 (E2F TARGET GENE 1).,,['not assigned.unknown'],LOC_Os01g07260,0.258652027456466,0.889672589915432,,-0.13698051818338,0.908934605990759,,-0.777327844053358,0.241512344648252,,-0.727097856951988,0.241634685190883,,-1.64255609581207,0.003520866703087,Down,-1.42691175605866,0.009607106731911,Down
957,Os07g0678300,,,CIPK29,1.35984164235308,12182,Blue,0.502843661702485,Similar to CBL-interacting protein kinase 29.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os07g48090,-0.949272846642538,0.181848965517384,,-1.35220393242657,0.01888513240756,Down,-1.37452734749408,0.011798795063506,Down,-1.33471534861144,0.31288301507885,,-2.29020872021094,2.26E-06,Down,1.55349197315202,,
958,Os01g0847100,,,,5.13446081119653,8820,Brown,4.28372282239888,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os01g62830,1.58745053296221,0.004990353289743,Up,-3.11798787567199,2.82E-08,Down,-3.48859605976743,2.92E-10,Down,-2.16597266082605,,,-5.57219895010323,1.72E-10,Down,0.195889430140784,0.823880534055841,
959,Os01g0836600,,,OsABCG3,2.42729609726317,11045,Tan,1.8175174079264,"ATP-binding cassette (ABC) transporter, Half-size ABC transporter of the G family, Pollen wall formation","Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Cellular Component: membrane (GO:0016020)",['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g61940,0.583766942316577,0.734260116660096,,2.87561515258175,2.72E-06,Up,2.08559026725785,0.001299657907623,Up,-3.89330357479898,0.000122426933749,Down,-0.694196090115234,,,0.248035871359592,,
960,Os05g0179100,,,,3.86465110112576,9776,Blue,3.01882097494423,DVL family protein.,,['not assigned.unknown'],LOC_Os05g08620,-0.117264791683078,0.975851228163605,,-0.531093953123191,0.68852538430968,,-0.872747213121008,0.373895269121016,,-0.852216614864495,0.335594599977999,,-1.60151036607965,0.043751276563651,Down,-1.87769992307801,0.014383975982473,Down
961,Os01g0195400,,,,59.086435559428,538,Turquoise,52.2843871927316,Harpin-induced 1 domain containing protein.,,['not assigned.unknown'],LOC_Os01g09880,-0.554063717249286,0.845504038263196,,-2.57613472647104,0.009385960231277,Down,-3.02328574001693,0.001299657907623,Down,0.952016175068256,,,-3.53856077890381,0.001622171543709,Down,-2.837033960538,0.009384864237325,Down
